5374983#0:0.092199,1:0.000130,2:0.000130,3:0.000130,4:0.000130,5:0.004021,6:0.000130,7:0.000130,8:0.000130,9:0.000130,10:0.587678,11:0.000130,12:0.000130,13:0.000130,14:0.000130,15:0.000130,16:0.000130,17:0.171336,18:0.000130,19:0.000130,20:0.000130,21:0.000130,22:0.046822,23:0.011803,24:0.003266,25:0.059131,26:0.011803,27:0.027308,28:0.004021,29:0.000130
38075424#0:0.099279,1:0.000139,2:0.000000,3:0.000139,4:0.000000,5:0.000139,6:0.000000,7:0.000000,8:0.000139,9:0.433528,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000139,15:0.000000,16:0.000139,17:0.000000,18:0.000000,19:0.000139,20:0.000000,21:0.000139,22:0.000000,23:0.000000,24:0.000139,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.192418
14091814#0:0.761360,1:0.000140,2:0.000000,3:0.000140,4:0.025972,5:0.000000,6:0.000000,7:0.008448,8:0.000140,9:0.000000,10:0.000140,11:0.000000,12:0.000140,13:0.000140,14:0.128299,15:0.000140,16:0.000140,17:0.075824,18:0.000140,19:0.000000,20:0.000140,21:0.000000,22:0.000140,23:0.000140,24:0.000140,25:0.000000,26:0.000000,27:0.000000,28:0.000140,29:0.000140
6556199#0:0.000000,1:0.000232,2:0.000232,3:0.202889,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000232,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000232,17:0.211523,18:0.000232,19:0.000232,20:0.000000,21:0.000000,22:0.000232,23:0.000232,24:0.000232,25:0.000232,26:0.000232,27:0.000000,28:0.000000,29:0.000000
50486364#0:0.248943,1:0.000163,2:0.000163,3:0.005041,4:0.000163,5:0.029431,6:0.000163,7:0.009919,8:0.000163,9:0.000163,10:0.000163,11:0.000163,12:0.000163,13:0.000163,14:0.000163,15:0.000163,16:0.073333,17:0.014797,18:0.356260,19:0.000163,20:0.000163,21:0.000163,22:0.258699,23:0.000163,24:0.000163,25:0.000163,26:0.000163,27:0.000163,28:0.000163,29:0.000163
16521261#0:0.000000,1:0.000136,2:0.000136,3:0.000000,4:0.000000,5:0.000000,6:0.301924,7:0.000000,8:0.309844,9:0.000000,10:0.000136,11:0.003607,12:0.000000,13:0.000000,14:0.000136,15:0.000136,16:0.000000,17:0.000000,18:0.000136,19:0.161647,20:0.000000,21:0.000136,22:0.000000,23:0.000000,24:0.000136,25:0.000000,26:0.000000,27:0.000000,28:0.000136,29:0.000000
29126703#0:0.427760,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000132,7:0.000000,8:0.000132,9:0.000132,10:0.105059,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000132,20:0.000000,21:0.000000,22:0.040995,23:0.000000,24:0.000107,25:0.056988,26:0.000132,27:0.000132,28:0.000000,29:0.000000
22574640#0:0.082674,1:0.000000,2:0.000000,3:0.000000,4:0.000149,5:0.000149,6:0.084974,7:0.346562,8:0.000000,9:0.000149,10:0.000149,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000149,17:0.000149,18:0.000000,19:0.000149,20:0.000149,21:0.000149,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000149,28:0.000149,29:0.000000
2020405#0:0.114952,1:0.000000,2:0.000000,3:0.000000,4:0.044177,5:0.000000,6:0.000000,7:0.071341,8:0.000000,9:0.000000,10:0.075504,11:0.132915,12:0.000000,13:0.000000,14:0.078566,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000109,28:0.000109,29:0.000000
52707384#0:0.171067,1:0.000132,2:0.000132,3:0.000132,4:0.000000,5:0.000132,6:0.000000,7:0.000000,8:0.000132,9:0.000000,10:0.000132,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000132,16:0.000132,17:0.000000,18:0.097720,19:0.000000,20:0.000000,21:0.039538,22:0.319732,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000132,28:0.000000,29:0.061836
52368444#0:0.135995,1:0.000000,2:0.000134,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.048946,8:0.000134,9:0.000134,10:0.019685,11:0.000000,12:0.000134,13:0.000000,14:0.041479,15:0.000134,16:0.000000,17:0.000134,18:0.000000,19:0.000134,20:0.000000,21:0.000134,22:0.212596,23:0.000000,24:0.000134,25:0.000134,26:0.000000,27:0.000134,28:0.000000,29:0.000000
51225154#0:0.000000,1:0.000135,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000135,8:0.000135,9:0.000135,10:0.000000,11:0.000135,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000135,17:0.000135,18:0.000000,19:0.000000,20:0.000135,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000135,27:0.000135,28:0.879619,29:0.002538
46421571#0:0.230413,1:0.000050,2:0.000000,3:0.000000,4:0.015033,5:0.000000,6:0.000000,7:0.088111,8:0.000077,9:0.010568,10:0.000169,11:0.000000,12:0.000000,13:0.000000,14:0.065350,15:0.000000,16:0.000077,17:0.000077,18:0.000000,19:0.026849,20:0.000000,21:0.000000,22:0.488792,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000077
35098980#0:0.073943,1:0.167878,2:0.000161,3:0.000161,4:0.000161,5:0.000161,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.173783,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000161,16:0.243659,17:0.000000,18:0.000161,19:0.000000,20:0.000161,21:0.000161,22:0.000000,23:0.083843,24:0.000161,25:0.314959,26:0.000000,27:0.000161,28:0.000161,29:0.000000
53337675#0:0.000000,1:0.000000,2:0.000208,3:0.000208,4:0.000208,5:0.000000,6:0.000208,7:0.000000,8:0.000208,9:0.000000,10:0.794212,11:0.000208,12:0.000208,13:0.000000,14:0.000208,15:0.000000,16:0.000000,17:0.000000,18:0.000208,19:0.000000,20:0.000208,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000208,27:0.000208,28:0.000208,29:0.000208
48729172#0:0.000360,1:0.000000,2:0.000360,3:0.000360,4:0.069837,5:0.000000,6:0.000360,7:0.000360,8:0.000360,9:0.000000,10:0.000360,11:0.000360,12:0.000360,13:0.000360,14:0.000360,15:0.000360,16:0.000360,17:0.000000,18:0.000000,19:0.616184,20:0.000360,21:0.000000,22:0.000360,23:0.000000,24:0.000360,25:0.000360,26:0.000360,27:0.000360,28:0.000000,29:0.000360
20154453#0:0.052129,1:0.000129,2:0.000129,3:0.000129,4:0.000000,5:0.000129,6:0.000000,7:0.654795,8:0.000129,9:0.000129,10:0.000129,11:0.000129,12:0.000000,13:0.000129,14:0.000129,15:0.000129,16:0.000000,17:0.000000,18:0.000000,19:0.000129,20:0.000129,21:0.000000,22:0.096139,23:0.000000,24:0.000129,25:0.000000,26:0.000129,27:0.000129,28:0.000000,29:0.000129
7293284#0:0.000000,1:0.000215,2:0.000215,3:0.000215,4:0.000000,5:0.000000,6:0.000000,7:0.441206,8:0.000215,9:0.000215,10:0.000215,11:0.425823,12:0.000215,13:0.000000,14:0.000215,15:0.000215,16:0.000215,17:0.000000,18:0.000215,19:0.000215,20:0.000000,21:0.000000,22:0.000215,23:0.000215,24:0.000000,25:0.000215,26:0.000000,27:0.000215,28:0.000000,29:0.000000
7791196#0:0.056976,1:0.000156,2:0.000000,3:0.000000,4:0.000156,5:0.000000,6:0.000156,7:0.000000,8:0.000156,9:0.000156,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000156,17:0.000156,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.097811,23:0.000000,24:0.000000,25:0.000156,26:0.009205,27:0.000156,28:0.317020,29:0.000000
32761437#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000131,11:0.000131,12:0.000000,13:0.000000,14:0.000131,15:0.000000,16:0.000000,17:0.065690,18:0.000000,19:0.000131,20:0.000000,21:0.000000,22:0.000000,23:0.032482,24:0.000131,25:0.000131,26:0.000000,27:0.000000,28:0.521215,29:0.034729
6650462#0:0.000000,1:0.000000,2:0.000150,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000150,15:0.000000,16:0.000000,17:0.000000,18:0.071723,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.178254,29:0.000000
3957348#0:0.133960,1:0.000148,2:0.000148,3:0.000148,4:0.000000,5:0.000000,6:0.000000,7:0.000148,8:0.000148,9:0.000000,10:0.000000,11:0.000148,12:0.000000,13:0.000000,14:0.401913,15:0.000000,16:0.000000,17:0.000000,18:0.000148,19:0.000000,20:0.000000,21:0.000000,22:0.361710,23:0.000148,24:0.000148,25:0.000000,26:0.000148,27:0.000148,28:0.000000,29:0.081475
2375786#0:0.075812,1:0.000174,2:0.000000,3:0.000092,4:0.000000,5:0.000174,6:0.000000,7:0.000174,8:0.000174,9:0.000174,10:0.395612,11:0.000000,12:0.000000,13:0.231169,14:0.000000,15:0.000000,16:0.000174,17:0.000000,18:0.000000,19:0.119206,20:0.000174,21:0.000000,22:0.000000,23:0.000000,24:0.123331,25:0.000000,26:0.000174,27:0.000000,28:0.000000,29:0.000000
8174190#0:0.037465,1:0.000146,2:0.000000,3:0.000146,4:0.000146,5:0.000146,6:0.075114,7:0.085863,8:0.000146,9:0.000146,10:0.147073,11:0.315532,12:0.000000,13:0.022076,14:0.000000,15:0.000146,16:0.046714,17:0.000000,18:0.000146,19:0.000146,20:0.000146,21:0.000000,22:0.435435,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000146,28:0.000000,29:0.084261
34170993#0:0.000094,1:0.000094,2:0.000000,3:0.000094,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.319303,9:0.000000,10:0.297270,11:0.000094,12:0.000000,13:0.000094,14:0.000094,15:0.000094,16:0.000000,17:0.000094,18:0.000000,19:0.000000,20:0.000094,21:0.000094,22:0.000094,23:0.000000,24:0.000094,25:0.000094,26:0.000094,27:0.000000,28:0.000094,29:0.000000
13547124#0:0.000000,1:0.000226,2:0.000226,3:0.000226,4:0.000000,5:0.000000,6:0.091825,7:0.000000,8:0.000000,9:0.000226,10:0.000000,11:0.000000,12:0.000226,13:0.000226,14:0.000000,15:0.000000,16:0.000226,17:0.000226,18:0.000000,19:0.000226,20:0.000000,21:0.000000,22:0.000000,23:0.000226,24:0.000000,25:0.000226,26:0.000000,27:0.597911,28:0.000226,29:0.000000
3727992#0:0.000000,1:0.000156,2:0.000000,3:0.556160,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000156,9:0.000156,10:0.000000,11:0.000000,12:0.000156,13:0.000000,14:0.000156,15:0.000000,16:0.000156,17:0.000000,18:0.000000,19:0.000156,20:0.000156,21:0.000156,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000156,27:0.000156,28:0.000156,29:0.000000
42353787#0:0.139077,1:0.006842,2:0.000000,3:0.006842,4:0.000000,5:0.006842,6:0.000000,7:0.006842,8:0.006842,9:0.006842,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.006842,15:0.000000,16:0.006842,17:0.006842,18:0.006842,19:0.270229,20:0.006842,21:0.006842,22:0.000000,23:0.006842,24:0.000000,25:0.006842,26:0.006842,27:0.006842,28:0.006842,29:0.000000
5524074#0:0.000000,1:0.000000,2:0.000302,3:0.000302,4:0.000302,5:0.000302,6:0.000302,7:0.000302,8:0.028093,9:0.000000,10:0.047689,11:0.000302,12:0.000302,13:0.137795,14:0.000302,15:0.000000,16:0.000302,17:0.000302,18:0.000302,19:0.000302,20:0.000302,21:0.658333,22:0.000000,23:0.000439,24:0.000000,25:0.000000,26:0.000439,27:0.000000,28:0.000000,29:0.000302
7122558#0:0.000064,1:0.000000,2:0.000000,3:0.000000,4:0.031178,5:0.000000,6:0.079617,7:0.000124,8:0.000000,9:0.000000,10:0.416666,11:0.000000,12:0.000000,13:0.000000,14:0.000124,15:0.002452,16:0.000000,17:0.000124,18:0.000000,19:0.000000,20:0.066414,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000124,29:-0.000139
4558467#0:0.110346,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:-0.012077,8:0.000000,9:0.000000,10:0.391317,11:0.000000,12:0.000105,13:0.000000,14:0.110659,15:0.034612,16:0.025212,17:0.004346,18:0.019611,19:0.000105,20:0.000000,21:0.000000,22:0.077939,23:0.000000,24:0.037143,25:0.000000,26:0.000000,27:0.000105,28:0.000000,29:0.000000
5242503#0:0.000000,1:0.116398,2:0.000000,3:0.000132,4:-0.004332,5:0.000000,6:0.000000,7:0.000000,8:0.294685,9:0.028868,10:0.088384,11:0.119883,12:0.000132,13:0.000000,14:0.000000,15:0.000132,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000132,21:0.000132,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000132,27:0.000000,28:0.000132,29:0.000000
5243018#0:0.057136,1:0.000108,2:0.000000,3:0.148208,4:0.000000,5:0.000108,6:0.260649,7:0.000108,8:0.000000,9:0.000000,10:0.000108,11:0.000000,12:0.000000,13:0.000000,14:0.278290,15:0.000000,16:0.000108,17:0.000108,18:0.000108,19:0.000000,20:0.000108,21:0.000000,22:0.000108,23:0.000000,24:0.000000,25:0.000108,26:0.000000,27:0.000108,28:0.000000,29:0.000000
5679756#0:0.000000,1:0.000139,2:0.325053,3:0.000139,4:0.000139,5:0.000000,6:0.000139,7:0.000139,8:0.000000,9:0.000212,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000139,15:0.000139,16:0.000139,17:0.000000,18:0.000000,19:0.000139,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000139,26:0.000000,27:0.000139,28:0.000000,29:0.000000
7879821#0:0.036745,1:0.080300,2:0.000117,3:0.000117,4:0.000000,5:0.000117,6:0.000117,7:0.000117,8:0.000117,9:0.005203,10:0.725142,11:0.000000,12:0.000117,13:0.000000,14:0.000117,15:0.000117,16:0.098404,17:0.000000,18:0.000117,19:0.000117,20:0.000117,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000117,27:0.000117,28:0.000117,29:0.000000
10792590#0:0.056502,1:0.000113,2:0.000000,3:-0.000723,4:0.000000,5:0.000113,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.150812,11:0.196453,12:0.000000,13:0.000113,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000113,20:0.335027,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000113,26:0.000000,27:0.000000,28:0.000000,29:0.000113
32076951#0:0.180623,1:0.000000,2:0.000000,3:0.000093,4:0.003343,5:0.000000,6:0.000093,7:0.000000,8:0.000000,9:0.036819,10:0.159128,11:0.183384,12:0.000000,13:0.000000,14:0.116207,15:0.002519,16:0.000000,17:0.000000,18:0.005893,19:0.000000,20:0.000093,21:0.000000,22:0.040991,23:0.000000,24:0.015764,25:0.000000,26:0.000000,27:0.000093,28:0.000093,29:0.000000
20997789#0:0.000000,1:0.000145,2:0.000000,3:0.000000,4:0.000112,5:0.000000,6:0.000000,7:0.195761,8:0.000145,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.337434,15:0.168273,16:0.000000,17:0.000145,18:0.000000,19:0.000145,20:0.000145,21:0.000000,22:0.022902,23:0.055688,24:0.000000,25:-0.001606,26:0.000000,27:0.000145,28:0.000000,29:0.000145
16478883#0:0.000000,1:0.000000,2:0.001282,3:0.001282,4:0.001282,5:0.001282,6:0.001282,7:0.000000,8:0.001282,9:0.001282,10:0.001282,11:0.000000,12:0.001282,13:0.000000,14:0.001282,15:0.001282,16:0.001282,17:0.001282,18:0.001282,19:0.001282,20:0.001282,21:0.001282,22:0.001282,23:0.400807,24:0.000000,25:0.001282,26:0.000000,27:0.001282,28:0.000000,29:0.001282
55210662#0:0.000000,1:0.000000,2:0.000000,3:0.000154,4:0.000000,5:0.000000,6:0.000154,7:0.000000,8:0.000154,9:0.320539,10:0.000121,11:0.000000,12:0.000000,13:0.000000,14:0.000121,15:0.000000,16:0.000000,17:0.094324,18:0.027809,19:0.000000,20:0.000000,21:0.017686,22:0.489251,23:0.000000,24:0.000154,25:0.000000,26:0.016822,27:0.000154,28:0.000000,29:0.000154
38773938#0:0.000000,1:0.000000,2:0.000170,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000170,9:0.000000,10:0.134206,11:0.000000,12:0.000000,13:0.000000,14:0.071860,15:0.000000,16:0.000000,17:0.000000,18:0.000170,19:0.000000,20:0.000000,21:0.000170,22:0.000000,23:0.000000,24:0.152145,25:0.000000,26:0.000170,27:0.000000,28:0.000170,29:0.095067
32896179#0:0.000116,1:0.000000,2:0.000000,3:0.000136,4:0.000000,5:0.361227,6:0.065315,7:0.000136,8:0.090394,9:0.000136,10:0.347338,11:0.000000,12:0.000136,13:0.000000,14:0.000136,15:0.000136,16:0.000000,17:0.000114,18:0.000136,19:0.000136,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000136,25:0.000000,26:0.000000,27:0.000136,28:0.062616,29:0.000000
12044830#0:0.097995,1:0.000000,2:0.000118,3:0.000118,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000118,9:0.000000,10:0.387584,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000118,16:0.000000,17:0.000000,18:0.000000,19:0.000118,20:0.000000,21:0.000118,22:0.000000,23:0.000000,24:0.000000,25:0.000118,26:0.000000,27:0.000000,28:0.000118,29:0.000000
11267769#0:0.059278,1:0.000171,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000171,9:0.000000,10:0.189294,11:0.000000,12:0.000171,13:0.000171,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000171,19:0.000171,20:0.000000,21:0.000000,22:0.000000,23:0.000171,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000171
24445626#0:0.048667,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.377551,11:0.026795,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.020999,19:0.000000,20:0.000117,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.015899,26:0.000000,27:0.000000,28:0.000000,29:0.000106
8376507#0:0.057078,1:0.000000,2:0.000000,3:0.000000,4:0.000140,5:0.000140,6:0.000000,7:0.000000,8:0.000140,9:0.000000,10:0.356449,11:0.000000,12:0.000000,13:0.000000,14:0.000140,15:0.000000,16:0.000000,17:0.000140,18:0.000000,19:0.000140,20:0.000140,21:0.000140,22:0.003160,23:0.000000,24:0.481248,25:0.009192,26:0.000000,27:0.000000,28:0.000140,29:0.000140
20515521#0:0.000000,1:0.000168,2:0.000168,3:0.000000,4:0.000168,5:0.000000,6:0.000000,7:0.000168,8:0.000000,9:0.000168,10:0.000000,11:0.000168,12:0.000168,13:0.000168,14:0.000168,15:0.000000,16:0.000168,17:0.000168,18:0.000000,19:0.000000,20:0.000168,21:0.000168,22:0.000168,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.808410,28:0.000000,29:0.000000
47104707#0:0.111296,1:0.000000,2:0.000000,3:0.000155,4:0.000155,5:0.000155,6:0.000000,7:0.000155,8:0.000185,9:0.000155,10:0.053582,11:0.000000,12:0.000155,13:0.000155,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000185,20:0.000155,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000155,27:0.000000,28:0.000155,29:0.000000
54813381#0:0.043186,1:0.000110,2:0.000110,3:0.000110,4:0.000000,5:0.000000,6:0.456927,7:0.037388,8:0.000110,9:0.000000,10:0.090672,11:0.000110,12:0.000110,13:0.000110,14:0.000000,15:0.000110,16:0.000000,17:0.000000,18:0.000000,19:0.000110,20:0.000000,21:0.000000,22:0.018517,23:0.000000,24:0.000110,25:0.000000,26:0.000000,27:0.000110,28:0.000137,29:0.092093
52460742#0:0.116259,1:0.000172,2:0.000000,3:0.000000,4:0.000172,5:0.000000,6:0.000000,7:0.000000,8:0.000172,9:0.000000,10:0.084752,11:0.000000,12:0.000000,13:0.000172,14:0.000000,15:0.000000,16:0.000000,17:0.000172,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.063133,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000172,28:0.000000,29:0.098153
19603233#0:0.054516,1:0.000103,2:0.000392,3:0.000103,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.709382,9:0.000000,10:0.000103,11:0.000000,12:0.010209,13:0.000000,14:0.000103,15:0.000000,16:0.000103,17:0.000000,18:0.000103,19:0.107513,20:0.000103,21:0.000000,22:0.000103,23:0.000103,24:0.000103,25:0.000000,26:0.000000,27:0.000000,28:0.000103,29:0.000103
6871243#0:0.113560,1:0.003597,2:0.000105,3:0.038333,4:0.000000,5:0.000000,6:0.000105,7:0.000105,8:0.000000,9:0.000105,10:0.126607,11:0.021549,12:0.000000,13:0.000105,14:0.000000,15:0.000000,16:0.188590,17:0.000000,18:0.000000,19:0.000135,20:0.021481,21:0.000000,22:0.055688,23:0.089111,24:0.033811,25:0.181908,26:0.000000,27:0.000000,28:0.000000,29:0.000000
22231756#0:0.000000,1:0.027374,2:0.000000,3:0.000122,4:0.000000,5:0.000000,6:0.000000,7:0.491382,8:0.008337,9:0.000000,10:0.079487,11:0.110055,12:0.000000,13:0.026330,14:0.000000,15:0.000000,16:0.075321,17:0.000122,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000122,23:0.012870,24:0.000122,25:0.000122,26:0.000000,27:0.000000,28:0.000000,29:0.000000
7964879#0:0.044511,1:0.000000,2:0.000000,3:0.000100,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000100,9:0.000100,10:0.334192,11:0.000100,12:0.000100,13:0.000000,14:0.475270,15:0.000100,16:0.000000,17:0.000000,18:0.012764,19:0.000100,20:0.029445,21:0.000100,22:0.000000,23:0.000000,24:0.000000,25:0.001345,26:0.000100,27:0.000100,28:0.000100,29:0.000000
