18059266#0:0.000000,1:0.000000,2:0.000000,3:0.746050,4:0.000000,5:0.000191,6:0.000191,7:0.000191,8:0.000191,9:0.000000,10:0.000000,11:0.000191,12:0.000191,13:0.000000,14:0.000000,15:0.000191,16:0.000191,17:0.000000,18:0.000000,19:0.000191,20:0.000191,21:0.032235,22:0.000000,23:0.000191,24:0.000000,25:0.000000,26:0.000191,27:0.000191,28:0.000191,29:0.000191
21479976#0:0.000000,1:0.000086,2:0.000000,3:0.000000,4:0.041009,5:0.000000,6:0.000086,7:0.000000,8:0.000086,9:0.000086,10:0.000000,11:0.000000,12:0.000000,13:0.094427,14:0.000000,15:0.000086,16:0.000086,17:0.000086,18:0.102793,19:0.000086,20:0.041740,21:0.184613,22:0.314505,23:0.000000,24:0.000086,25:0.000086,26:0.000000,27:0.000086,28:0.000086,29:0.023784
12142121#0:0.129957,1:0.000000,2:0.000000,3:0.000160,4:0.000160,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.441451,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000160,16:0.000000,17:0.000000,18:0.000160,19:0.000000,20:0.000000,21:0.000160,22:0.026406,23:0.000160,24:0.000160,25:0.000160,26:0.000160,27:0.000160,28:0.000000,29:0.000000
29275692#0:0.000000,1:0.000000,2:0.000113,3:0.000000,4:0.024572,5:0.000113,6:0.000113,7:0.000065,8:0.111509,9:0.000113,10:0.000000,11:0.109214,12:0.000113,13:0.000000,14:0.000113,15:0.000000,16:0.000000,17:0.298768,18:0.000113,19:0.059577,20:0.000000,21:0.000000,22:0.000113,23:0.000000,24:0.000113,25:0.000000,26:0.000000,27:-0.042068,28:0.000113,29:0.069084
19968558#0:0.000000,1:0.000189,2:0.000189,3:0.000189,4:0.000000,5:0.000189,6:0.000189,7:0.000000,8:0.788015,9:0.000000,10:0.000189,11:0.000000,12:0.000000,13:-0.005186,14:0.000189,15:0.028594,16:0.000189,17:0.000000,18:0.000189,19:0.000000,20:0.000189,21:0.000189,22:0.000189,23:0.081677,24:0.000189,25:0.000000,26:0.000000,27:0.000189,28:0.000189,29:0.000189
9856565#0:0.022544,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000145,6:0.000000,7:0.000145,8:0.000145,9:0.000000,10:0.320482,11:0.000145,12:0.000000,13:0.518572,14:0.014924,15:0.000145,16:0.017033,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000145,22:-0.000552,23:0.000145,24:0.093915,25:0.000145,26:0.000000,27:0.000000,28:0.000145,29:0.000145
30578100#0:0.141691,1:0.000098,2:0.000098,3:0.000098,4:0.000098,5:0.000098,6:0.000098,7:0.000098,8:0.000098,9:0.000098,10:0.000098,11:0.000098,12:0.000098,13:0.067945,14:0.413078,15:0.000098,16:0.000098,17:0.000098,18:0.000098,19:0.000098,20:0.000098,21:0.000098,22:0.236087,23:0.000098,24:0.070895,25:0.000098,26:0.000098,27:0.000098,28:0.000098,29:0.067945
54069514#0:0.000000,1:0.000000,2:0.000000,3:0.000146,4:0.000000,5:0.000146,6:0.000000,7:0.402624,8:0.000000,9:0.000146,10:0.000146,11:0.000000,12:0.000146,13:0.000000,14:0.000000,15:0.000000,16:0.132180,17:0.000000,18:0.000146,19:0.000146,20:0.000146,21:0.000000,22:0.000000,23:0.062995,24:0.000000,25:0.146041,26:0.000000,27:0.000000,28:0.000000,29:0.000000
5584959#0:0.055283,1:0.000000,2:0.000155,3:0.000000,4:0.000000,5:0.000155,6:0.000155,7:0.000000,8:0.000155,9:0.000155,10:0.000000,11:0.000000,12:0.000155,13:0.000000,14:0.000155,15:0.000155,16:0.331569,17:0.000155,18:0.000093,19:0.000155,20:0.000000,21:0.000000,22:0.000754,23:0.213733,24:0.000000,25:0.000000,26:0.000155,27:0.000000,28:0.000155,29:0.000000
43041861#0:0.000000,1:0.000242,2:0.000000,3:0.000242,4:0.000000,5:0.000000,6:0.000242,7:0.000242,8:0.000221,9:0.000000,10:0.000221,11:0.000242,12:0.000000,13:0.000242,14:0.000242,15:0.000000,16:0.000242,17:0.000000,18:0.000000,19:0.000242,20:0.000242,21:0.000000,22:0.000242,23:0.000000,24:0.000242,25:0.000000,26:0.000242,27:0.000000,28:0.431933,29:0.000242
10432583#0:0.000000,1:0.000144,2:0.000144,3:0.000000,4:0.000000,5:0.000144,6:0.000144,7:0.000000,8:0.729037,9:0.000000,10:0.227817,11:0.000000,12:0.000000,13:0.000144,14:0.000144,15:0.036529,16:0.000148,17:0.000000,18:0.000144,19:0.000144,20:0.000144,21:0.000148,22:0.000000,23:0.000144,24:0.000148,25:0.000144,26:0.000144,27:0.000144,28:0.000144,29:0.000000
3719754#0:0.128667,1:0.000170,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000170,9:0.000000,10:0.170029,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000170,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.044469,21:0.000000,22:0.048887,23:0.000170,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
37572174#0:0.128334,1:0.000183,2:0.000183,3:0.131441,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000183,9:0.000183,10:0.360837,11:0.000000,12:0.000183,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:-0.002098,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000183,29:0.000000
52347150#0:0.000189,1:0.000000,2:0.000189,3:-0.007145,4:0.000189,5:0.000189,6:0.000189,7:0.000189,8:0.000189,9:0.000189,10:0.797933,11:0.000189,12:0.000189,13:0.000000,14:0.000000,15:0.000000,16:0.000189,17:0.000189,18:0.000000,19:0.000000,20:0.000189,21:-0.000418,22:0.000189,23:0.000189,24:0.000000,25:0.000189,26:0.000189,27:0.000189,28:0.000189,29:0.000189
29442135#0:0.051032,1:0.000120,2:0.000120,3:0.000000,4:0.000000,5:0.000120,6:0.000120,7:0.745137,8:0.000120,9:0.000120,10:0.000000,11:0.000000,12:0.000120,13:0.000000,14:0.000120,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000120,20:0.000120,21:0.000120,22:0.070908,23:0.000000,24:0.004644,25:0.028116,26:0.000120,27:0.000120,28:0.000120,29:0.000000
53593182#0:0.070758,1:0.000000,2:0.000000,3:0.000000,4:0.005159,5:0.000000,6:0.000000,7:0.000000,8:0.000127,9:0.000000,10:0.106323,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.195218,17:0.000127,18:0.000000,19:0.000127,20:0.000127,21:0.000000,22:0.239784,23:0.000000,24:0.000000,25:0.000127,26:0.000000,27:0.000127,28:0.000127,29:0.049355
10984293#0:0.000000,1:0.000260,2:0.000260,3:0.000000,4:0.000260,5:0.000260,6:0.000260,7:0.000260,8:0.000000,9:0.000260,10:0.000260,11:0.000260,12:0.000260,13:0.000260,14:0.000000,15:0.000260,16:0.000253,17:0.000000,18:0.000260,19:0.000260,20:0.000260,21:0.000253,22:0.000260,23:0.832852,24:0.000260,25:0.000260,26:0.000260,27:0.189646,28:0.000000,29:0.000260
25598568#0:0.071016,1:0.000239,2:0.000239,3:0.000239,4:0.000239,5:0.000239,6:0.000000,7:0.000239,8:0.000239,9:0.666692,10:0.000239,11:0.000000,12:0.000239,13:0.000239,14:0.000000,15:0.000000,16:0.000239,17:0.112353,18:0.000239,19:0.000000,20:0.000000,21:0.000239,22:0.000239,23:0.000000,24:0.000239,25:0.000000,26:0.000239,27:0.000239,28:0.000239,29:0.000239
3474539#0:0.002392,1:0.000000,2:0.000000,3:0.000000,4:0.057877,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.244778,12:0.000000,13:0.275284,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.181972,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
35314284#0:0.000119,1:0.000000,2:0.000128,3:0.000128,4:0.000000,5:0.258184,6:0.000000,7:0.000000,8:0.000000,9:0.033773,10:0.488023,11:0.034629,12:0.000128,13:0.000000,14:0.051960,15:0.000128,16:0.000000,17:0.000000,18:0.000000,19:0.000128,20:0.000000,21:0.000000,22:0.000000,23:0.000128,24:0.000000,25:0.000000,26:0.000128,27:0.000128,28:0.000128,29:0.000000
36401262#0:0.183283,1:0.000145,2:0.000145,3:0.000145,4:0.000000,5:0.000145,6:0.000145,7:0.000000,8:0.000145,9:0.000145,10:0.137478,11:0.000000,12:0.000000,13:0.000000,14:0.000145,15:0.000145,16:0.000145,17:0.010111,18:0.201194,19:0.000145,20:0.000000,21:0.000145,22:0.132040,23:0.014656,24:0.000145,25:0.000000,26:0.000145,27:0.000145,28:0.000145,29:0.085960
4739697#0:0.120238,1:0.000160,2:0.000160,3:0.000000,4:0.000160,5:0.000160,6:0.000000,7:0.000160,8:0.000160,9:0.030094,10:0.041200,11:0.000160,12:0.000160,13:0.000160,14:0.575086,15:0.000000,16:0.000160,17:0.000000,18:0.000160,19:0.000160,20:0.000160,21:0.105270,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000160,27:0.000000,28:0.000160,29:0.051761
11935860#0:0.085915,1:0.082577,2:0.000000,3:0.000168,4:0.000000,5:0.000168,6:0.000000,7:0.000000,8:0.000168,9:0.000000,10:0.143694,11:-0.009778,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000168,20:0.000168,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
47744629#0:0.000000,1:0.000132,2:0.000132,3:0.000000,4:0.000000,5:0.000000,6:0.183259,7:0.000000,8:0.000000,9:0.000132,10:0.000000,11:0.000000,12:0.000132,13:0.000132,14:0.000000,15:0.000132,16:0.000000,17:0.000000,18:0.000132,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000132,26:0.000000,27:0.371317,28:0.000132,29:0.000000
3843702#0:0.389392,1:0.000000,2:0.000086,3:0.000000,4:0.000086,5:0.000000,6:0.000086,7:0.000086,8:0.000086,9:0.000000,10:0.000000,11:0.036009,12:0.000086,13:0.000000,14:0.000000,15:0.000000,16:0.000086,17:0.000000,18:0.000000,19:0.000000,20:0.000086,21:0.000000,22:0.036776,23:0.000086,24:0.000000,25:0.138454,26:0.000000,27:0.000086,28:0.000000,29:0.241046
32219259#0:0.074573,1:0.175669,2:0.000162,3:0.000162,4:0.000000,5:0.000162,6:0.000162,7:0.000000,8:0.000162,9:0.000162,10:0.095947,11:0.000000,12:0.000000,13:0.000162,14:0.000162,15:0.000000,16:0.000000,17:0.000162,18:0.000000,19:0.000000,20:0.000000,21:0.000162,22:0.000162,23:0.000000,24:0.000000,25:0.000000,26:0.368800,27:0.000162,28:0.000162,29:0.000162
39228534#0:0.038173,1:0.000000,2:0.000193,3:0.000193,4:0.000000,5:0.000193,6:0.000000,7:0.000000,8:0.195043,9:0.000000,10:0.000193,11:0.000000,12:0.000000,13:0.000000,14:0.000193,15:0.000193,16:0.000000,17:0.000000,18:0.000000,19:0.000193,20:0.000193,21:0.000193,22:0.000193,23:0.373796,24:0.000193,25:0.000193,26:0.000000,27:0.000000,28:0.000171,29:0.000193
52742787#0:0.000063,1:0.000088,2:0.000088,3:0.001618,4:0.000000,5:0.000000,6:0.000000,7:0.036107,8:0.000088,9:0.000000,10:0.061593,11:0.000088,12:0.000088,13:0.000088,14:-0.000115,15:0.000088,16:0.000088,17:0.000000,18:0.000088,19:0.000000,20:0.000088,21:0.000000,22:0.000088,23:0.000088,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.807012,29:0.000000
50402070#0:0.036159,1:0.024790,2:0.000168,3:0.000000,4:0.000000,5:0.000168,6:0.000168,7:0.000168,8:0.254177,9:0.000000,10:0.000168,11:0.000000,12:0.218198,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000168,21:0.000168,22:0.000000,23:0.194194,24:0.000168,25:0.000000,26:0.037963,27:0.069691,28:0.000168,29:0.000168
51424908#0:0.034659,1:0.000157,2:0.000157,3:0.000157,4:0.000000,5:0.000157,6:0.034188,7:0.000000,8:0.000157,9:0.000157,10:0.002499,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.064172,18:0.000000,19:0.000157,20:0.000000,21:0.069267,22:0.252975,23:0.000000,24:0.000157,25:0.000157,26:0.125431,27:0.000000,28:0.000000,29:0.000000
5879437#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000228,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000228,13:0.000000,14:0.000000,15:0.000000,16:0.000228,17:0.000000,18:0.000000,19:0.000228,20:0.000228,21:0.000000,22:0.000000,23:0.000000,24:0.063297,25:0.000000,26:0.000228,27:0.000000,28:0.000000,29:0.000228
52998286#0:0.000000,1:0.000116,2:0.000116,3:0.000116,4:0.000000,5:0.000116,6:0.000000,7:0.000116,8:0.000000,9:0.000000,10:0.017560,11:0.000116,12:0.000116,13:0.000116,14:0.060507,15:0.000116,16:0.000116,17:0.000116,18:0.000116,19:0.724425,20:0.000116,21:0.000116,22:0.023043,23:0.025714,24:0.018280,25:0.000179,26:0.000116,27:0.022132,28:0.000116,29:0.016308
16611987#0:0.000000,1:0.000181,2:0.000181,3:0.000181,4:0.000000,5:0.000000,6:0.000181,7:0.000189,8:0.000181,9:0.000181,10:0.000000,11:0.000181,12:0.000181,13:0.000181,14:0.000000,15:0.000000,16:0.000181,17:0.000000,18:0.000000,19:0.000181,20:0.000000,21:0.000000,22:0.000181,23:0.000181,24:0.000000,25:0.000181,26:0.000000,27:0.000000,28:0.000181,29:0.000000
51162378#0:0.066401,1:0.000124,2:0.000000,3:0.000124,4:0.000124,5:0.230814,6:0.000000,7:0.000124,8:0.000124,9:0.032388,10:0.385604,11:0.041979,12:0.000124,13:0.000000,14:0.000000,15:0.000000,16:0.000124,17:0.000000,18:0.000000,19:0.000124,20:0.000000,21:0.000000,22:0.000124,23:0.000000,24:0.000000,25:0.000000,26:0.000124,27:0.000000,28:0.000124,29:0.000124
2223261#0:0.000000,1:0.000137,2:0.000137,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.070149,11:0.000000,12:0.000000,13:0.000137,14:0.145497,15:0.000000,16:0.000000,17:0.000137,18:0.033446,19:0.000000,20:0.000000,21:0.000000,22:0.161974,23:0.000000,24:0.000000,25:0.149082,26:0.000000,27:0.000137,28:0.000000,29:0.000000
56693406#0:0.000000,1:0.060097,2:0.000000,3:0.000000,4:0.000000,5:0.243601,6:0.000000,7:0.000262,8:0.000262,9:0.000000,10:0.112128,11:0.000000,12:0.000654,13:0.000000,14:0.000262,15:0.000000,16:0.091605,17:0.000000,18:0.000000,19:0.000262,20:0.000262,21:0.000262,22:0.056578,23:0.000000,24:0.000262,25:0.000262,26:0.000262,27:0.000262,28:0.000262,29:0.000000
56790690#0:0.000000,1:0.000107,2:0.000107,3:0.000107,4:0.000000,5:0.000107,6:0.000000,7:0.000000,8:0.000107,9:0.000107,10:0.273098,11:0.000000,12:0.000000,13:0.000000,14:0.000107,15:0.000107,16:0.000114,17:0.000000,18:0.000107,19:0.000107,20:0.000000,21:0.000107,22:0.000107,23:0.000107,24:0.000107,25:0.000107,26:0.631391,27:0.000000,28:0.000000,29:0.000000
54704807#0:0.000000,1:0.000136,2:0.000000,3:0.037608,4:0.000136,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.532490,11:0.000136,12:0.000136,13:0.000136,14:0.031380,15:0.000000,16:0.000000,17:0.000000,18:0.000136,19:0.000136,20:0.000136,21:0.000136,22:0.000000,23:0.000000,24:0.000136,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000136
8322216#0:0.047652,1:0.000179,2:0.000179,3:0.000179,4:0.000000,5:0.000000,6:0.000000,7:0.000179,8:0.000179,9:0.128589,10:0.000179,11:0.441292,12:0.000179,13:0.000000,14:0.139851,15:0.000179,16:0.000179,17:0.000000,18:0.000179,19:0.000179,20:0.000179,21:0.000179,22:0.000000,23:0.000179,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
10375578#0:0.042754,1:0.000000,2:0.000163,3:0.000163,4:0.000000,5:0.000000,6:0.117418,7:0.369973,8:0.000000,9:0.000000,10:0.337558,11:0.000000,12:0.000000,13:0.000000,14:0.000163,15:0.000000,16:0.000163,17:0.000000,18:0.000000,19:0.000163,20:0.000000,21:0.000163,22:0.000000,23:0.000000,24:0.000163,25:0.000163,26:0.000163,27:0.000000,28:0.000000,29:0.000000
34215597#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000153,9:0.000153,10:0.000145,11:0.000000,12:0.000000,13:0.000000,14:0.000153,15:0.000000,16:0.000153,17:0.000000,18:0.000153,19:0.000153,20:0.000000,21:0.000153,22:0.912519,23:0.000000,24:0.000153,25:0.000000,26:0.000153,27:0.000000,28:0.000000,29:0.000000
21034671#0:0.079140,1:0.000109,2:0.000109,3:0.000000,4:0.000000,5:0.000109,6:0.000000,7:0.000109,8:0.000109,9:0.000109,10:0.056991,11:0.000000,12:0.000000,13:0.000109,14:0.000109,15:0.000000,16:0.000109,17:0.187485,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000109,25:0.516251,26:0.000000,27:0.000000,28:0.000000,29:0.000000
13029555#0:0.113978,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000173,9:0.000000,10:0.072004,11:0.000000,12:0.000000,13:0.000173,14:0.000173,15:0.000000,16:0.000000,17:0.000000,18:0.302016,19:0.000173,20:0.000000,21:0.000000,22:0.142790,23:0.000000,24:0.000000,25:0.064180,26:0.000173,27:0.000173,28:0.000173,29:0.000173
56726709#0:0.000000,1:0.000265,2:0.000265,3:0.000265,4:0.000000,5:0.000000,6:0.727978,7:0.000000,8:0.000265,9:0.000265,10:0.000265,11:0.000265,12:0.000265,13:0.000000,14:0.000000,15:0.000265,16:0.000000,17:0.000265,18:0.000265,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000265,25:0.000265,26:0.000000,27:0.000000,28:0.000265,29:0.000000
14686902#0:0.000000,1:0.000156,2:0.000000,3:0.000000,4:0.006624,5:0.000000,6:0.000000,7:0.368928,8:0.000156,9:0.000156,10:0.000000,11:0.024157,12:0.000156,13:0.080061,14:0.000156,15:0.000156,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000156,22:0.017676,23:0.000000,24:0.000000,25:0.000000,26:0.000156,27:0.000000,28:0.000156,29:0.021680
52287159#0:0.115016,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000164,9:0.000000,10:0.000164,11:0.000000,12:0.000000,13:0.000187,14:0.048341,15:0.000000,16:0.000164,17:0.000164,18:0.309176,19:0.000164,20:0.000000,21:0.000000,22:0.213496,23:0.000000,24:0.000000,25:0.000000,26:0.000164,27:0.000164,28:0.000000,29:0.048834
52042425#0:0.000195,1:0.607072,2:0.000195,3:0.000195,4:0.000195,5:0.000000,6:0.000000,7:0.000195,8:0.000195,9:0.000195,10:0.000195,11:0.000195,12:0.000195,13:0.000000,14:0.000195,15:0.000000,16:0.111969,17:0.000000,18:0.000195,19:0.000195,20:0.000000,21:0.047663,22:0.084954,23:0.000195,24:0.000195,25:0.000195,26:0.000000,27:0.000195,28:0.000195,29:0.000000
52076733#0:0.000113,1:0.000000,2:0.000098,3:0.000000,4:0.000000,5:0.391745,6:0.000000,7:0.000000,8:0.000000,9:0.000098,10:0.125721,11:0.000000,12:0.000000,13:0.000098,14:0.000000,15:0.000098,16:0.167507,17:0.000000,18:0.000098,19:0.000098,20:0.000000,21:0.000098,22:0.110520,23:0.000000,24:0.000000,25:0.000098,26:0.000000,27:0.000000,28:0.000000,29:0.000000
56241342#0:0.099328,1:0.000144,2:0.000144,3:0.000000,4:0.000144,5:0.000000,6:0.000000,7:0.000000,8:0.000144,9:0.000000,10:0.083533,11:0.000000,12:0.000144,13:0.000000,14:0.162875,15:0.000144,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000144,21:0.000000,22:0.307552,23:0.000144,24:0.000000,25:0.000000,26:0.000000,27:0.000144,28:0.000144,29:0.126875
5392578#0:0.119295,1:0.000000,2:0.000143,3:0.000143,4:0.000000,5:0.000000,6:0.000000,7:0.021098,8:0.633517,9:0.000143,10:0.065416,11:0.000143,12:0.000143,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.047924,20:0.000000,21:0.000000,22:0.000143,23:0.000000,24:0.000000,25:0.000000,26:0.000143,27:0.000000,28:0.000143,29:0.000143
8995275#0:0.000000,1:0.000000,2:0.000104,3:0.000104,4:0.000000,5:0.000104,6:0.000000,7:0.000104,8:0.000104,9:0.750728,10:0.000104,11:0.000000,12:-0.001520,13:0.000000,14:0.121990,15:0.000104,16:0.000000,17:0.000104,18:0.000000,19:0.000000,20:0.000000,21:0.000104,22:0.000000,23:0.000000,24:0.000000,25:0.000104,26:0.000000,27:0.000000,28:0.008908,29:0.000000
48095862#0:0.000000,1:0.000000,2:0.000206,3:0.000000,4:0.000000,5:0.000000,6:0.000206,7:0.000000,8:0.000206,9:0.000000,10:0.000206,11:0.000206,12:0.000000,13:0.000206,14:0.000206,15:0.000206,16:0.000000,17:0.000206,18:0.000000,19:0.000206,20:0.000206,21:0.000206,22:0.000000,23:0.000000,24:0.000000,25:0.000206,26:0.000000,27:0.000000,28:0.658839,29:0.000000
8166606#0:0.000116,1:0.000000,2:0.000116,3:0.000000,4:0.000000,5:0.000116,6:0.000000,7:0.000000,8:0.091544,9:0.000000,10:0.000000,11:0.000116,12:0.000000,13:0.000116,14:0.000116,15:0.000116,16:0.089728,17:0.000000,18:0.000000,19:0.000116,20:0.082191,21:0.000116,22:0.000116,23:0.000116,24:0.000116,25:0.000000,26:0.622801,27:0.027873,28:0.000116,29:0.000116
51227346#0:0.000000,1:0.000287,2:0.000000,3:0.000287,4:0.000000,5:0.000287,6:0.156354,7:0.000000,8:0.000287,9:0.000287,10:0.055843,11:0.000287,12:0.000287,13:0.000287,14:0.000287,15:0.000287,16:0.000287,17:0.000000,18:0.000000,19:0.000287,20:0.000000,21:0.000287,22:0.000287,23:0.000000,24:0.000287,25:0.000287,26:0.000000,27:0.523663,28:0.000287,29:0.178788
