40430082#0:0.114514,1:0.000123,2:0.000123,3:0.000123,4:0.000000,5:0.000000,6:0.000000,7:0.000123,8:0.000000,9:0.008223,10:0.059518,11:0.014283,12:0.000000,13:0.000000,14:0.000123,15:0.002162,16:0.000123,17:0.013273,18:0.049637,19:0.000123,20:0.000123,21:0.000123,22:0.074526,23:0.000000,24:0.007212,25:0.092636,26:0.000123,27:0.488124,28:0.000123,29:0.096064
26097585#0:0.017909,1:0.000000,2:0.000125,3:0.000000,4:0.000000,5:0.000000,6:0.063611,7:0.000000,8:0.393787,9:0.000125,10:0.096390,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000125,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000125,22:0.000125,23:0.029910,24:0.000000,25:0.000125,26:0.000000,27:0.000000,28:0.000125,29:0.000125
14493741#0:0.000000,1:0.000189,2:0.000189,3:0.000189,4:0.000189,5:0.078651,6:0.000189,7:0.000000,8:0.000189,9:0.000189,10:0.000000,11:0.000000,12:0.000189,13:0.000189,14:0.000189,15:0.000189,16:0.249866,17:0.000189,18:0.000189,19:0.000189,20:0.000000,21:0.000189,22:0.000000,23:0.000189,24:0.000189,25:0.000189,26:0.612655,27:0.000000,28:0.000189,29:0.000189
3443760#0:0.070128,1:0.598751,2:0.000134,3:0.000000,4:0.000000,5:0.000134,6:0.000134,7:0.000134,8:0.000000,9:0.182531,10:0.000000,11:0.000134,12:0.000134,13:0.000134,14:0.037398,15:0.000134,16:0.000000,17:0.000134,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000134,23:0.000134,24:0.000000,25:0.000134,26:0.000134,27:0.000134,28:0.000134,29:0.000134
25099827#0:0.000174,1:0.000174,2:0.000000,3:0.000174,4:0.000174,5:0.000174,6:0.007210,7:0.000000,8:0.166840,9:0.000174,10:0.063761,11:0.140799,12:0.000174,13:0.000174,14:0.000174,15:0.000174,16:0.000174,17:0.015799,18:0.000174,19:0.617890,20:0.000174,21:0.000174,22:0.000174,23:0.000174,24:0.000174,25:0.000000,26:0.000174,27:0.000174,28:0.000174,29:0.000000
13841460#0:0.000000,1:0.000498,2:0.000498,3:0.000498,4:0.000498,5:0.000498,6:0.000000,7:0.000000,8:0.000000,9:0.000498,10:0.347043,11:0.000498,12:0.000498,13:0.000000,14:0.000000,15:0.000498,16:0.000000,17:0.000000,18:0.000498,19:0.000498,20:0.000000,21:0.000498,22:0.000000,23:0.000000,24:0.000498,25:0.000000,26:0.000498,27:0.000498,28:0.000498,29:0.242563
8782905#0:0.000000,1:0.000128,2:0.000128,3:0.000000,4:0.000000,5:0.000128,6:0.522495,7:0.006489,8:0.309073,9:0.000128,10:0.008544,11:0.000000,12:0.000000,13:0.000128,14:0.000000,15:0.000000,16:0.000128,17:0.000000,18:0.036439,19:0.000128,20:0.000128,21:0.000000,22:0.000128,23:0.000128,24:0.000000,25:0.000000,26:0.000128,27:0.000000,28:0.000128,29:0.000000
4591162#0:0.171153,1:0.000000,2:0.000078,3:0.000078,4:0.000000,5:0.000078,6:0.000078,7:0.000000,8:0.000078,9:0.000078,10:0.295278,11:0.000078,12:0.000078,13:0.009185,14:0.000078,15:0.000000,16:0.000078,17:0.000078,18:0.000000,19:0.571173,20:0.000078,21:0.083422,22:0.072339,23:0.000078,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000078,29:0.000078
6747708#0:0.042575,1:0.000000,2:0.000129,3:0.000000,4:0.000000,5:-0.027647,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.242721,11:0.032319,12:0.000000,13:-0.000860,14:0.000000,15:0.000129,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000129,22:0.110170,23:0.000107,24:0.000000,25:0.214071,26:0.000000,27:0.000129,28:0.000129,29:0.000000
36764733#0:0.000000,1:0.201488,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.159851,7:0.000154,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000102,13:0.000000,14:0.533653,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000154,21:0.000000,22:0.113815,23:0.000106,24:0.000000,25:0.000000,26:0.000000,27:0.000154,28:0.000000,29:0.000000
11910207#0:0.029158,1:0.000124,2:0.000124,3:0.180541,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000124,9:0.000000,10:0.000124,11:0.000124,12:0.000124,13:0.154951,14:0.000124,15:0.000000,16:0.000124,17:0.000000,18:0.320972,19:0.000000,20:0.000000,21:0.000000,22:0.075132,23:0.000000,24:0.000124,25:0.025828,26:0.000000,27:0.000124,28:0.000000,29:0.154921
51038275#0:0.051582,1:0.000000,2:0.000103,3:0.000000,4:0.000103,5:0.000103,6:0.000000,7:0.000000,8:0.000103,9:0.000000,10:0.152609,11:0.210630,12:0.000103,13:0.000103,14:0.049639,15:0.000000,16:0.000000,17:0.117750,18:0.000103,19:0.024871,20:0.049639,21:0.000103,22:0.121791,23:0.059371,24:0.097695,25:0.000000,26:0.000103,27:0.000103,28:0.000103,29:-0.003663
52007862#0:0.000000,1:0.000000,2:0.000153,3:0.000153,4:0.000000,5:0.000000,6:0.042605,7:0.000153,8:0.000153,9:0.000153,10:0.471601,11:0.000153,12:0.000153,13:0.000153,14:0.000153,15:0.000153,16:0.000153,17:0.000153,18:0.000153,19:0.000153,20:0.000153,21:0.000153,22:0.000153,23:0.000153,24:0.000000,25:0.000000,26:0.375101,27:0.000153,28:0.000153,29:0.000153
2773579#0:0.040025,1:0.000000,2:0.000000,3:0.000138,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000138,10:0.181021,11:0.000000,12:0.000138,13:0.000000,14:0.000000,15:0.000000,16:0.359700,17:0.000138,18:0.000000,19:0.000000,20:0.000000,21:0.023962,22:0.014688,23:0.000000,24:0.000000,25:0.016804,26:0.000000,27:0.000000,28:0.000138,29:0.000000
5897804#0:0.000000,1:0.000231,2:0.000000,3:0.000000,4:0.000000,5:0.000231,6:0.000000,7:0.000000,8:0.000231,9:0.000000,10:0.072724,11:0.000000,12:0.000231,13:0.000231,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.003281,22:0.000000,23:0.000231,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
19950669#0:0.000000,1:0.000000,2:0.000257,3:0.000000,4:0.987281,5:0.000257,6:0.000000,7:0.000000,8:0.000257,9:0.000000,10:0.000000,11:0.000000,12:0.058667,13:0.000000,14:0.026955,15:0.000000,16:0.000231,17:0.000000,18:0.000257,19:0.000000,20:0.000000,21:0.000000,22:0.088989,23:0.000439,24:0.000257,25:0.000000,26:0.000000,27:0.000257,28:0.000000,29:0.000000
5311054#0:0.000000,1:0.000000,2:0.000184,3:0.000000,4:0.000184,5:0.000000,6:0.000184,7:0.085102,8:0.000184,9:0.000000,10:0.000000,11:0.000184,12:0.000184,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000184,20:0.136988,21:-0.001658,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000184,28:0.000184,29:0.000000
9873492#0:0.172917,1:0.261152,2:0.000123,3:0.000123,4:0.000123,5:0.092034,6:0.000123,7:0.000123,8:0.000123,9:0.000123,10:0.264828,11:0.000123,12:0.000123,13:0.000123,14:0.000123,15:0.000123,16:0.000123,17:0.000123,18:0.000123,19:0.000123,20:0.000123,21:0.000123,22:0.000123,23:0.000123,24:0.206005,25:0.000123,26:0.000123,27:0.000123,28:0.000123,29:0.000123
53741664#0:0.000000,1:0.000301,2:0.000301,3:0.000301,4:0.000301,5:0.000301,6:0.138834,7:0.000301,8:0.000000,9:0.000301,10:0.121148,11:0.000301,12:0.122304,13:0.000301,14:0.000301,15:0.000301,16:0.000000,17:0.000301,18:0.000301,19:0.000301,20:0.000301,21:-0.265186,22:0.000000,23:0.000301,24:0.000000,25:0.000301,26:0.000000,27:0.078284,28:0.000301,29:0.000301
8450658#0:0.129491,1:0.000136,2:0.000136,3:0.000000,4:0.000000,5:0.000136,6:0.000000,7:0.000136,8:0.000136,9:0.000136,10:0.249933,11:0.000000,12:0.000000,13:0.000000,14:0.233291,15:0.000000,16:0.000136,17:0.000000,18:0.042946,19:0.000136,20:0.000000,21:0.000000,22:0.045464,23:0.000000,24:-0.003533,25:0.000136,26:0.000000,27:0.000000,28:0.000000,29:0.056287
42003564#0:0.044754,1:0.000136,2:0.000000,3:0.000136,4:0.000000,5:0.000000,6:0.005219,7:0.794683,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000136,14:0.000136,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000136,20:0.000000,21:0.000000,22:0.044216,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
36892269#0:0.000000,1:0.000068,2:0.000163,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.066864,10:0.039974,11:0.000163,12:0.000163,13:0.000163,14:0.031667,15:0.000000,16:0.000000,17:0.000000,18:0.000163,19:0.071324,20:0.000163,21:0.000000,22:0.000000,23:0.000000,24:0.000163,25:0.000163,26:0.000000,27:0.278372,28:0.000163,29:0.075216
8781936#0:0.108284,1:0.000000,2:-0.000124,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.555404,11:0.022081,12:0.000000,13:0.000000,14:0.000113,15:0.000000,16:0.000000,17:0.094043,18:0.000000,19:0.000000,20:0.000113,21:0.000113,22:0.000113,23:0.000000,24:0.000000,25:0.000000,26:0.000113,27:0.000000,28:0.000113,29:0.000113
24689784#0:0.000239,1:0.000000,2:0.762867,3:0.000239,4:0.000000,5:0.000239,6:0.000239,7:0.000239,8:0.000239,9:0.000000,10:0.000000,11:0.000000,12:0.000239,13:0.000239,14:0.000239,15:0.000239,16:0.000239,17:0.000239,18:0.000239,19:0.000239,20:0.000000,21:0.000239,22:0.000000,23:0.000239,24:0.000000,25:0.000239,26:0.000239,27:0.000239,28:0.000000,29:0.000000
51730554#0:0.040074,1:0.000145,2:0.000000,3:0.000000,4:0.048785,5:0.000000,6:0.000000,7:0.000152,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000145,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000145,24:0.000000,25:0.000000,26:0.000000,27:0.000145,28:0.000000,29:0.000000
56444028#0:0.139115,1:0.130217,2:0.000000,3:0.000136,4:0.000000,5:0.000000,6:0.000136,7:0.098538,8:0.000000,9:0.000000,10:0.029938,11:0.000000,12:0.000136,13:0.000000,14:0.000141,15:0.000000,16:0.174461,17:0.000000,18:0.000000,19:0.000000,20:0.000136,21:0.000000,22:0.000000,23:0.000136,24:0.000000,25:0.000136,26:0.000136,27:0.000136,28:0.000000,29:0.000000
2324606#0:0.000288,1:0.758172,2:0.000000,3:0.000288,4:0.000000,5:0.000288,6:0.000000,7:0.000000,8:0.000288,9:0.000288,10:0.000288,11:0.000288,12:0.000288,13:0.000000,14:0.000288,15:0.000000,16:0.000288,17:0.000288,18:0.000000,19:0.000000,20:0.000000,21:0.000288,22:0.000288,23:0.000288,24:0.000288,25:0.000000,26:0.000288,27:0.000288,28:0.000288,29:0.000288
4857474#0:0.161857,1:0.000000,2:0.000168,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.060100,8:0.000000,9:0.000000,10:0.156609,11:0.000168,12:0.000168,13:0.000000,14:0.000000,15:0.000000,16:0.000168,17:0.000168,18:0.000168,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.047086,25:0.000000,26:0.000000,27:0.000000,28:0.000168,29:0.235934
5287044#0:0.089049,1:0.000134,2:0.000134,3:0.000000,4:0.000134,5:0.000134,6:0.000000,7:0.000134,8:0.000134,9:0.153010,10:0.025875,11:-0.025933,12:0.000000,13:0.011724,14:0.087605,15:-0.002834,16:0.000134,17:0.100037,18:0.000000,19:0.265132,20:0.012864,21:0.000000,22:0.000000,23:0.000134,24:0.000000,25:0.000000,26:0.031987,27:0.000134,28:0.000134,29:0.000000
4354181#0:0.040476,1:0.000135,2:0.000135,3:0.000135,4:0.000135,5:0.000135,6:0.000135,7:0.000000,8:0.000135,9:0.000135,10:0.526899,11:0.000135,12:0.000135,13:0.000000,14:0.000135,15:0.000135,16:0.000135,17:0.255327,18:0.000000,19:0.000135,20:0.000135,21:0.000000,22:0.000000,23:0.000000,24:0.000135,25:0.082725,26:0.000135,27:0.000135,28:0.000135,29:0.000135
17569417#0:0.124062,1:0.000133,2:0.000133,3:0.000133,4:0.000000,5:0.000000,6:0.000133,7:0.000133,8:0.000133,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.001291,14:0.000133,15:0.000133,16:0.000000,17:0.000133,18:0.000000,19:0.000133,20:0.000133,21:0.011849,22:0.000000,23:0.000000,24:0.000133,25:0.147416,26:0.000000,27:0.000000,28:0.000000,29:0.512835
49258122#0:0.000000,1:0.077335,2:0.000000,3:0.000000,4:0.055780,5:0.000000,6:0.000000,7:0.000000,8:0.040445,9:0.000000,10:0.000000,11:0.000129,12:0.000000,13:0.000129,14:0.000129,15:0.000130,16:0.043788,17:0.000129,18:0.000000,19:0.000129,20:0.000000,21:0.000000,22:0.000000,23:0.743468,24:0.000129,25:0.000129,26:0.065232,27:0.000000,28:0.000129,29:0.000000
12792463#0:0.224046,1:0.068387,2:0.000206,3:0.000000,4:0.000000,5:0.000166,6:0.000000,7:0.000206,8:0.000206,9:0.000000,10:0.000000,11:0.000166,12:0.000206,13:0.303648,14:0.000000,15:0.000206,16:0.000000,17:0.000000,18:0.000000,19:0.000206,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000206,25:0.000000,26:0.000000,27:0.000206,28:0.000206,29:0.000000
16338576#0:0.503364,1:0.000093,2:0.000093,3:0.003473,4:0.000093,5:0.000000,6:0.000093,7:0.000000,8:0.000093,9:0.000093,10:0.120246,11:0.000093,12:0.020837,13:0.000000,14:0.000093,15:0.000093,16:0.000093,17:0.000000,18:0.000093,19:0.000093,20:0.000093,21:0.000000,22:0.124936,23:0.000093,24:0.000093,25:0.000000,26:0.044636,27:0.000093,28:0.000000,29:0.109730
37961874#0:0.000000,1:0.000115,2:0.000000,3:0.000115,4:0.001107,5:0.000117,6:0.000000,7:0.000115,8:0.005369,9:0.000115,10:0.043608,11:0.000115,12:0.000000,13:0.000115,14:0.000115,15:0.000115,16:0.812551,17:0.000000,18:0.000115,19:0.000115,20:0.000115,21:0.036681,22:0.021130,23:0.000000,24:0.000117,25:0.000000,26:0.000115,27:0.000000,28:0.000115,29:0.000000
9881370#0:0.392524,1:0.000094,2:0.130376,3:0.000094,4:0.000094,5:0.000094,6:0.000094,7:0.000000,8:0.000094,9:0.000000,10:0.256788,11:0.000094,12:0.000094,13:0.000000,14:0.000000,15:0.000094,16:0.000000,17:0.000094,18:0.000094,19:0.023326,20:0.000094,21:0.021182,22:0.075489,23:0.000094,24:0.000094,25:0.000000,26:0.002135,27:0.000094,28:0.000000,29:0.059818
10687134#0:0.057911,1:0.000000,2:0.000000,3:0.037976,4:0.019929,5:0.000141,6:0.000000,7:0.000000,8:0.000141,9:0.654918,10:0.000141,11:0.000000,12:0.000000,13:0.000000,14:0.006282,15:0.000000,16:0.000141,17:0.007819,18:0.000141,19:0.000141,20:0.000000,21:0.000000,22:0.000000,23:0.000141,24:0.000000,25:0.000141,26:0.000141,27:0.000000,28:0.000000,29:0.000000
36744351#0:0.010485,1:0.000098,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.012585,8:0.000000,9:0.000000,10:0.016411,11:0.000098,12:0.000000,13:0.000098,14:0.000000,15:0.000098,16:0.229335,17:0.000098,18:0.000098,19:0.657303,20:0.000098,21:0.000000,22:0.000098,23:0.000000,24:0.000098,25:0.000098,26:0.000000,27:0.000098,28:0.000098,29:0.000098
15580323#0:0.109271,1:0.017267,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.036630,7:0.108909,8:0.000132,9:0.000000,10:0.168764,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000132,20:0.000000,21:0.000000,22:0.066785,23:0.000000,24:0.000000,25:0.000000,26:0.000132,27:0.000000,28:0.000000,29:0.000000
39729828#0:0.000165,1:0.000000,2:0.813589,3:0.000165,4:0.000165,5:0.000165,6:0.000165,7:0.000000,8:0.000165,9:0.000165,10:0.086866,11:0.000165,12:0.000165,13:0.000165,14:0.000165,15:0.000165,16:0.000165,17:0.000165,18:0.000165,19:0.000000,20:0.000165,21:0.000000,22:0.000165,23:0.000165,24:0.000165,25:0.000165,26:0.000165,27:0.000165,28:0.000165,29:0.000000
5346984#0:0.000000,1:0.000115,2:0.000115,3:0.000115,4:0.459008,5:0.000000,6:0.000115,7:0.000000,8:0.000000,9:0.000000,10:0.077036,11:0.000000,12:0.020200,13:0.000115,14:0.213576,15:0.000115,16:0.000115,17:0.000000,18:0.000000,19:0.042366,20:0.000000,21:0.000115,22:0.084174,23:0.000000,24:0.000115,25:0.000115,26:0.000115,27:0.000000,28:0.000000,29:0.000115
45153963#0:0.092097,1:0.020998,2:0.000067,3:0.000000,4:0.000000,5:0.000000,6:0.133872,7:0.000000,8:0.176019,9:0.000000,10:0.382785,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
8834222#0:0.000000,1:0.000173,2:0.000173,3:0.000000,4:0.000000,5:0.000173,6:0.000173,7:0.000173,8:0.238656,9:0.000173,10:0.000000,11:0.000000,12:0.000173,13:0.042642,14:0.000000,15:0.000173,16:0.000000,17:0.000173,18:0.000000,19:0.000000,20:0.000000,21:0.000173,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.499157,28:0.000173,29:0.000000
5645488#0:0.000000,1:0.000163,2:0.000000,3:0.628151,4:0.041225,5:0.000000,6:0.000163,7:0.000000,8:0.000163,9:0.000000,10:0.000000,11:0.000000,12:0.000163,13:0.000000,14:0.000000,15:0.000163,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000163,22:0.023434,23:0.000000,24:0.000163,25:0.000163,26:0.000000,27:0.000163,28:0.000000,29:0.000000
51257523#0:0.000194,1:0.000194,2:0.000194,3:0.000194,4:0.000194,5:0.139729,6:0.000194,7:0.046705,8:0.000194,9:0.000194,10:0.000194,11:0.000194,12:0.000194,13:0.000194,14:0.000194,15:0.569961,16:0.000194,17:0.000194,18:0.000194,19:0.000194,20:0.000194,21:0.000194,22:0.000194,23:0.000194,24:0.000194,25:0.000194,26:0.000194,27:0.000194,28:0.238566,29:0.000194
56205492#0:0.616032,1:0.000115,2:0.013956,3:0.000115,4:0.052018,5:0.000115,6:0.000115,7:0.000115,8:0.000115,9:0.000115,10:0.000115,11:0.000115,12:0.000115,13:0.000115,14:0.000115,15:0.117762,16:0.000115,17:0.000115,18:0.000115,19:0.000115,20:0.000115,21:0.000115,22:0.135063,23:0.000115,24:0.000115,25:0.000115,26:0.000115,27:0.000115,28:0.000115,29:0.062399
56198325#0:0.084330,1:0.000174,2:0.000174,3:0.000174,4:0.000000,5:0.342352,6:0.000174,7:0.000174,8:0.000174,9:0.000174,10:0.000174,11:0.000174,12:0.000174,13:0.000000,14:0.000000,15:0.000174,16:0.000174,17:0.000174,18:0.000174,19:0.000000,20:0.473867,21:0.000174,22:0.000174,23:0.000000,24:0.000174,25:0.000174,26:0.000000,27:0.000174,28:0.000174,29:0.000000
26612409#0:0.000000,1:0.000193,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.094310,7:0.000193,8:0.327203,9:0.000000,10:0.000193,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000193,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000193,23:0.000193,24:0.000193,25:0.000000,26:0.000000,27:0.217805,28:0.000000,29:0.000193
50485023#0:0.000192,1:0.000000,2:0.000195,3:0.000000,4:0.465485,5:0.000195,6:0.000195,7:0.000195,8:0.000195,9:0.000195,10:0.000000,11:0.000000,12:0.000195,13:0.000195,14:0.000195,15:0.000195,16:0.152586,17:0.000000,18:0.000000,19:0.000195,20:0.000195,21:0.000000,22:0.150390,23:0.000195,24:0.000195,25:0.000195,26:0.000000,27:0.000000,28:0.000195,29:0.032106
9969855#0:0.000000,1:0.000153,2:0.000000,3:0.000153,4:0.000153,5:0.000000,6:0.088309,7:0.000153,8:0.000153,9:0.000000,10:0.437687,11:0.000153,12:0.000153,13:0.000153,14:0.000153,15:0.000153,16:0.000153,17:0.000153,18:0.000153,19:0.000153,20:0.000153,21:0.000153,22:0.000153,23:0.000153,24:0.000000,25:0.000153,26:0.337950,27:0.000153,28:0.000153,29:0.000153
29966112#0:0.101719,1:0.010158,2:0.000000,3:0.000000,4:0.000000,5:0.000138,6:0.000000,7:0.000138,8:0.000138,9:0.000138,10:0.390031,11:0.000000,12:0.000138,13:0.075802,14:0.000000,15:0.000000,16:0.022348,17:0.000138,18:0.000138,19:0.000000,20:0.000000,21:0.000138,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000138,27:0.000000,28:0.000000,29:0.035354
