43520#0:0.000084,1:0.000000,2:0.000084,3:0.022895,4:0.000000,5:0.000000,6:0.000000,7:0.020722,8:0.000000,9:0.000000,10:0.000084,11:0.000000,12:0.000000,13:0.823748,14:0.000000,15:0.000000,16:0.000084,17:0.000000,18:0.000084,19:0.000000,20:0.000000,21:0.007250,22:0.000084,23:0.000084,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000084,29:0.034637
22544#0:0.027333,1:0.000000,2:0.000000,3:0.078138,4:0.000000,5:0.000105,6:0.000264,7:0.177769,8:0.000233,9:0.015965,10:0.000000,11:0.000000,12:0.000105,13:0.000000,14:0.000000,15:0.000992,16:0.000000,17:0.000000,18:0.000000,19:0.000105,20:0.069033,21:0.000105,22:0.000105,23:0.000105,24:0.098149,25:0.000000,26:0.000000,27:0.106652,28:0.000000,29:0.000000
110611#0:0.000000,1:0.000079,2:0.001918,3:0.018113,4:0.045863,5:0.000166,6:0.000000,7:0.000000,8:0.000000,9:0.071798,10:0.066038,11:0.000000,12:0.087162,13:0.000000,14:0.050701,15:0.299635,16:0.000000,17:0.102342,18:0.000000,19:0.000000,20:0.000000,21:0.111803,22:0.066463,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.065172,29:0.000000
10670#0:0.000000,1:0.015119,2:0.000000,3:0.142148,4:0.000000,5:0.000026,6:0.639842,7:0.104985,8:0.000000,9:0.088326,10:-0.019699,11:0.031628,12:0.000000,13:0.046894,14:0.000000,15:0.000107,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.034409,21:0.000000,22:0.017827,23:0.000000,24:0.000000,25:-0.000370,26:0.000000,27:0.019715,28:0.000000,29:0.000000
48662#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.104118,8:0.002758,9:0.066988,10:0.000096,11:0.038356,12:0.000000,13:0.000000,14:0.000000,15:0.224948,16:0.000096,17:0.000096,18:0.000067,19:0.000000,20:0.096218,21:0.000000,22:0.000096,23:0.000000,24:0.000000,25:0.000000,26:0.000096,27:0.000096,28:0.000096,29:0.000000
81431#0:0.000000,1:0.000000,2:0.000169,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.092701,10:0.000078,11:0.011433,12:0.000000,13:0.000000,14:0.000000,15:0.083224,16:0.000000,17:0.043657,18:0.000000,19:0.069457,20:0.024638,21:0.000000,22:0.110173,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
116248#0:0.000245,1:0.000000,2:0.000000,3:0.101742,4:0.000000,5:0.000000,6:0.004689,7:0.080927,8:0.000000,9:0.138513,10:0.000000,11:0.000000,12:0.000000,13:0.069696,14:0.000089,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.079760,21:0.000000,22:0.070484,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000089
76313#0:0.000000,1:0.000000,2:0.077533,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.014148,8:0.000000,9:0.083566,10:0.000000,11:0.000000,12:0.000000,13:0.000097,14:0.000000,15:0.135989,16:0.182703,17:0.000000,18:0.000097,19:0.101739,20:0.104843,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000245,27:0.000000,28:0.000000,29:0.136812
98330#0:0.000000,1:0.000000,2:0.000178,3:0.000000,4:0.000000,5:0.000077,6:0.000077,7:0.001373,8:0.000000,9:0.068506,10:0.000000,11:0.000000,12:0.000178,13:0.038513,14:0.000000,15:0.089121,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.048722,21:0.000000,22:0.250401,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000035
64175#0:0.000000,1:0.000000,2:0.058085,3:0.112843,4:0.015337,5:0.000078,6:0.000000,7:0.133559,8:0.000000,9:0.145417,10:0.014021,11:0.000000,12:0.000000,13:0.000000,14:0.010998,15:0.116853,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.032676,21:0.000000,22:0.044549,23:0.000000,24:0.000000,25:0.008880,26:0.000000,27:0.000000,28:0.000000,29:0.000000
97820#0:0.000000,1:0.000661,2:0.000000,3:0.000000,4:0.000000,5:0.028821,6:0.000091,7:0.423194,8:0.000000,9:0.067898,10:0.000000,11:0.000000,12:0.000000,13:0.055596,14:0.000000,15:0.000000,16:0.000000,17:0.000091,18:0.000000,19:0.000000,20:0.021556,21:0.000000,22:0.000000,23:0.000000,24:0.000234,25:0.000000,26:0.000973,27:0.000000,28:0.000000,29:0.000000
64029#0:0.001133,1:0.000000,2:0.000000,3:0.000057,4:0.010441,5:0.000000,6:0.000000,7:0.000000,8:0.000057,9:0.089220,10:0.046037,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.045288,16:0.000057,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.682681,23:0.000000,24:0.000000,25:0.000057,26:0.001573,27:0.000000,28:0.000000,29:0.000057
15391#0:0.000000,1:0.035468,2:0.060205,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.037966,9:0.096813,10:0.000000,11:0.000000,12:0.000000,13:0.032551,14:0.000184,15:0.115914,16:0.000000,17:0.010375,18:0.000000,19:0.066913,20:0.066043,21:0.000000,22:0.062459,23:0.000000,24:0.000000,25:0.048339,26:0.000000,27:0.000000,28:0.000080,29:0.000000
73249#0:0.000156,1:0.000000,2:0.000069,3:0.000000,4:0.000000,5:0.000000,6:0.000069,7:0.000069,8:0.000000,9:0.094240,10:0.000000,11:0.000000,12:0.000655,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000036,18:0.000069,19:0.000069,20:0.043791,21:0.000000,22:0.020624,23:0.000069,24:0.000000,25:0.000069,26:0.000000,27:0.023749,28:0.693188,29:0.000163
99706#0:0.000000,1:0.000000,2:0.000000,3:0.000425,4:0.000000,5:0.000083,6:0.000083,7:0.006265,8:0.000000,9:0.075642,10:0.000000,11:0.000000,12:0.000083,13:0.000000,14:0.000000,15:0.053689,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000327,22:0.162633,23:0.000000,24:0.000000,25:0.000000,26:0.086094,27:0.000000,28:0.000000,29:0.080099
63525#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.046986,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000083,15:0.113252,16:0.000000,17:0.000000,18:0.000000,19:0.100087,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000083
33457#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.105961,8:0.000000,9:0.042729,10:0.024503,11:0.000053,12:0.000000,13:0.000000,14:0.588844,15:0.148119,16:0.010041,17:0.000459,18:0.000000,19:0.000024,20:0.012557,21:0.000053,22:0.000000,23:0.000000,24:0.000000,25:0.000193,26:0.000000,27:0.000000,28:0.000000,29:0.001128
110086#0:0.000000,1:0.000043,2:0.000000,3:0.000000,4:0.000081,5:0.000000,6:0.780182,7:0.000085,8:0.000000,9:0.092766,10:0.000000,11:0.000000,12:0.000000,13:0.000164,14:0.045820,15:0.110068,16:0.059776,17:0.000000,18:0.000000,19:0.000000,20:0.018103,21:0.000000,22:0.050144,23:0.000000,24:0.000000,25:0.000000,26:0.000081,27:0.000000,28:0.000033,29:0.000000
18475#0:0.000101,1:0.000101,2:0.000221,3:0.017891,4:0.350948,5:0.000000,6:0.000000,7:0.000101,8:0.000898,9:0.167849,10:0.000101,11:0.026078,12:0.000000,13:0.000244,14:0.000000,15:0.083996,16:0.000101,17:0.000101,18:0.000101,19:0.700764,20:0.000000,21:0.000000,22:0.000101,23:0.000000,24:0.000000,25:0.000000,26:0.000497,27:0.000101,28:0.000000,29:0.000000
97837#0:0.000000,1:0.000000,2:0.000000,3:0.000060,4:0.264180,5:0.000000,6:0.000060,7:-0.001606,8:0.000989,9:0.156537,10:0.000060,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.124263,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.138507,23:0.000265,24:0.000060,25:0.000060,26:0.000000,27:0.000000,28:0.000000,29:0.000000
30081#0:0.000067,1:0.000000,2:0.000067,3:0.000067,4:0.000000,5:0.000000,6:0.000000,7:0.000351,8:0.000067,9:0.063973,10:0.000000,11:0.000067,12:0.000067,13:0.000166,14:0.441497,15:0.000000,16:0.000067,17:0.000000,18:0.000067,19:0.000049,20:0.013242,21:0.000067,22:0.200748,23:0.000000,24:0.000000,25:0.000067,26:0.000000,27:0.000067,28:0.000067,29:0.000000
84573#0:0.000000,1:0.000000,2:0.002702,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.048910,10:0.000000,11:0.038605,12:0.000084,13:0.000000,14:0.003013,15:0.125739,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.115223,21:0.000000,22:0.054214,23:0.000000,24:0.000000,25:0.000084,26:0.000000,27:0.000000,28:0.000000,29:0.000000
127024#0:0.000000,1:0.000000,2:0.000000,3:0.000096,4:0.000000,5:0.000000,6:0.000096,7:0.000000,8:0.000000,9:0.059075,10:0.000000,11:0.000000,12:0.000096,13:0.000096,14:0.000096,15:0.000000,16:0.000000,17:0.000000,18:0.000219,19:0.000000,20:0.406338,21:0.000000,22:0.000096,23:0.000000,24:0.000000,25:0.000000,26:0.156453,27:0.000000,28:0.000000,29:0.000000
91698#0:0.000093,1:0.000000,2:0.000000,3:0.082894,4:0.000000,5:0.000000,6:0.000000,7:0.000093,8:0.000000,9:0.030985,10:0.000000,11:0.000000,12:-0.000337,13:0.088286,14:0.000093,15:0.000093,16:0.000000,17:0.000093,18:0.000000,19:0.000093,20:0.000000,21:-0.010545,22:0.001743,23:0.000000,24:0.000093,25:0.000000,26:0.540546,27:0.000000,28:0.000000,29:0.000093
24627#0:0.000000,1:0.000000,2:0.090464,3:0.169884,4:0.000000,5:0.000000,6:0.000179,7:0.180299,8:0.000000,9:0.077306,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.139546,16:0.007086,17:0.000000,18:0.000000,19:0.093205,20:0.000000,21:0.000000,22:0.018707,23:0.000000,24:-0.176093,25:0.000000,26:0.000000,27:0.000000,28:0.132661,29:0.002080
32309#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.042811,8:0.000000,9:0.052444,10:0.000071,11:0.000000,12:0.000000,13:0.587284,14:0.000000,15:0.224143,16:0.000000,17:0.000172,18:0.000071,19:0.000000,20:0.019864,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000071,26:0.000000,27:0.000071,28:0.000071,29:0.000000
42038#0:0.000000,1:0.000000,2:0.000000,3:0.275628,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.079661,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.152302,16:0.000000,17:0.000080,18:0.000408,19:0.000000,20:0.012287,21:0.000000,22:-0.004055,23:0.065638,24:0.000000,25:0.000000,26:0.000177,27:0.000000,28:0.000000,29:0.000000
76239#0:0.000000,1:0.129451,2:0.000000,3:0.000000,4:0.000083,5:0.000083,6:0.000190,7:0.000000,8:0.000000,9:0.081668,10:0.000000,11:0.000083,12:0.080792,13:0.000029,14:0.033569,15:0.000000,16:0.000000,17:0.000083,18:0.000000,19:0.000000,20:0.104583,21:0.000000,22:0.029567,23:0.000000,24:0.000000,25:0.099512,26:0.000000,27:0.000000,28:0.041691,29:0.000000
4154#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000066,5:0.000000,6:0.000066,7:0.000000,8:0.000000,9:0.450336,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.023821,23:0.000000,24:0.000066,25:0.000000,26:0.000066,27:0.000000,28:0.000066,29:0.000066
39483#0:0.000000,1:0.000000,2:0.007254,3:0.000000,4:0.085403,5:0.000000,6:0.000208,7:0.000000,8:0.000000,9:0.089922,10:0.000000,11:0.090472,12:0.000000,13:0.000000,14:0.000186,15:0.044096,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.244124,23:0.000000,24:0.000208,25:0.000278,26:0.000000,27:0.000000,28:0.000000,29:0.000000
59453#0:0.000000,1:0.160974,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000074,7:0.000000,8:0.000000,9:0.094185,10:0.000074,11:0.000000,12:0.300566,13:0.000039,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000074,20:0.049080,21:0.000000,22:0.061696,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000074,28:0.000000,29:0.000000
109630#0:0.000075,1:0.000000,2:0.000000,3:0.045756,4:0.120985,5:0.000000,6:0.000075,7:0.000000,8:0.000000,9:0.067286,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.284509,16:0.000000,17:0.030303,18:0.000000,19:0.000413,20:0.000000,21:0.000000,22:0.020026,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000075,29:0.000000
111659#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.025803,9:0.083311,10:0.000000,11:0.052530,12:0.032313,13:0.000080,14:0.000000,15:0.142948,16:0.000000,17:0.000080,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.058689,23:0.114218,24:0.000000,25:0.000000,26:0.000080,27:0.080848,28:0.000000,29:0.000000
45634#0:0.000000,1:0.000078,2:0.000078,3:0.000078,4:0.000078,5:0.855233,6:0.000078,7:0.005003,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000082,15:0.065319,16:0.000000,17:0.000078,18:0.000078,19:0.000000,20:0.013320,21:0.000000,22:0.000000,23:0.000000,24:0.000078,25:0.000000,26:0.000000,27:0.000000,28:0.000078,29:0.000078
91203#0:0.026772,1:0.000000,2:0.000000,3:0.000201,4:0.000000,5:0.000000,6:0.047308,7:0.008028,8:0.000000,9:0.115327,10:0.000000,11:0.084069,12:0.057223,13:0.073146,14:0.000095,15:0.107874,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.069461,21:0.000000,22:0.001047,23:0.000000,24:0.052748,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
85572#0:0.000000,1:0.000000,2:0.081578,3:0.000000,4:0.031444,5:0.000000,6:0.002345,7:0.061161,8:0.000000,9:0.114316,10:0.000654,11:0.077794,12:0.000000,13:0.017992,14:0.000000,15:0.118592,16:0.000000,17:0.000000,18:0.000000,19:0.042958,20:0.033576,21:0.000071,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
46661#0:0.000000,1:0.000000,2:0.015387,3:0.042697,4:0.000000,5:0.000000,6:0.000000,7:0.160149,8:0.002433,9:0.051918,10:0.000000,11:0.000000,12:0.054414,13:0.018668,14:0.000000,15:0.118727,16:0.000000,17:0.000000,18:0.052559,19:0.000000,20:0.058835,21:0.032113,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000217,27:0.000000,28:0.219684,29:0.000216
34375#0:0.019472,1:0.024456,2:0.000000,3:0.000375,4:0.000000,5:0.000000,6:0.000000,7:0.005170,8:0.000000,9:0.077566,10:0.019964,11:0.051680,12:0.000000,13:0.000000,14:0.000000,15:0.006631,16:0.000075,17:0.000000,18:0.229650,19:0.000000,20:0.209643,21:0.016061,22:0.027954,23:0.000000,24:0.000146,25:0.000000,26:0.000000,27:0.000137,28:0.000000,29:0.149335
120394#0:0.000091,1:0.000000,2:0.000000,3:0.131306,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.087960,10:0.000000,11:0.000000,12:0.000000,13:0.000091,14:0.000000,15:0.000000,16:0.000000,17:0.000220,18:0.000000,19:0.000080,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.009136,25:0.085057,26:-0.000180,27:0.000000,28:0.000091,29:0.000091
34379#0:0.000000,1:0.000000,2:0.000000,3:0.008951,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.037678,10:0.000000,11:0.000090,12:0.000000,13:0.000000,14:0.000000,15:0.000090,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.001692,21:0.000000,22:0.737660,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000648
102476#0:0.000000,1:0.000046,2:0.000000,3:0.000103,4:0.000000,5:0.000000,6:0.000000,7:0.000103,8:0.000103,9:0.018196,10:0.000000,11:0.000223,12:0.000103,13:0.000000,14:0.000103,15:0.000000,16:0.000103,17:0.099862,18:0.000103,19:0.000000,20:0.372941,21:0.123258,22:0.000000,23:0.000000,24:0.000103,25:0.000103,26:0.157318,27:0.000000,28:0.000103,29:0.000103
53837#0:0.000000,1:0.000000,2:0.000305,3:0.000000,4:0.050827,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.136300,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.137805,16:0.000000,17:0.000000,18:0.000000,19:0.102101,20:0.000000,21:0.000000,22:0.052139,23:0.000000,24:0.000000,25:0.000000,26:0.573313,27:0.000000,28:0.000000,29:0.000000
78714#0:0.000000,1:0.000000,2:0.000000,3:0.171856,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.093561,10:0.000000,11:0.000000,12:0.000078,13:0.115033,14:0.000000,15:0.000000,16:0.000200,17:0.000000,18:0.000000,19:0.048862,20:0.000000,21:0.000000,22:0.000000,23:0.000078,24:0.000000,25:0.132965,26:0.140060,27:0.000000,28:0.000078,29:0.000000
77392#0:0.000000,1:0.000000,2:0.000000,3:0.000045,4:0.000765,5:0.000000,6:0.000000,7:0.010417,8:0.000000,9:0.224955,10:0.000000,11:0.457497,12:0.000046,13:0.000000,14:0.000046,15:0.150902,16:0.000020,17:0.000046,18:0.000170,19:0.000000,20:0.008409,21:0.000000,22:0.016727,23:0.000000,24:0.000000,25:0.020506,26:0.000000,27:0.000000,28:0.000000,29:0.000251
4708#0:0.000086,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000086,9:0.032547,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000086,15:0.000000,16:0.000000,17:0.142045,18:0.000000,19:0.000000,20:0.211318,21:0.000000,22:0.011448,23:0.000000,24:0.105616,25:0.091268,26:0.000000,27:0.000000,28:0.000000,29:0.000000
99427#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.018562,5:0.000000,6:0.000197,7:0.106142,8:0.000000,9:0.091531,10:0.000000,11:0.000000,12:0.000083,13:0.000083,14:0.000083,15:0.077517,16:0.000098,17:0.000083,18:0.000000,19:0.000000,20:0.102763,21:0.000199,22:0.099439,23:0.059723,24:0.000000,25:0.000000,26:0.000000,27:0.089491,28:0.000455,29:0.000083
91220#0:0.000103,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.107565,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.029856,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.076890,21:0.000000,22:0.092685,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000103,28:0.000000,29:0.000000
44629#0:0.000000,1:0.000068,2:0.064929,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.115272,10:0.000000,11:0.000000,12:0.060301,13:0.000000,14:0.000000,15:0.066752,16:0.000068,17:0.046801,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.193287,23:0.048792,24:0.000068,25:0.000000,26:0.000068,27:0.000000,28:0.000000,29:0.000000
102487#0:0.000000,1:0.000000,2:0.000096,3:0.035917,4:0.000096,5:0.000000,6:0.000096,7:0.000233,8:0.000000,9:0.058678,10:0.000096,11:0.000000,12:0.000096,13:0.000096,14:0.000000,15:0.031664,16:0.000096,17:0.000000,18:0.000000,19:0.733710,20:0.000000,21:0.000096,22:0.000000,23:0.000096,24:0.175005,25:0.000096,26:0.000000,27:0.000096,28:0.000096,29:0.000096
127076#0:0.000000,1:0.000000,2:0.000046,3:0.003428,4:-0.009281,5:0.000000,6:0.000071,7:0.000000,8:0.000000,9:0.131816,10:0.000000,11:0.092948,12:0.000000,13:0.021774,14:0.033470,15:0.161602,16:0.047979,17:0.000000,18:0.000000,19:0.000071,20:0.028453,21:0.000000,22:0.121054,23:0.003518,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.053108,29:0.000071
101979#0:0.000000,1:0.000000,2:0.000000,3:0.062425,4:0.000000,5:0.000000,6:0.000000,7:0.020949,8:0.000000,9:0.111400,10:0.000000,11:0.064200,12:0.000680,13:0.092748,14:0.000000,15:0.104351,16:0.000000,17:0.000067,18:0.000000,19:0.043252,20:0.000000,21:0.028256,22:0.083476,23:0.000000,24:0.000000,25:0.000000,26:0.000067,27:0.000000,28:0.000188,29:0.000000
82524#0:0.000000,1:0.000000,2:0.000000,3:0.164940,4:0.017906,5:0.000000,6:0.000000,7:0.015111,8:0.000078,9:0.131602,10:0.000000,11:0.000078,12:0.000000,13:0.044190,14:0.000078,15:0.041064,16:0.000078,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.106171,23:0.000000,24:0.000078,25:0.000000,26:0.000000,27:0.000078,28:0.000000,29:0.000000
22621#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.059380,8:0.000000,9:0.065665,10:0.000014,11:0.000000,12:0.000000,13:0.000000,14:0.048612,15:0.000000,16:0.000000,17:0.006916,18:0.000079,19:0.000000,20:0.084264,21:0.001960,22:0.061249,23:0.000000,24:0.000175,25:0.077556,26:0.000000,27:0.000000,28:0.000000,29:0.000634
36348#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000060,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.097998,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.002597,15:0.121538,16:0.000000,17:0.000000,18:0.000147,19:0.000000,20:0.000135,21:0.674759,22:0.008076,23:0.000000,24:0.000057,25:-0.009479,26:0.000000,27:0.000000,28:0.000000,29:0.000000
