9901739#0:0.053262,1:0.000000,2:0.017948,3:0.000000,4:0.020144,5:0.017142,6:0.000000,7:0.031305,8:0.000000,9:0.000000,10:0.054133,11:0.020368,12:0.000000,13:0.000000,14:0.076485,15:0.000119,16:0.125597,17:0.000000,18:0.038198,19:0.000000,20:0.016144,21:0.028503,22:0.011072,23:0.016089,24:0.020440,25:0.000000,26:0.021403,27:0.000248,28:0.257611,29:0.020831
6748226#0:0.031039,1:0.000000,2:0.000149,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000149,9:0.570875,10:0.028211,11:0.000000,12:0.000000,13:0.032175,14:0.000000,15:0.018175,16:0.000149,17:0.011013,18:0.000000,19:0.000900,20:0.000000,21:0.000000,22:0.006175,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.011902,28:0.021339,29:0.052618
48169033#0:0.181563,1:0.000145,2:0.000145,3:0.305457,4:0.000103,5:0.270059,6:0.000145,7:0.000000,8:0.000145,9:0.000147,10:0.000122,11:0.000114,12:0.000145,13:0.000145,14:0.052167,15:0.000099,16:0.000145,17:0.000106,18:0.000000,19:0.011315,20:0.000145,21:0.000145,22:0.239086,23:0.000000,24:0.000094,25:0.000107,26:0.000145,27:0.000145,28:0.000094,29:0.000122
2066508#0:0.000729,1:0.050742,2:0.000000,3:0.029002,4:0.000000,5:0.000000,6:0.026108,7:0.004366,8:0.260305,9:0.052689,10:0.065500,11:0.058311,12:0.000000,13:0.000160,14:0.000367,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:-0.000467,25:0.000000,26:0.000000,27:0.000000,28:0.000160,29:0.000160
48304717#0:0.052640,1:0.143912,2:0.000212,3:0.000000,4:0.000000,5:0.000000,6:0.042383,7:0.000212,8:0.461378,9:0.000212,10:0.000212,11:0.179840,12:0.000000,13:0.156742,14:0.000212,15:0.000212,16:0.000200,17:0.000212,18:0.000000,19:0.000212,20:0.000000,21:0.000212,22:0.000000,23:0.000000,24:0.000212,25:0.000422,26:0.000000,27:0.000000,28:0.000212,29:0.000000
27886671#0:0.084937,1:0.000000,2:0.000000,3:0.025496,4:0.158433,5:0.000000,6:0.000000,7:0.000654,8:0.000654,9:0.000000,10:0.092700,11:0.000000,12:0.000654,13:0.000000,14:0.000000,15:0.000000,16:0.270669,17:0.000654,18:0.000000,19:0.000654,20:0.039724,21:0.000000,22:0.054933,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000654,28:0.000654,29:0.000000
56826894#0:0.088481,1:0.031891,2:0.189563,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.010950,10:0.339798,11:0.000000,12:0.000000,13:0.000000,14:0.049404,15:0.000000,16:0.101910,17:0.000000,18:0.000000,19:0.000125,20:0.000000,21:0.000000,22:0.000000,23:0.000125,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.017902
37805142#0:0.000000,1:0.000000,2:0.000000,3:0.000120,4:0.000120,5:0.000120,6:0.000120,7:0.018079,8:0.000000,9:0.000000,10:0.000120,11:0.000000,12:0.000000,13:0.000120,14:0.000120,15:0.000120,16:0.000000,17:0.013803,18:0.000120,19:0.000000,20:0.000120,21:0.022902,22:0.000120,23:0.000000,24:0.000120,25:0.000120,26:0.000120,27:0.872226,28:0.000120,29:0.000120
41947065#0:0.024052,1:0.026985,2:0.000190,3:0.000190,4:0.022849,5:0.000000,6:0.000000,7:0.000190,8:0.000218,9:0.000000,10:0.000190,11:0.022043,12:0.000190,13:0.020223,14:0.000000,15:0.000190,16:0.000190,17:0.692532,18:0.000000,19:0.004760,20:0.000190,21:0.022480,22:0.000000,23:0.000000,24:0.000000,25:0.000190,26:0.000000,27:0.000000,28:0.000190,29:0.000000
5825118#0:0.023424,1:0.000237,2:0.000237,3:0.000237,4:0.000000,5:0.672380,6:0.000000,7:0.000237,8:0.000237,9:0.000237,10:0.336397,11:0.001275,12:0.000583,13:0.000237,14:0.000237,15:0.000237,16:0.036163,17:0.000237,18:0.000237,19:0.000237,20:0.000000,21:0.000736,22:0.000237,23:0.000237,24:0.000237,25:0.000237,26:0.001190,27:0.000583,28:0.000237,29:0.000000
18765921#0:0.000140,1:0.000000,2:0.000000,3:0.010236,4:0.000000,5:0.000000,6:0.000137,7:0.000133,8:0.000137,9:0.000137,10:0.951042,11:0.000042,12:0.000317,13:0.000000,14:0.035998,15:0.000000,16:0.012237,17:0.000137,18:0.000137,19:0.000000,20:0.000000,21:0.000149,22:0.000112,23:0.000000,24:0.016733,25:0.000000,26:0.000000,27:0.000000,28:0.000137,29:0.025260
46586472#0:0.031145,1:0.000000,2:0.000132,3:0.000000,4:0.014280,5:0.000132,6:0.000132,7:0.000132,8:0.000132,9:0.000132,10:0.000287,11:0.000132,12:0.009186,13:0.121744,14:0.000132,15:0.000000,16:0.000132,17:0.752334,18:0.000000,19:0.014751,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000132,25:0.000000,26:0.000000,27:0.000000,28:0.000132,29:0.000000
52752489#0:0.143913,1:0.000118,2:0.000000,3:0.000000,4:0.035482,5:0.011824,6:0.000118,7:0.006303,8:0.000118,9:0.000118,10:0.000000,11:0.000000,12:0.000000,13:0.126830,14:0.000000,15:0.000000,16:0.000118,17:0.000118,18:0.063500,19:0.000118,20:0.050805,21:0.174947,22:0.255445,23:-0.000795,24:0.000118,25:0.000118,26:0.026004,27:0.000118,28:0.000118,29:0.017352
9514602#0:0.113010,1:0.000000,2:0.000000,3:0.000000,4:0.012898,5:0.000000,6:0.005079,7:0.138801,8:0.000647,9:0.032963,10:0.199500,11:0.021223,12:0.000111,13:0.073535,14:0.036282,15:0.000000,16:0.000000,17:0.000105,18:0.000000,19:0.000000,20:0.041398,21:0.000000,22:0.000000,23:0.028092,24:0.000000,25:0.047897,26:0.000000,27:0.000000,28:0.000111,29:0.058658
12869991#0:0.000000,1:0.000118,2:0.000000,3:0.000118,4:0.000000,5:0.000118,6:0.000118,7:0.000000,8:0.000118,9:0.000118,10:0.007873,11:0.000000,12:0.000118,13:0.033745,14:0.000118,15:0.000118,16:0.000118,17:0.083846,18:0.457649,19:0.000118,20:0.000118,21:0.000118,22:0.000118,23:0.000118,24:0.057119,25:0.013902,26:0.000118,27:0.000000,28:0.000118,29:0.150605
45948525#0:0.000000,1:0.000000,2:0.000000,3:0.000165,4:0.168482,5:0.147290,6:0.098006,7:0.038271,8:0.060453,9:0.000159,10:0.177558,11:0.000000,12:0.000159,13:0.000159,14:0.000159,15:0.000000,16:0.000000,17:0.000000,18:0.000159,19:0.000159,20:0.172043,21:0.000000,22:0.000159,23:0.000000,24:-0.006699,25:0.000000,26:0.000000,27:0.000000,28:0.000159,29:0.000000
21027438#0:0.013719,1:0.000000,2:0.000121,3:0.000121,4:0.000000,5:0.068774,6:0.000000,7:0.000000,8:0.819066,9:0.000121,10:0.000121,11:0.000000,12:0.000000,13:0.000000,14:0.000121,15:0.000000,16:0.000000,17:0.000000,18:0.000121,19:0.000000,20:0.000000,21:0.000038,22:0.000000,23:0.000121,24:0.000121,25:0.000000,26:0.000000,27:0.000000,28:0.000121,29:0.000000
26780274#0:0.406524,1:0.000051,2:0.000000,3:0.000000,4:0.000448,5:0.000967,6:0.000446,7:0.002641,8:0.000086,9:0.000000,10:0.374247,11:0.013554,12:0.000000,13:0.000000,14:0.214599,15:0.000119,16:0.020543,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000301,22:0.012818,23:0.000000,24:0.000000,25:0.000518,26:0.000000,27:0.000119,28:0.000119,29:0.000000
52591731#0:0.000000,1:0.000152,2:0.000000,3:0.000152,4:0.000152,5:0.000000,6:0.011758,7:0.000000,8:0.228222,9:0.000000,10:-0.001537,11:0.000000,12:0.000152,13:0.000152,14:0.000000,15:0.000000,16:0.000000,17:0.000152,18:0.000152,19:0.693106,20:0.000000,21:0.000152,22:0.000717,23:0.000152,24:0.000152,25:0.000152,26:0.000315,27:0.000000,28:0.000152,29:0.000152
48942141#0:0.042761,1:0.000000,2:0.000155,3:0.000155,4:0.017170,5:0.000000,6:0.030933,7:0.000000,8:0.616826,9:0.000000,10:0.327628,11:0.000000,12:0.000000,13:0.000155,14:0.000000,15:0.015063,16:0.000155,17:0.000155,18:0.000000,19:0.004357,20:0.000155,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.004777,29:0.000155
23907960#0:0.011380,1:0.000176,2:0.000176,3:0.000176,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.378941,9:0.000000,10:0.101097,11:0.000000,12:0.017061,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000176,25:0.000333,26:0.000000,27:0.129491,28:0.000176,29:0.000000
3052671#0:0.049908,1:0.000000,2:0.000000,3:0.000062,4:0.001733,5:0.000000,6:0.000000,7:0.018823,8:0.000000,9:0.063665,10:0.000000,11:0.000000,12:0.000000,13:0.078707,14:-0.023147,15:0.000000,16:0.060615,17:0.000000,18:0.000000,19:0.598705,20:0.016355,21:0.000134,22:0.000000,23:0.000000,24:0.018541,25:0.000000,26:0.000134,27:0.006608,28:0.000134,29:-0.002133
35074689#0:0.075560,1:0.017966,2:0.011612,3:0.014439,4:0.000047,5:0.000000,6:0.000233,7:0.015920,8:0.000000,9:0.011618,10:0.420425,11:0.191703,12:0.000000,13:0.000000,14:0.008307,15:0.001750,16:0.000000,17:0.000000,18:0.000543,19:0.000000,20:0.028448,21:0.015518,22:0.039547,23:0.000000,24:0.000000,25:0.024254,26:0.034867,27:0.000000,28:0.000253,29:0.000000
34057357#0:0.147418,1:0.068291,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.030809,10:0.092729,11:0.000000,12:0.000000,13:0.000000,14:0.102043,15:0.000000,16:0.013222,17:0.000000,18:0.000000,19:0.010060,20:0.000000,21:0.000000,22:0.007759,23:0.026731,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.058506
33046158#0:0.000000,1:0.000000,2:0.000418,3:0.000418,4:-0.058280,5:0.000000,6:0.000000,7:0.000418,8:0.000418,9:0.000418,10:0.000418,11:0.000000,12:0.000000,13:0.000000,14:0.019439,15:0.000000,16:0.000418,17:0.000418,18:0.701381,19:0.000418,20:0.000000,21:0.038228,22:0.000418,23:0.000418,24:0.000418,25:0.000418,26:0.000418,27:0.000418,28:0.000418,29:0.000418
35019408#0:0.038457,1:0.000000,2:0.000173,3:0.021905,4:0.023706,5:0.000173,6:0.046805,7:0.003430,8:0.000284,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.813034,14:0.000173,15:0.000000,16:0.000000,17:0.000173,18:0.009042,19:0.000173,20:0.190598,21:0.000173,22:0.000163,23:0.000000,24:0.000000,25:0.000173,26:0.038116,27:0.000000,28:0.000173,29:0.000000
31894673#0:0.000000,1:0.000000,2:0.000000,3:0.674534,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000178,9:0.000178,10:0.000000,11:0.000000,12:0.000178,13:0.000000,14:0.000178,15:0.000000,16:0.000178,17:0.000178,18:0.063990,19:0.000178,20:0.000000,21:0.000178,22:0.000000,23:0.000178,24:0.000178,25:0.000000,26:0.000000,27:0.000178,28:0.000178,29:0.000000
36106386#0:0.054453,1:0.000091,2:0.000091,3:0.000000,4:0.019559,5:0.000000,6:0.000091,7:0.013986,8:0.048058,9:0.103621,10:0.079027,11:0.281658,12:0.001995,13:0.000000,14:0.083851,15:0.000000,16:0.000000,17:0.063488,18:0.000000,19:0.131331,20:0.000000,21:0.000000,22:0.024278,23:0.000091,24:0.000000,25:0.020107,26:0.000403,27:0.000000,28:0.000634,29:0.028042
45507735#0:0.003116,1:0.648850,2:0.000206,3:0.021853,4:0.000000,5:0.000435,6:0.005501,7:0.000000,8:0.018571,9:0.000435,10:0.011659,11:0.024187,12:0.000206,13:0.000206,14:0.016371,15:0.000435,16:0.000206,17:0.000206,18:0.000000,19:0.000206,20:0.026527,21:0.000000,22:0.000206,23:0.150730,24:0.000000,25:0.000206,26:0.000000,27:0.000000,28:0.000206,29:0.000000
11731098#0:0.096908,1:0.007929,2:0.000000,3:0.000184,4:0.000000,5:0.000000,6:0.000184,7:0.000184,8:0.000184,9:0.065796,10:0.292437,11:0.025076,12:0.000000,13:0.001338,14:0.051791,15:0.000369,16:0.000000,17:0.000000,18:0.002632,19:0.000000,20:0.000000,21:0.000184,22:0.023959,23:0.000000,24:0.284611,25:0.000000,26:0.000000,27:0.000116,28:0.000000,29:0.006054
54345372#0:0.488861,1:0.000132,2:0.000000,3:0.000000,4:0.032555,5:0.000000,6:0.000132,7:0.006055,8:0.000316,9:0.000274,10:0.000132,11:0.000000,12:0.000000,13:0.113892,14:0.000132,15:0.021403,16:0.000132,17:0.000000,18:0.043628,19:0.000132,20:0.022929,21:0.111950,22:0.097340,23:0.016994,24:0.000132,25:0.000000,26:0.014389,27:0.000132,28:0.000083,29:0.015382
2815134#0:0.000000,1:0.000192,2:0.000180,3:0.000180,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000261,9:0.000000,10:0.000180,11:0.000000,12:0.000000,13:0.000000,14:0.000180,15:0.000000,16:0.000180,17:0.705604,18:0.000000,19:0.076844,20:0.000000,21:0.000000,22:0.000180,23:0.000218,24:0.000000,25:0.015733,26:0.027950,27:0.000180,28:0.000000,29:0.000180
3419811#0:0.027086,1:0.000000,2:0.000189,3:0.000189,4:0.000000,5:0.000189,6:0.000000,7:0.000000,8:0.788404,9:0.000000,10:0.000189,11:0.000000,12:0.000000,13:-0.017667,14:0.000189,15:0.000000,16:0.000189,17:0.000189,18:0.000421,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.065312,24:0.000397,25:0.000189,26:0.000000,27:0.000000,28:0.000189,29:0.000189
54512811#0:0.000000,1:0.274751,2:0.000000,3:0.000218,4:0.004698,5:0.091336,6:0.036400,7:0.000480,8:0.217114,9:0.000000,10:0.000000,11:0.000218,12:0.000000,13:0.000218,14:0.000000,15:0.000000,16:0.016612,17:0.000000,18:0.000000,19:0.000000,20:0.000218,21:0.000218,22:0.000000,23:0.000000,24:0.000000,25:0.000218,26:0.000000,27:0.000000,28:0.000000,29:0.000000
8589426#0:0.097845,1:0.000357,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000145,9:0.000000,10:0.000000,11:0.000145,12:0.000000,13:0.142885,14:0.000000,15:0.000000,16:0.634435,17:0.000000,18:0.000000,19:0.000145,20:-0.001745,21:0.000145,22:0.006350,23:0.016308,24:0.000145,25:0.000000,26:0.000541,27:0.000000,28:0.000000,29:0.005695
21502638#0:0.072579,1:0.000790,2:0.000000,3:0.000000,4:0.007190,5:0.000000,6:0.046874,7:0.079214,8:0.000000,9:0.145461,10:0.108764,11:0.161403,12:0.000000,13:0.000271,14:0.021299,15:0.000000,16:0.000000,17:0.000000,18:0.000049,19:0.000000,20:0.000127,21:0.000000,22:0.078844,23:0.043449,24:0.000000,25:0.007158,26:0.000000,27:0.000000,28:0.000000,29:0.337657
38835892#0:0.022388,1:0.501494,2:0.000000,3:0.000000,4:0.001044,5:0.000000,6:0.000102,7:0.027131,8:0.233589,9:0.124133,10:0.040621,11:0.000093,12:0.000000,13:0.000000,14:0.000056,15:0.000137,16:0.000000,17:0.032149,18:0.000000,19:0.000137,20:0.000000,21:0.006632,22:0.000299,23:0.000000,24:0.003154,25:0.000346,26:-0.000775,27:0.001060,28:0.000289,29:0.000000
6996149#0:0.079271,1:0.000095,2:0.000171,3:0.000677,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000047,10:0.528894,11:0.000178,12:0.018857,13:0.202605,14:0.025610,15:0.006883,16:-0.002786,17:0.000125,18:0.000100,19:0.004516,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000171,29:0.000000
49108662#0:0.000409,1:0.000000,2:0.000409,3:0.000000,4:0.000409,5:0.000409,6:0.000000,7:0.000409,8:0.000000,9:0.000409,10:0.000242,11:0.362560,12:0.000000,13:0.000000,14:0.000000,15:0.000409,16:0.000242,17:0.000000,18:0.000409,19:0.000409,20:0.000000,21:0.000409,22:0.000409,23:0.268357,24:0.000409,25:0.000000,26:0.000000,27:0.000409,28:0.000409,29:0.000000
40630464#0:0.037254,1:0.000148,2:0.000000,3:0.000103,4:0.000148,5:0.000101,6:0.000122,7:0.000000,8:0.000198,9:0.027365,10:0.973481,11:0.000000,12:0.000148,13:0.045214,14:0.011241,15:0.000000,16:0.000000,17:0.000103,18:0.022663,19:0.000148,20:0.000000,21:0.000000,22:0.000000,23:0.000148,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000148,29:0.000000
2056385#0:0.000000,1:0.024039,2:0.000137,3:0.000137,4:0.000056,5:0.000000,6:0.141864,7:0.194003,8:0.103153,9:0.051035,10:0.137139,11:0.141226,12:0.000000,13:0.000137,14:0.000000,15:0.000137,16:0.039111,17:0.000000,18:0.000000,19:0.000137,20:0.073810,21:0.000137,22:0.000000,23:0.047059,24:0.000000,25:0.000000,26:0.000106,27:0.000000,28:0.000724,29:0.000000
30567618#0:0.000125,1:0.025821,2:-0.001578,3:0.000000,4:0.030523,5:0.000168,6:0.018607,7:0.037250,8:0.000000,9:0.000000,10:0.000079,11:0.544444,12:0.002860,13:0.024101,14:0.000168,15:0.000000,16:0.000000,17:0.000168,18:0.000000,19:0.000168,20:0.190867,21:0.007750,22:0.000000,23:0.000000,24:0.016678,25:0.106384,26:0.000082,27:0.000083,28:0.000168,29:0.020018
45529284#0:0.060935,1:0.135696,2:0.000152,3:0.000000,4:0.000152,5:0.000000,6:0.023466,7:0.016917,8:0.160547,9:0.000152,10:0.000000,11:0.000000,12:0.000000,13:0.000152,14:0.000000,15:0.000000,16:0.105289,17:0.000000,18:0.000000,19:0.013660,20:0.000152,21:0.000000,22:0.014044,23:0.102611,24:0.021116,25:0.020496,26:0.000000,27:0.433655,28:0.000152,29:0.000361
13620933#0:0.000110,1:0.000000,2:0.000000,3:0.000000,4:0.000338,5:0.000000,6:0.000000,7:0.021939,8:0.000000,9:0.001472,10:0.000000,11:0.010082,12:0.000153,13:0.000000,14:0.000000,15:0.000980,16:0.000000,17:0.018329,18:0.000000,19:0.000000,20:0.009543,21:0.000153,22:0.604617,23:0.000000,24:0.000000,25:0.023955,26:0.000000,27:0.000000,28:0.000000,29:0.100394
5745862#0:0.000000,1:0.000516,2:0.000516,3:0.000516,4:0.000000,5:0.000516,6:0.000516,7:0.000516,8:0.000000,9:0.000000,10:0.000516,11:0.536339,12:0.000000,13:0.000516,14:0.000516,15:0.000000,16:0.049778,17:0.000516,18:0.000516,19:0.000516,20:0.000516,21:0.000000,22:0.000516,23:0.108446,24:0.000000,25:0.000516,26:0.000000,27:0.000000,28:0.000516,29:0.000516
18206919#0:0.000132,1:0.000132,2:0.000000,3:0.000000,4:0.655821,5:0.000000,6:0.007658,7:0.000000,8:0.000132,9:0.000000,10:0.000132,11:0.000132,12:0.000132,13:0.000000,14:0.000132,15:0.000000,16:0.000000,17:0.233769,18:0.012450,19:0.000000,20:0.000132,21:0.000000,22:0.000132,23:0.000132,24:0.000132,25:0.000000,26:0.000000,27:0.000000,28:0.000132,29:0.000132
34351138#0:0.000000,1:0.000237,2:0.000237,3:0.000000,4:0.000000,5:0.341177,6:0.000211,7:0.000214,8:0.000237,9:0.380509,10:0.000210,11:0.000237,12:0.000237,13:0.000237,14:0.000237,15:0.000237,16:0.000237,17:0.000000,18:0.000237,19:0.000237,20:0.000237,21:0.000237,22:0.000330,23:0.000237,24:0.000237,25:0.000237,26:0.000000,27:0.000000,28:0.000237,29:0.000000
6527184#0:0.065809,1:0.000000,2:0.000000,3:0.000000,4:0.041145,5:0.054115,6:0.025872,7:0.000000,8:0.000000,9:0.141841,10:0.152905,11:0.000000,12:0.000000,13:0.020100,14:0.000159,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.002255,21:0.024192,22:0.085603,23:0.000000,24:0.027400,25:0.000000,26:0.001919,27:0.000000,28:0.000000,29:0.053444
7298261#0:0.046858,1:0.000151,2:0.000000,3:0.070711,4:0.290354,5:0.000151,6:0.020795,7:0.072712,8:0.000000,9:0.000000,10:0.175307,11:0.000000,12:0.018712,13:0.019629,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.014350,19:0.000000,20:0.011142,21:0.000000,22:0.008854,23:0.014528,24:0.057863,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:-0.001831
5406426#0:0.023408,1:0.000000,2:0.000000,3:0.732151,4:0.000000,5:0.000000,6:0.000217,7:0.000000,8:0.000459,9:0.000217,10:0.018509,11:0.000459,12:0.000217,13:0.000217,14:0.000000,15:0.000000,16:0.000217,17:0.016931,18:0.000542,19:0.000217,20:0.015620,21:0.000000,22:0.000000,23:0.000000,24:0.000217,25:0.031652,26:0.000000,27:0.000000,28:0.000217,29:0.000000
