3221001#0:0.082344,1:0.000000,2:0.000131,3:0.000131,4:0.002855,5:0.000000,6:0.000000,7:0.000000,8:0.000128,9:0.048068,10:0.316507,11:0.069863,12:0.000131,13:0.000000,14:0.000000,15:0.006853,16:0.000000,17:0.011421,18:0.000131,19:0.078030,20:0.000000,21:0.000000,22:0.068950,23:0.011231,24:0.000000,25:0.000000,26:0.000131,27:0.012175,28:0.000131,29:0.163991
52790359#0:0.000000,1:0.000000,2:0.000337,3:0.000000,4:0.000000,5:0.000337,6:0.000337,7:0.000337,8:0.000000,9:0.126836,10:0.017365,11:0.238372,12:0.000580,13:0.000000,14:0.043915,15:0.000337,16:0.000715,17:0.000000,18:0.000337,19:0.000000,20:0.000337,21:0.000000,22:0.000000,23:0.000000,24:0.000049,25:0.000000,26:0.000755,27:0.000000,28:0.195628,29:0.000000
48833112#0:0.042973,1:0.000000,2:0.009039,3:0.000173,4:0.000000,5:0.000000,6:0.000000,7:0.093275,8:0.000677,9:0.000000,10:0.163638,11:0.054450,12:0.000000,13:0.000000,14:1.188786,15:0.000000,16:0.008357,17:0.044360,18:-0.004521,19:0.000000,20:0.000000,21:0.000000,22:0.114126,23:0.000000,24:0.009039,25:0.000000,26:0.000000,27:0.000128,28:0.000128,29:0.136794
4048475#0:0.000197,1:0.000197,2:0.000000,3:0.000197,4:0.000000,5:0.672010,6:0.027896,7:0.000197,8:0.000254,9:0.000000,10:0.222427,11:0.000000,12:0.019248,13:0.000000,14:0.000197,15:0.000000,16:0.000000,17:0.000197,18:0.000197,19:0.000000,20:0.000197,21:0.000000,22:0.000197,23:0.000000,24:0.000000,25:0.000197,26:0.000197,27:0.000197,28:0.000000,29:0.000197
53823580#0:-0.001334,1:0.021251,2:0.000000,3:0.000062,4:0.034888,5:0.132425,6:0.006892,7:0.056796,8:0.000130,9:0.000130,10:0.031258,11:0.000000,12:0.031062,13:0.000130,14:0.010154,15:0.018047,16:0.002412,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.031852,22:0.000000,23:0.000000,24:0.000000,25:0.000130,26:0.000130,27:0.000130,28:0.648951,29:0.000130
8577633#0:0.000189,1:0.414962,2:0.000189,3:0.000189,4:0.000189,5:0.000189,6:0.000189,7:0.000189,8:0.000189,9:0.238826,10:0.000189,11:0.227462,12:0.000189,13:0.017235,14:0.000189,15:0.000189,16:0.000189,17:0.000189,18:0.000189,19:0.000189,20:0.000189,21:0.000189,22:0.000189,23:0.000189,24:0.000189,25:0.000189,26:0.000189,27:0.000189,28:0.096780,29:0.000189
29994197#0:0.044076,1:0.000000,2:0.000000,3:0.000151,4:0.543045,5:0.000000,6:0.000151,7:0.000151,8:0.000151,9:0.000000,10:0.018560,11:0.014793,12:0.000000,13:0.029110,14:0.054961,15:0.000000,16:0.000151,17:0.000151,18:0.019199,19:0.000000,20:0.000252,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000151,26:0.011914,27:0.000151,28:0.029559,29:0.023566
3384849#0:0.025893,1:0.000000,2:0.000000,3:0.000000,4:0.000166,5:0.000000,6:0.000000,7:0.000000,8:0.112366,9:0.002043,10:0.090142,11:0.019616,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.126998,20:0.000166,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000166,26:0.000000,27:0.000000,28:0.000157,29:0.081364
53198952#0:0.043321,1:0.000000,2:0.001808,3:0.000439,4:0.000000,5:0.000000,6:0.000228,7:0.000000,8:0.000439,9:0.537140,10:0.000000,11:0.000000,12:0.038208,13:0.038459,14:0.306613,15:0.000000,16:0.000439,17:0.000000,18:0.014483,19:0.000439,20:0.198129,21:0.000000,22:0.111043,23:0.000000,24:0.000000,25:0.000000,26:0.000439,27:0.000439,28:0.000000,29:0.000000
4964457#0:0.031349,1:0.000000,2:0.000114,3:0.000114,4:0.290658,5:0.000114,6:0.098470,7:0.000114,8:0.268430,9:0.000114,10:0.207485,11:0.000114,12:0.000000,13:0.000114,14:0.000114,15:0.000000,16:0.000000,17:0.000000,18:0.000114,19:0.000114,20:0.000000,21:0.000114,22:0.000114,23:0.010529,24:0.000114,25:0.000000,26:0.000109,27:0.000000,28:0.000114,29:0.000000
10013292#0:0.000000,1:0.000000,2:0.000244,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.129783,9:0.000244,10:0.050240,11:0.000000,12:0.000000,13:0.077364,14:0.000000,15:0.000000,16:0.143986,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000244,23:0.241127,24:0.000244,25:0.000244,26:0.000000,27:0.000000,28:0.000244,29:0.000000
53523565#0:0.000219,1:0.000154,2:0.000150,3:0.005946,4:0.000150,5:0.080508,6:0.000000,7:0.000150,8:0.000150,9:0.000150,10:0.404256,11:0.000000,12:0.000000,13:0.000330,14:0.220935,15:0.000345,16:0.000000,17:0.019701,18:0.000150,19:0.000150,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:-0.005980,25:0.000000,26:0.000154,27:0.000150,28:0.000150,29:-0.014178
20754543#0:0.000000,1:0.000000,2:0.000172,3:0.000000,4:0.000172,5:0.000000,6:0.022613,7:0.000000,8:0.450946,9:0.000172,10:0.008402,11:0.000172,12:0.000172,13:0.000000,14:0.000000,15:0.000000,16:0.055497,17:0.000172,18:0.000172,19:0.000172,20:0.000172,21:0.000000,22:0.000172,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000172,29:0.000172
2723441#0:0.074587,1:0.000000,2:0.000000,3:0.000000,4:0.000091,5:0.080504,6:0.000091,7:0.000000,8:0.000091,9:0.000000,10:0.090330,11:0.064309,12:0.016349,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.053323,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.278246,26:0.000000,27:0.000091,28:0.000091,29:0.000000
47822451#0:0.034379,1:0.000145,2:0.000145,3:0.000145,4:0.000145,5:0.000000,6:0.000000,7:0.000000,8:0.000145,9:0.000000,10:0.528077,11:0.000145,12:0.000145,13:0.000145,14:0.121231,15:0.000145,16:0.000000,17:0.000201,18:0.000000,19:0.165817,20:0.000145,21:0.000000,22:0.076645,23:0.000000,24:0.000212,25:0.000212,26:0.000000,27:0.000000,28:0.000145,29:0.000145
6898806#0:0.000000,1:0.000159,2:0.000159,3:0.651572,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000159,9:0.000000,10:0.000159,11:0.000000,12:0.000000,13:0.000000,14:0.000159,15:0.000159,16:0.000000,17:0.000159,18:0.000159,19:0.000159,20:0.000000,21:0.000000,22:0.021986,23:0.000000,24:0.000159,25:0.000000,26:0.000159,27:0.000159,28:0.000159,29:0.000000
4576887#0:0.233882,1:0.001274,2:0.000000,3:0.002252,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000191,9:0.000396,10:0.093647,11:0.030314,12:0.000439,13:0.000000,14:0.000000,15:0.000000,16:0.097098,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.022102,23:0.000191,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
2312830#0:0.048393,1:0.000131,2:0.000131,3:0.000000,4:0.000000,5:0.000000,6:0.418444,7:0.062231,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000131,14:0.000000,15:0.000131,16:0.000000,17:0.007312,18:0.326601,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000131,26:0.000000,27:0.000131,28:0.000131,29:0.000000
6856320#0:0.105166,1:0.000000,2:0.000364,3:0.000364,4:0.000000,5:0.000000,6:0.000364,7:0.029459,8:0.000364,9:0.000364,10:0.000000,11:0.001247,12:0.000000,13:0.537711,14:0.000364,15:0.000364,16:0.000000,17:0.000364,18:0.000364,19:0.000364,20:0.000000,21:0.000000,22:0.000364,23:0.000000,24:0.000000,25:0.000000,26:0.000364,27:0.000364,28:0.000000,29:0.000000
49597058#0:0.116647,1:0.000000,2:0.000122,3:0.000122,4:0.000000,5:0.000000,6:1.070581,7:0.000000,8:0.000122,9:0.000000,10:0.000122,11:0.000000,12:0.000000,13:0.000122,14:0.000094,15:0.028622,16:0.057028,17:0.000000,18:0.000000,19:0.000122,20:0.000122,21:0.000122,22:0.032061,23:0.000000,24:0.000122,25:0.000122,26:0.000122,27:0.000122,28:0.000122,29:0.056489
50271876#0:0.072360,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000138,8:0.000000,9:0.019223,10:0.256899,11:0.027949,12:0.000000,13:-0.006690,14:0.173251,15:0.000000,16:0.020388,17:0.000000,18:0.000000,19:0.000000,20:0.000138,21:0.000000,22:0.028902,23:0.014666,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:-0.004862
3836039#0:0.029846,1:0.000000,2:0.000000,3:0.009190,4:0.000045,5:0.000000,6:0.055264,7:0.146985,8:0.170434,9:0.000000,10:0.000000,11:0.000000,12:0.018531,13:0.000000,14:0.132290,15:0.000000,16:0.000000,17:0.000000,18:0.022902,19:0.019910,20:0.000000,21:0.022381,22:0.000000,23:0.000000,24:0.000000,25:0.000142,26:0.000000,27:0.112304,28:0.000000,29:0.000000
22004364#0:0.148690,1:0.000313,2:0.000131,3:0.000000,4:0.000000,5:0.005038,6:0.000000,7:0.000131,8:0.000131,9:0.000000,10:0.000281,11:0.298235,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000131,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.252998,23:0.010053,24:0.000000,25:0.000131,26:0.000000,27:0.000000,28:0.000000,29:0.134624
47884941#0:0.000000,1:0.000135,2:0.000135,3:0.000135,4:0.000000,5:0.000135,6:0.000000,7:0.000135,8:0.000135,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.102664,15:0.000000,16:0.272003,17:0.000135,18:0.000000,19:0.000135,20:0.000000,21:0.144393,22:0.175251,23:0.000000,24:0.000135,25:0.000000,26:0.000000,27:0.000135,28:0.000000,29:0.000135
35868303#0:0.142251,1:0.000139,2:0.000000,3:0.000000,4:0.000000,5:0.000139,6:0.028988,7:0.182621,8:0.000000,9:0.000000,10:0.170742,11:0.022875,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.100002,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.031260,23:0.000000,24:0.000139,25:0.018979,26:0.000000,27:0.000000,28:0.000139,29:0.026443
56697507#0:0.154069,1:0.000000,2:0.094114,3:0.000113,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.023389,9:0.000000,10:0.270265,11:0.000113,12:0.000000,13:0.000000,14:0.000000,15:0.000113,16:0.000000,17:0.000113,18:0.028104,19:0.000000,20:0.003247,21:0.000000,22:0.225436,23:0.000000,24:0.000000,25:0.018510,26:0.000000,27:0.000000,28:0.000000,29:0.000000
39785637#0:0.000222,1:0.000000,2:0.000000,3:0.000222,4:0.000222,5:0.000222,6:0.000222,7:0.000000,8:0.000000,9:0.000222,10:0.000222,11:0.000222,12:0.000222,13:0.000000,14:0.000222,15:0.000222,16:0.000222,17:0.000222,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000222,23:0.000222,24:0.000222,25:0.000222,26:0.000222,27:0.861721,28:0.000222,29:0.000222
54385320#0:0.028979,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.032559,7:0.000000,8:0.000133,9:0.000000,10:0.197545,11:0.042466,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.011816,17:0.000000,18:0.000000,19:0.000133,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
47465671#0:0.000000,1:0.000000,2:0.000183,3:0.000183,4:0.000195,5:0.000183,6:0.000183,7:0.000000,8:0.000183,9:0.000183,10:0.000183,11:0.000183,12:0.000183,13:0.000183,14:0.000183,15:0.000183,16:0.000183,17:0.000183,18:0.000000,19:0.000183,20:0.000092,21:0.000183,22:0.000183,23:0.000183,24:0.000183,25:0.000183,26:0.000000,27:-0.004039,28:0.894079,29:0.000183
32177837#0:0.117636,1:0.000000,2:0.000000,3:0.000130,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.092181,11:0.007437,12:0.000000,13:0.000000,14:0.112610,15:0.000000,16:0.000130,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000130,22:0.308569,23:0.000130,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.001637,29:0.067503
55563441#0:0.000156,1:0.000000,2:0.000000,3:0.000156,4:0.133876,5:0.000156,6:0.000156,7:0.000156,8:0.056145,9:0.000000,10:0.000655,11:0.079655,12:0.000000,13:0.000000,14:0.000000,15:0.000156,16:0.019924,17:0.000000,18:0.000000,19:0.000156,20:0.000000,21:0.000156,22:0.000000,23:0.520986,24:0.000000,25:0.000000,26:0.000000,27:0.000156,28:0.000156,29:0.119134
34040506#0:0.056531,1:0.000133,2:0.040293,3:0.000000,4:0.000133,5:0.000133,6:0.034347,7:0.051533,8:0.000000,9:0.000133,10:0.000064,11:0.000000,12:0.000133,13:0.000133,14:0.000000,15:0.000133,16:0.368948,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.168349,22:0.000000,23:0.000000,24:0.000000,25:0.000133,26:0.000000,27:0.000000,28:0.000000,29:0.000133
11258911#0:0.108296,1:0.026625,2:0.000000,3:0.000149,4:0.000149,5:0.000000,6:0.000000,7:0.000000,8:0.000149,9:0.000105,10:0.433104,11:0.079347,12:0.000000,13:0.000000,14:0.247438,15:0.000000,16:0.031335,17:0.000000,18:0.000149,19:0.000000,20:0.000149,21:0.000344,22:0.020471,23:0.000000,24:0.000486,25:0.000000,26:0.000000,27:0.000149,28:0.000149,29:0.000000
36778176#0:0.308409,1:0.010323,2:0.000000,3:0.003496,4:0.033044,5:0.000000,6:0.000089,7:0.000000,8:0.000089,9:0.000000,10:0.098518,11:0.040492,12:0.019731,13:0.000000,14:0.017843,15:0.000000,16:0.000000,17:0.000089,18:0.000000,19:0.000000,20:0.015496,21:0.008007,22:0.072531,23:0.041434,24:0.059358,25:0.967325,26:0.007102,27:0.000000,28:0.001812,29:0.000310
24665286#0:0.033504,1:0.000000,2:0.000264,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.214227,10:0.094628,11:0.092691,12:0.034996,13:0.000000,14:0.000000,15:0.000000,16:0.000420,17:0.000000,18:0.000264,19:0.000264,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000264,26:0.000000,27:0.000000,28:0.259140,29:0.062367
5677255#0:0.003170,1:0.000000,2:0.000161,3:0.759679,4:0.000161,5:0.000000,6:0.000111,7:0.000161,8:0.000161,9:0.000000,10:0.000161,11:0.000000,12:0.000000,13:0.035666,14:0.000161,15:0.000000,16:0.000161,17:0.000000,18:0.038063,19:0.000161,20:0.000000,21:0.000000,22:0.000000,23:0.000161,24:0.000161,25:0.000161,26:0.000000,27:0.000000,28:0.000000,29:0.000000
53432520#0:0.006094,1:0.000000,2:0.284212,3:0.000000,4:0.000000,5:0.351865,6:0.000116,7:0.000000,8:0.000116,9:0.000116,10:0.030503,11:0.024743,12:0.000000,13:0.000116,14:0.000000,15:0.000116,16:0.000000,17:0.000116,18:0.000000,19:0.000116,20:0.000000,21:0.000116,22:0.052289,23:0.000116,24:0.000116,25:0.045278,26:0.000000,27:0.000116,28:0.000116,29:0.050057
18711753#0:0.000000,1:0.000148,2:0.017315,3:0.000148,4:0.000148,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000055,10:0.137634,11:0.000000,12:0.000148,13:0.000000,14:0.000688,15:0.000148,16:0.000000,17:0.001332,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000148,25:0.477403,26:0.000148,27:0.000000,28:0.000148,29:0.060204
29575884#0:0.013903,1:0.000133,2:0.000133,3:0.000505,4:0.000878,5:0.000133,6:0.000133,7:0.016830,8:0.000133,9:0.067016,10:0.003465,11:0.000000,12:0.000000,13:0.023974,14:0.167888,15:0.000000,16:0.000000,17:0.230512,18:0.000000,19:0.000000,20:0.000133,21:0.000133,22:0.000654,23:0.000000,24:0.491184,25:0.000000,26:0.000000,27:0.000133,28:0.000000,29:0.002362
4452558#0:0.000000,1:0.000162,2:0.000000,3:0.000162,4:0.000000,5:0.000162,6:0.082322,7:0.000162,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000162,23:0.000000,24:0.000000,25:0.000162,26:0.000000,27:0.000000,28:0.000162,29:0.000162
2473167#0:0.069029,1:0.000000,2:0.014177,3:0.000105,4:-0.004742,5:0.000105,6:0.000000,7:0.000000,8:0.000000,9:0.047097,10:0.207373,11:0.000000,12:0.000000,13:0.043158,14:0.000103,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.013037,20:0.004231,21:0.000000,22:0.000105,23:0.000000,24:0.000000,25:0.000000,26:0.005977,27:0.000105,28:0.000000,29:0.520864
14611152#0:0.065305,1:0.002772,2:0.000000,3:0.000103,4:0.000000,5:0.002060,6:0.000000,7:0.000000,8:0.087950,9:0.000000,10:0.323041,11:0.000000,12:0.017001,13:0.000000,14:0.000103,15:0.360513,16:0.000000,17:0.000000,18:0.000000,19:0.000103,20:0.017279,21:0.000000,22:0.000000,23:0.023099,24:0.000000,25:0.000000,26:0.000000,27:0.000103,28:0.000103,29:0.000103
17291989#0:0.046366,1:0.000113,2:0.000000,3:0.000113,4:0.000000,5:0.000278,6:0.000113,7:0.000000,8:0.000113,9:0.017156,10:0.000113,11:0.010444,12:0.002056,13:0.000000,14:0.000000,15:0.000000,16:0.000113,17:0.012107,18:0.000000,19:0.060450,20:0.010927,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000113,28:0.833093,29:0.000113
33276630#0:0.066991,1:0.000000,2:0.000441,3:0.000000,4:0.000000,5:0.000112,6:0.000000,7:0.000112,8:0.006397,9:0.871195,10:0.009128,11:0.000000,12:0.000112,13:0.011248,14:0.002664,15:0.000320,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.019064,22:0.033514,23:0.000000,24:0.000000,25:0.000112,26:-0.000863,27:0.000000,28:0.000354,29:0.002501
49796823#0:0.000136,1:0.000136,2:0.000136,3:0.000136,4:0.000136,5:0.000136,6:0.000136,7:0.004201,8:0.032656,9:0.000136,10:0.870054,11:0.000136,12:0.000136,13:0.000136,14:0.000136,15:0.000136,16:0.000136,17:0.000136,18:0.000136,19:0.000136,20:0.000136,21:0.000136,22:0.000136,23:0.089566,24:0.000136,25:0.000136,26:0.000136,27:0.000136,28:0.000136,29:0.000136
