39533058#0:0.000362,1:0.000362,2:0.000000,3:0.000362,4:0.000000,5:0.000362,6:0.000362,7:0.000000,8:0.000362,9:0.000000,10:0.000362,11:0.414047,12:0.000362,13:0.000362,14:0.000362,15:0.000000,16:0.000362,17:0.000362,18:0.000362,19:0.000362,20:0.000362,21:0.000362,22:0.000362,23:0.000000,24:0.000000,25:0.000000,26:0.000362,27:0.000362,28:0.000362,29:0.000000
2365514#0:0.000000,1:0.000131,2:0.000000,3:0.000000,4:0.000131,5:0.000000,6:0.000000,7:0.000000,8:0.000131,9:0.000131,10:0.000000,11:0.000131,12:0.000000,13:0.000000,14:0.000131,15:0.000000,16:0.000131,17:0.000131,18:0.000131,19:0.000131,20:0.000000,21:0.000131,22:0.000000,23:0.000131,24:0.000000,25:0.000000,26:0.000131,27:0.000000,28:0.000131,29:0.000000
11104332#0:0.000000,1:0.000192,2:0.297393,3:0.000192,4:0.000192,5:0.000000,6:0.000192,7:0.000000,8:0.000000,9:0.000192,10:0.283890,11:0.000000,12:0.000192,13:0.000192,14:0.000192,15:0.000192,16:0.000192,17:0.000192,18:0.000192,19:0.000192,20:0.000192,21:0.000000,22:0.000192,23:0.000000,24:0.000192,25:0.000192,26:0.000192,27:0.000192,28:0.000192,29:0.060913
46089486#0:0.000000,1:0.000148,2:0.000000,3:0.000000,4:0.000000,5:0.000148,6:0.000148,7:0.000000,8:0.000148,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000148,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000148,21:0.000000,22:0.000000,23:0.000000,24:0.000148,25:0.000000,26:0.000148,27:0.000148,28:0.000000,29:0.000000
48703062#0:0.000171,1:0.000000,2:0.000171,3:0.000000,4:0.000000,5:0.000171,6:0.000000,7:0.000000,8:0.000171,9:0.000171,10:0.000000,11:0.000171,12:0.000171,13:0.000171,14:0.000000,15:0.000171,16:0.000000,17:0.000171,18:0.000000,19:0.000000,20:0.000171,21:0.000000,22:0.000000,23:0.000171,24:0.000000,25:0.000000,26:0.000000,27:0.000171,28:0.000171,29:0.000000
15069369#0:0.000000,1:0.000000,2:0.000000,3:0.000127,4:0.000127,5:0.000000,6:0.000000,7:0.000000,8:0.000127,9:0.000127,10:0.000000,11:0.000000,12:0.000127,13:0.000127,14:0.000000,15:0.000127,16:0.000000,17:0.000000,18:0.000000,19:0.000127,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000127,27:0.000127,28:0.000127,29:0.000127
39262809#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000087,10:0.000000,11:0.000000,12:0.000000,13:0.000087,14:0.000087,15:0.000087,16:0.000087,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000087,22:0.000087,23:0.000000,24:0.280708,25:0.379868,26:0.000000,27:0.000087,28:0.000087,29:0.000000
5740125#0:0.000273,1:0.000273,2:0.000273,3:0.000273,4:0.000273,5:0.000273,6:0.000273,7:0.000273,8:0.000273,9:0.634791,10:0.000273,11:0.000273,12:0.000273,13:0.000273,14:0.000000,15:0.000000,16:0.000273,17:0.000273,18:0.000000,19:0.000000,20:0.000273,21:0.000000,22:0.000273,23:0.000273,24:0.000273,25:0.000273,26:0.000273,27:0.000273,28:0.000000,29:0.000273
6422110#0:0.000000,1:0.000137,2:0.000137,3:0.000000,4:0.000137,5:0.000137,6:0.000137,7:0.000000,8:0.000137,9:0.000000,10:0.000000,11:0.000137,12:0.000000,13:0.000000,14:0.000000,15:0.000137,16:0.000000,17:0.000000,18:0.000137,19:0.000137,20:0.000137,21:0.000137,22:0.000137,23:0.000000,24:0.000000,25:0.000137,26:0.000137,27:0.000137,28:0.000137,29:0.000000
34306143#0:0.000000,1:0.000098,2:0.000098,3:0.000098,4:0.000098,5:0.000000,6:0.000000,7:0.000000,8:0.000098,9:0.000098,10:0.066820,11:0.000000,12:0.000000,13:0.000098,14:0.388502,15:0.000098,16:0.000000,17:0.000098,18:0.000098,19:0.000098,20:0.000000,21:0.000098,22:0.053347,23:0.081446,24:0.000098,25:0.000098,26:0.000000,27:0.000000,28:0.000098,29:0.000098
25564260#0:0.000000,1:0.000000,2:0.000119,3:0.000119,4:0.000000,5:0.000119,6:0.000000,7:0.000000,8:0.000119,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000119,14:0.000119,15:0.000119,16:0.000119,17:0.000119,18:0.000000,19:0.000119,20:0.000119,21:0.000119,22:0.000000,23:0.000119,24:0.000000,25:0.000000,26:0.000119,27:0.000119,28:0.000119,29:0.000119
52529256#0:0.000000,1:0.000144,2:0.140684,3:0.000144,4:0.000000,5:0.000000,6:0.397832,7:0.000144,8:0.000144,9:0.000144,10:0.000144,11:0.000144,12:0.000000,13:0.000000,14:0.000144,15:0.000144,16:0.000144,17:0.000144,18:0.000000,19:0.000144,20:0.000144,21:0.000000,22:0.000000,23:0.000144,24:0.000144,25:0.208094,26:0.000144,27:0.000144,28:0.000144,29:0.000144
26108523#0:0.000000,1:0.000105,2:0.804136,3:0.000105,4:0.000105,5:0.000105,6:0.000000,7:0.000105,8:0.000105,9:0.000105,10:0.000000,11:0.000000,12:0.000000,13:0.000105,14:0.000000,15:0.000105,16:0.000105,17:0.000000,18:0.000105,19:0.000105,20:0.000105,21:0.000105,22:0.000105,23:0.000105,24:0.000105,25:0.000000,26:0.000000,27:0.000105,28:0.000105,29:0.000000
21663855#0:0.000000,1:0.000115,2:0.000000,3:0.000000,4:0.000115,5:0.000000,6:0.000115,7:0.000000,8:0.000115,9:0.000115,10:0.174011,11:0.000115,12:0.000115,13:0.000115,14:0.000000,15:0.000000,16:0.000000,17:0.000115,18:0.341722,19:0.000115,20:0.000115,21:0.000000,22:0.271410,23:0.000000,24:0.000115,25:0.000115,26:0.000000,27:0.000115,28:0.000115,29:0.000000
20882544#0:0.000111,1:0.000111,2:0.000111,3:0.000111,4:0.000111,5:0.000111,6:0.000000,7:0.939325,8:0.000111,9:0.000000,10:0.000000,11:0.000111,12:0.000111,13:0.000000,14:0.000111,15:0.000111,16:0.000111,17:0.000111,18:0.000111,19:0.000111,20:0.000111,21:0.000111,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000111,27:0.000000,28:0.000111,29:0.000111
12255348#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
16239088#0:0.000000,1:0.000183,2:0.000183,3:0.000183,4:0.000000,5:0.000183,6:0.000183,7:0.000183,8:0.000183,9:0.000000,10:0.000000,11:0.000000,12:0.000183,13:0.000000,14:0.000000,15:0.000000,16:0.000183,17:0.000000,18:0.000183,19:0.000183,20:0.000183,21:0.000183,22:0.000000,23:0.000000,24:0.591585,25:0.000183,26:0.000000,27:0.000183,28:0.000183,29:0.000183
48542331#0:0.000000,1:0.000144,2:0.000144,3:0.000144,4:0.000000,5:0.000144,6:0.000000,7:0.000000,8:0.000144,9:0.000144,10:0.000144,11:0.000144,12:0.000144,13:0.000000,14:0.000144,15:0.000144,16:0.000144,17:0.000000,18:0.000144,19:0.000000,20:0.000144,21:0.000144,22:0.000144,23:0.000000,24:0.000000,25:0.702975,26:0.000144,27:0.000144,28:0.000144,29:0.091621
18545792#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
29309068#0:0.000000,1:0.000000,2:0.000119,3:0.000119,4:0.000000,5:0.000119,6:0.000000,7:0.000119,8:0.000119,9:0.000000,10:0.000000,11:0.000000,12:0.000119,13:0.000119,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000119,19:0.000119,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000119,28:0.000119,29:0.000119
42149229#0:0.065551,1:0.000087,2:0.000087,3:0.063365,4:0.000087,5:0.000000,6:0.000000,7:0.204046,8:0.000000,9:0.000000,10:0.000139,11:0.000000,12:0.000000,13:0.000087,14:0.000000,15:0.000087,16:0.000000,17:0.000000,18:0.000000,19:0.000087,20:0.000000,21:0.337052,22:0.000087,23:0.000000,24:0.000087,25:0.170481,26:0.000087,27:0.000087,28:0.000087,29:0.000000
50307729#0:0.000161,1:0.000161,2:0.000161,3:0.000161,4:0.000161,5:0.000161,6:0.000161,7:0.000161,8:0.000161,9:0.000161,10:0.014696,11:0.000161,12:0.000161,13:0.000161,14:0.000161,15:0.000161,16:0.000161,17:0.000161,18:0.000161,19:0.000161,20:0.000000,21:0.000161,22:0.843888,23:0.000161,24:0.000161,25:0.000161,26:0.000161,27:0.000161,28:0.000161,29:0.000161
52835694#0:0.000168,1:0.000168,2:0.000168,3:0.000168,4:0.000168,5:0.000168,6:0.000168,7:0.000168,8:0.491770,9:0.000168,10:0.000168,11:0.000168,12:0.000168,13:0.000168,14:0.000168,15:0.000168,16:0.000168,17:0.000168,18:0.000168,19:0.000168,20:0.000168,21:0.000000,22:0.000168,23:0.403020,24:0.000168,25:0.000168,26:0.000168,27:0.000168,28:0.000168,29:0.000168
37424280#0:0.000137,1:0.000137,2:0.724059,3:0.000137,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000137,9:0.000137,10:0.000000,11:0.000137,12:0.000000,13:0.000137,14:0.000137,15:0.000137,16:0.000000,17:0.000137,18:0.000137,19:0.000137,20:0.000000,21:0.000137,22:0.000137,23:0.000000,24:0.000137,25:0.000137,26:0.000137,27:0.000137,28:0.000137,29:0.000137
25967769#0:0.000140,1:0.000000,2:0.000140,3:0.000000,4:0.000000,5:0.000140,6:0.000140,7:0.825397,8:0.000140,9:0.000000,10:0.000000,11:0.000140,12:0.000140,13:0.000000,14:0.000140,15:0.000140,16:0.000140,17:0.000140,18:0.000140,19:0.000000,20:0.000000,21:0.000000,22:0.000140,23:0.000140,24:0.000140,25:0.000140,26:0.000140,27:0.000000,28:0.000000,29:0.000000
45324954#0:0.000000,1:0.000102,2:0.000102,3:0.000000,4:0.000000,5:0.000102,6:0.000102,7:0.000000,8:0.000102,9:0.000102,10:0.000102,11:0.000102,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000102,24:0.000102,25:0.000102,26:0.000102,27:0.000102,28:0.000000,29:0.000000
22479003#0:0.000000,1:0.000425,2:0.000425,3:0.000000,4:0.000000,5:0.000425,6:0.000000,7:0.000425,8:0.000425,9:0.000000,10:0.000425,11:0.000425,12:0.000425,13:0.000425,14:0.000000,15:0.000425,16:0.000425,17:0.000000,18:0.000425,19:0.000425,20:0.000425,21:0.000425,22:0.000425,23:0.000425,24:0.000425,25:0.000425,26:0.000425,27:0.000425,28:0.000425,29:0.000425
42778269#0:0.000000,1:0.000000,2:0.000204,3:0.000204,4:0.000204,5:0.000204,6:0.000204,7:0.000000,8:0.000000,9:0.000204,10:0.000000,11:0.000204,12:0.000000,13:0.000204,14:0.000000,15:0.000000,16:0.000000,17:0.000204,18:0.000204,19:0.000204,20:0.000204,21:0.000204,22:0.000000,23:0.000000,24:0.000204,25:0.000000,26:0.000204,27:0.000204,28:0.000204,29:0.000000
10806435#0:0.000000,1:0.000000,2:0.000000,3:0.000123,4:0.000000,5:0.000000,6:0.000000,7:0.000123,8:0.000123,9:0.000123,10:0.000000,11:0.000000,12:0.000000,13:0.000123,14:0.000123,15:0.000123,16:0.000000,17:0.000123,18:0.000123,19:0.000000,20:0.000123,21:0.000000,22:0.255854,23:0.000000,24:0.000123,25:0.000123,26:0.000000,27:0.000000,28:0.000123,29:0.416035
17520156#0:0.000000,1:0.000166,2:0.000166,3:0.000166,4:0.000000,5:0.000166,6:0.000166,7:0.000000,8:0.000166,9:0.000000,10:0.000000,11:0.000000,12:0.000166,13:0.000000,14:0.000000,15:0.000166,16:0.000166,17:0.000166,18:0.000166,19:0.000166,20:0.000166,21:0.000166,22:0.680426,23:0.000166,24:0.000166,25:0.000000,26:0.000000,27:0.000166,28:0.000000,29:0.000000
54550701#0:0.000000,1:0.000000,2:0.000081,3:0.000081,4:0.000081,5:0.000081,6:0.000000,7:0.000000,8:0.000000,9:0.000081,10:0.000081,11:0.000081,12:0.692656,13:0.000000,14:0.000081,15:0.000081,16:0.000081,17:0.000000,18:0.000081,19:0.000081,20:0.000081,21:0.000000,22:0.000081,23:0.000000,24:0.000081,25:0.000081,26:0.000081,27:0.000000,28:0.000081,29:0.000000
21470382#0:0.000000,1:0.000000,2:0.000127,3:0.438963,4:0.000000,5:0.000000,6:0.000127,7:0.000000,8:0.000127,9:0.000000,10:0.000127,11:0.000127,12:0.000000,13:0.000127,14:0.000000,15:0.000000,16:0.000127,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000127,22:0.000000,23:0.000000,24:0.000127,25:0.000000,26:0.000127,27:0.000127,28:0.000000,29:0.000000
2978480#0:0.000525,1:0.000525,2:0.000525,3:0.000525,4:0.000525,5:0.000525,6:0.000525,7:0.000525,8:0.000525,9:0.000525,10:0.000525,11:0.000525,12:0.557800,13:0.000525,14:0.000525,15:0.000525,16:0.000525,17:0.000525,18:0.000525,19:0.000525,20:0.000525,21:0.000525,22:0.000525,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000525,28:0.000525,29:0.000525
36635316#0:0.000546,1:0.000546,2:0.000546,3:0.000546,4:0.000546,5:0.000000,6:0.000546,7:0.000546,8:0.000546,9:0.000546,10:0.000546,11:0.000546,12:0.000000,13:0.000546,14:0.000546,15:0.000546,16:0.000000,17:0.000546,18:0.000000,19:0.000546,20:0.000546,21:0.000546,22:0.000546,23:0.000546,24:0.000546,25:0.000546,26:0.000000,27:0.000546,28:0.000546,29:0.000546
55865118#0:0.000000,1:0.664421,2:0.000313,3:0.000313,4:0.000313,5:0.000313,6:0.000000,7:0.000313,8:0.000313,9:0.000313,10:0.000313,11:0.000313,12:0.000313,13:0.000313,14:0.000313,15:0.000313,16:0.000000,17:0.000313,18:0.000313,19:0.000313,20:0.000313,21:0.000000,22:0.000000,23:0.000000,24:0.000313,25:0.000313,26:0.000000,27:0.000313,28:0.000313,29:0.000313
47045817#0:0.000000,1:0.000149,2:0.000149,3:0.000149,4:0.000000,5:0.000149,6:0.000000,7:0.000000,8:0.000149,9:0.000000,10:0.382433,11:0.000000,12:0.000149,13:0.000149,14:0.000000,15:0.000149,16:0.000000,17:0.000000,18:0.000149,19:0.000149,20:0.000000,21:0.000149,22:0.000149,23:0.000149,24:0.000000,25:0.000149,26:0.000000,27:0.000149,28:0.000149,29:0.000000
51456708#0:0.000000,1:0.000000,2:0.000000,3:0.000124,4:0.000000,5:0.000124,6:0.000000,7:0.000000,8:0.000000,9:0.000124,10:0.000000,11:0.000000,12:0.000000,13:0.000124,14:0.000000,15:0.000124,16:0.000000,17:0.000000,18:0.006374,19:0.000124,20:0.000000,21:0.000124,22:0.337031,23:0.000000,24:0.000124,25:0.000124,26:0.000124,27:0.000000,28:0.000124,29:0.000000
32134356#0:0.000000,1:0.000107,2:0.000107,3:0.000000,4:0.000107,5:0.000107,6:0.000000,7:0.000000,8:0.000107,9:0.000107,10:0.278235,11:0.000107,12:0.000107,13:0.000000,14:0.000000,15:0.000107,16:0.000107,17:0.000000,18:0.000107,19:0.000000,20:0.000000,21:0.000107,22:0.000107,23:0.000107,24:0.000107,25:0.000107,26:0.610295,27:0.000107,28:0.000107,29:0.000107
53879514#0:0.000218,1:0.000218,2:0.000218,3:0.000218,4:0.000218,5:0.000000,6:0.000218,7:0.000218,8:0.000218,9:0.951516,10:0.000000,11:0.000218,12:0.000218,13:0.000218,14:0.000218,15:0.000218,16:0.000000,17:0.000218,18:0.000000,19:0.000000,20:0.000218,21:0.000000,22:0.000218,23:0.000218,24:0.000218,25:0.000000,26:0.000000,27:0.000218,28:0.000218,29:0.000218
5135167#0:0.000000,1:0.000436,2:0.000000,3:0.000000,4:0.000000,5:0.000436,6:0.000000,7:0.000436,8:0.000436,9:0.000436,10:0.000000,11:0.000436,12:0.000436,13:0.000000,14:0.000436,15:0.000436,16:0.000436,17:0.000000,18:0.000436,19:0.000436,20:0.000436,21:0.000000,22:0.000000,23:0.000000,24:0.000436,25:0.000436,26:0.000000,27:0.000436,28:0.000000,29:0.000436
