9080832#0:0.036435,1:0.000000,2:0.000152,3:0.000000,4:0.036880,5:0.000152,6:0.166490,7:0.000000,8:0.251129,9:0.000152,10:0.096825,11:0.000000,12:0.013434,13:0.010990,14:0.000152,15:0.000000,16:0.004561,17:0.019756,18:0.000000,19:0.000000,20:0.051481,21:0.000607,22:0.000152,23:0.043480,24:0.000152,25:0.000000,26:0.010375,27:0.000000,28:0.000152,29:0.000152
53759118#0:0.174042,1:0.000000,2:0.000000,3:0.000000,4:0.003338,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.100133,11:0.085227,12:0.000000,13:0.000000,14:0.003942,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.003811,21:0.000000,22:0.000000,23:0.003265,24:0.057671,25:0.002613,26:0.000000,27:0.000000,28:0.000000,29:0.090223
2801517#0:0.122808,1:0.000000,2:0.000094,3:0.000000,4:0.000094,5:0.000409,6:0.000094,7:0.000000,8:0.000000,9:0.009287,10:0.107447,11:0.000000,12:0.004089,13:0.000000,14:0.004873,15:0.000071,16:0.000000,17:0.036882,18:0.000000,19:0.283906,20:0.000094,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.136393,26:0.000000,27:0.000000,28:0.000000,29:0.232123
16528443#0:0.029343,1:0.000000,2:0.000107,3:0.000107,4:0.013081,5:0.000000,6:0.000000,7:0.000000,8:0.841215,9:0.000107,10:0.000000,11:0.009670,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000507,17:0.000000,18:0.000000,19:0.000000,20:0.013178,21:0.000282,22:0.000261,23:0.009755,24:0.000000,25:0.000000,26:0.000000,27:0.000107,28:0.000107,29:0.000000
8064366#0:0.030628,1:0.000141,2:0.000141,3:-0.013667,4:0.000000,5:0.000000,6:0.000000,7:0.136251,8:0.000000,9:0.000000,10:0.191513,11:0.000000,12:0.000000,13:0.000000,14:0.000141,15:0.000000,16:0.000000,17:0.000000,18:0.093444,19:0.000141,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.041495,27:0.000141,28:0.000141,29:0.000000
5613718#0:0.021781,1:0.001562,2:0.000007,3:0.000007,4:0.000000,5:0.000007,6:0.000000,7:0.001923,8:0.003671,9:0.143923,10:0.017435,11:0.000000,12:0.954363,13:0.000000,14:0.020661,15:0.000007,16:0.000331,17:0.044076,18:0.000000,19:0.000007,20:0.000007,21:0.000007,22:0.000007,23:0.000000,24:0.096202,25:0.000007,26:0.000007,27:0.000007,28:0.004292,29:0.000230
50281623#0:0.048537,1:0.039177,2:0.000000,3:0.000000,4:0.064958,5:0.000000,6:0.071141,7:0.036742,8:0.000000,9:-0.024281,10:0.207228,11:0.071145,12:0.000000,13:0.019920,14:0.048928,15:0.000000,16:0.043237,17:0.007854,18:0.000000,19:0.051991,20:0.000000,21:0.023121,22:0.033206,23:0.000245,24:0.060024,25:0.039541,26:0.000000,27:0.000000,28:0.000000,29:0.062788
5024921#0:0.055183,1:0.000309,2:0.000000,3:0.000000,4:0.010489,5:0.033184,6:0.026621,7:0.000000,8:0.000145,9:0.000145,10:0.032981,11:0.000145,12:0.000386,13:0.000000,14:0.000000,15:0.000564,16:0.030624,17:0.000000,18:0.000000,19:0.000000,20:0.600157,21:0.000000,22:0.008023,23:0.000000,24:0.000000,25:0.000000,26:0.000145,27:0.000000,28:0.000000,29:0.000000
42989217#0:0.000338,1:0.000192,2:0.000000,3:0.000000,4:0.000000,5:0.000192,6:0.000192,7:0.015391,8:0.000192,9:0.000000,10:0.000192,11:0.000000,12:0.000000,13:0.000000,14:0.000192,15:0.000192,16:0.000192,17:0.903798,18:0.000000,19:0.000000,20:0.000192,21:0.000000,22:0.000192,23:0.000192,24:0.000192,25:0.000192,26:0.000000,27:0.000192,28:0.000192,29:0.000000
13407515#0:0.062681,1:0.033769,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000337,11:0.000376,12:0.000000,13:0.000000,14:0.025140,15:0.002672,16:0.000376,17:0.000452,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
11075748#0:0.000050,1:0.000000,2:0.000121,3:0.000000,4:0.000121,5:0.000000,6:0.000000,7:0.000121,8:0.390847,9:0.000121,10:0.000121,11:0.000000,12:0.069430,13:0.000079,14:0.000063,15:0.000121,16:0.000000,17:0.000121,18:0.000121,19:0.000000,20:0.000413,21:0.000121,22:0.000000,23:0.000104,24:0.000000,25:0.000000,26:0.000121,27:0.000037,28:0.000121,29:0.000000
34262181#0:0.000325,1:0.000325,2:0.000325,3:0.000325,4:0.000325,5:0.000325,6:0.000325,7:0.000325,8:0.000325,9:0.000325,10:0.000325,11:0.000325,12:0.000325,13:0.000325,14:0.000325,15:0.000325,16:0.000325,17:-0.118771,18:0.049688,19:0.039762,20:0.000325,21:0.000325,22:0.000325,23:0.899941,24:0.000325,25:0.000325,26:0.000325,27:0.052743,28:0.000325,29:0.000325
25753254#0:0.031993,1:0.000287,2:0.195822,3:0.165817,4:0.000000,5:0.000000,6:0.000000,7:0.017779,8:0.000287,9:0.029601,10:0.070359,11:0.000000,12:0.000000,13:0.048247,14:0.005951,15:0.012133,16:0.000133,17:0.000351,18:0.000000,19:0.000000,20:0.000013,21:0.000000,22:0.105152,23:0.000000,24:0.000000,25:0.006277,26:0.000000,27:0.000000,28:0.000000,29:0.159890
28415148#0:0.063909,1:0.000000,2:0.000218,3:0.000218,4:0.000000,5:0.000000,6:-0.001836,7:0.000000,8:0.000000,9:0.000218,10:0.057674,11:0.000000,12:0.000218,13:0.000000,14:0.000218,15:0.000218,16:0.000218,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.656880,23:0.000000,24:0.000218,25:0.000218,26:0.000000,27:0.000000,28:0.000000,29:0.000000
51661485#0:0.108965,1:0.000000,2:0.002134,3:0.000141,4:0.000000,5:0.000141,6:0.331391,7:0.000141,8:0.000141,9:0.033309,10:0.000102,11:0.081820,12:0.000000,13:0.017802,14:0.000141,15:0.000141,16:0.000000,17:0.033570,18:0.029824,19:0.000000,20:0.000141,21:0.061452,22:0.297648,23:0.027618,24:0.000102,25:0.000000,26:0.000141,27:0.076789,28:0.000000,29:0.000000
4784814#0:0.062559,1:0.000118,2:0.000118,3:0.000000,4:0.024635,5:0.000000,6:0.015251,7:0.001337,8:0.000000,9:0.000647,10:0.208008,11:0.000000,12:0.000000,13:0.000000,14:0.000118,15:0.000118,16:0.132234,17:0.014953,18:0.001091,19:0.000313,20:-0.005811,21:0.000000,22:0.022939,23:0.000000,24:0.017599,25:0.013790,26:0.000000,27:0.000000,28:0.000000,29:0.320533
17495727#0:0.000000,1:0.007272,2:0.000000,3:0.000169,4:0.066396,5:0.000000,6:0.044964,7:0.000000,8:0.153432,9:0.084263,10:0.141711,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:-0.000728,17:0.000000,18:0.000000,19:0.036089,20:0.000000,21:0.000169,22:0.023718,23:0.000000,24:0.000000,25:0.000000,26:0.034040,27:0.000000,28:0.002638,29:0.000000
46926513#0:0.000000,1:0.000424,2:0.000612,3:0.000000,4:0.000424,5:0.000000,6:0.000016,7:0.000000,8:0.000000,9:0.000816,10:0.145393,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000424,16:0.000096,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.015975,22:0.000000,23:0.000424,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.071648
26875581#0:0.051214,1:0.000000,2:0.000000,3:0.000469,4:0.000000,5:0.017043,6:0.034383,7:0.000000,8:0.028119,9:0.000000,10:0.189944,11:0.000000,12:0.000046,13:0.000000,14:0.000000,15:0.000169,16:0.093421,17:0.000000,18:0.024012,19:0.000000,20:0.050960,21:0.000000,22:0.031592,23:0.000000,24:0.000169,25:0.000000,26:0.000000,27:0.001075,28:0.000000,29:0.000000
41967990#0:0.044833,1:0.450433,2:0.000000,3:0.000000,4:0.051877,5:0.000000,6:0.000000,7:0.000000,8:0.011462,9:0.000150,10:0.034891,11:-0.000328,12:0.000000,13:0.000000,14:0.000000,15:0.000150,16:0.000032,17:0.050674,18:0.000000,19:0.000150,20:0.000000,21:0.000000,22:0.008726,23:0.127178,24:0.016193,25:0.031663,26:0.021445,27:0.000000,28:0.000150,29:0.011916
48563910#0:0.078651,1:0.000155,2:0.000155,3:0.000000,4:0.000295,5:0.219937,6:0.000155,7:0.033240,8:0.000155,9:0.000000,10:0.185808,11:0.025158,12:0.000000,13:0.000155,14:0.030768,15:0.000330,16:0.000155,17:0.000000,18:0.000000,19:0.000324,20:0.000000,21:0.000000,22:0.032684,23:0.000000,24:0.090195,25:0.000298,26:0.000000,27:0.000155,28:0.000000,29:0.000000
5186249#0:0.077390,1:0.000000,2:0.000000,3:0.357479,4:0.025482,5:0.016216,6:0.000000,7:0.023599,8:0.000160,9:0.001989,10:0.033457,11:0.010240,12:0.000000,13:0.013945,14:0.000160,15:0.020018,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.035352,21:0.000000,22:0.044845,23:0.000000,24:0.000000,25:0.031439,26:0.026452,27:0.000000,28:0.001027,29:0.000000
40045770#0:0.036216,1:0.000000,2:0.000000,3:0.000000,4:0.020371,5:0.000000,6:0.155822,7:0.038219,8:0.055142,9:0.000324,10:0.316263,11:0.000315,12:0.000000,13:0.013505,14:0.000000,15:0.014420,16:0.059933,17:0.000000,18:0.000000,19:0.000000,20:0.083250,21:0.000000,22:0.000000,23:0.019617,24:0.000333,25:0.000146,26:0.014411,27:0.000000,28:0.003158,29:0.002188
21633741#0:0.026160,1:0.000114,2:0.154755,3:0.000000,4:0.011760,5:0.000279,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.305909,11:0.013307,12:0.000000,13:0.000114,14:0.000058,15:0.017736,16:0.142949,17:0.000114,18:0.000000,19:0.149352,20:0.000000,21:0.000000,22:0.000000,23:0.017946,24:0.000114,25:0.000000,26:0.002334,27:0.000031,28:0.000000,29:0.000000
5102797#0:0.032778,1:0.000187,2:0.014829,3:0.702795,4:0.000000,5:0.000000,6:0.000000,7:0.000951,8:0.000187,9:0.000187,10:0.000638,11:0.000000,12:0.000187,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000187,18:0.000000,19:0.000000,20:0.000187,21:0.000000,22:0.000000,23:0.000000,24:0.000187,25:0.000187,26:0.070328,27:0.000187,28:0.000000,29:0.097311
6977744#0:0.000000,1:0.000000,2:0.000000,3:0.314899,4:0.000000,5:0.000201,6:0.000000,7:0.000000,8:0.000201,9:0.000000,10:0.000000,11:0.000000,12:0.000201,13:0.000000,14:0.000201,15:0.018853,16:0.000201,17:0.049617,18:0.000000,19:0.000201,20:0.000000,21:0.000000,22:0.029923,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000201,28:0.000201,29:0.022279
