20898048#0:0.000204,1:0.000204,2:0.000204,3:0.000204,4:0.000000,5:0.000204,6:0.000000,7:0.000204,8:0.000204,9:0.000204,10:0.000000,11:0.000204,12:0.000204,13:0.000000,14:0.000204,15:0.000204,16:0.000000,17:0.000204,18:0.000000,19:0.000204,20:0.000000,21:0.000204,22:0.000204,23:0.000204,24:0.000000,25:0.621576,26:0.000204,27:0.000204,28:0.000204,29:0.000000
52434979#0:0.000000,1:0.000000,2:0.000000,3:0.000201,4:0.000201,5:0.000000,6:0.000000,7:0.000000,8:0.000201,9:0.000201,10:0.000000,11:0.000000,12:0.000201,13:0.000201,14:0.000201,15:0.000201,16:0.000000,17:0.000201,18:0.000000,19:0.000201,20:0.000000,21:0.000201,22:0.000000,23:0.000201,24:0.000000,25:0.000201,26:0.000000,27:0.000201,28:0.000201,29:0.000000
8776743#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
15573852#0:0.000000,1:0.000395,2:0.000395,3:0.000395,4:0.000395,5:0.000395,6:0.790520,7:0.000395,8:0.000395,9:0.000000,10:0.000395,11:0.000395,12:0.000395,13:0.000395,14:0.000395,15:0.000395,16:0.000395,17:0.000395,18:0.000395,19:0.000395,20:0.000395,21:0.000395,22:0.000395,23:0.000395,24:0.000395,25:0.000395,26:0.000395,27:0.000395,28:0.000395,29:0.000395
46039083#0:0.000000,1:0.000123,2:0.000123,3:0.000123,4:0.000123,5:0.000123,6:0.000000,7:0.898124,8:0.000000,9:0.000123,10:0.000123,11:0.000123,12:0.000123,13:0.000123,14:0.000123,15:0.000123,16:0.000123,17:0.000123,18:0.000123,19:0.000123,20:0.000123,21:0.000000,22:0.000000,23:0.000000,24:0.000123,25:0.000123,26:0.000123,27:0.000000,28:0.000123,29:0.000123
41251884#0:0.000121,1:0.000121,2:0.000000,3:0.000121,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000121,10:0.000000,11:0.000000,12:0.000121,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000121,19:0.000121,20:0.000000,21:0.000000,22:0.000000,23:0.000121,24:0.000121,25:0.000000,26:0.000121,27:0.000121,28:0.000121,29:0.000000
40456239#0:0.000000,1:0.000000,2:0.901860,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
4535370#0:0.000000,1:0.000000,2:0.000136,3:0.000136,4:0.000000,5:0.000136,6:0.000000,7:0.000136,8:0.000000,9:0.000136,10:0.000000,11:0.000000,12:0.000136,13:0.158172,14:0.000000,15:0.000136,16:0.000000,17:0.000136,18:0.153911,19:0.000136,20:0.000136,21:0.000136,22:0.000000,23:0.000000,24:0.000136,25:0.000136,26:0.000000,27:0.000136,28:0.000136,29:0.000136
13589067#0:0.000000,1:0.000000,2:0.000145,3:0.000145,4:0.000145,5:0.000000,6:0.000000,7:0.000000,8:0.000145,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000145,15:0.000145,16:0.000000,17:0.000145,18:0.000000,19:0.000145,20:0.000145,21:0.000145,22:0.000000,23:0.000000,24:0.000000,25:0.000145,26:0.000145,27:0.000145,28:0.000000,29:0.000145
23797844#0:0.163676,1:0.000000,2:0.000000,3:0.000139,4:0.000000,5:0.000139,6:0.000000,7:0.000139,8:0.000139,9:0.000000,10:0.235800,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000139,17:0.000139,18:0.000139,19:0.000139,20:0.000000,21:0.000000,22:0.000000,23:0.000139,24:0.286194,25:0.000000,26:0.000139,27:0.000139,28:0.000000,29:0.000000
40315989#0:0.000000,1:0.000153,2:0.000153,3:0.000153,4:0.000153,5:0.000153,6:0.000153,7:0.000000,8:0.000153,9:0.000000,10:0.000000,11:0.000000,12:0.000153,13:0.000153,14:0.000000,15:0.000153,16:0.000153,17:0.000000,18:0.000153,19:0.000000,20:0.000153,21:0.000153,22:0.000000,23:0.000153,24:0.000000,25:0.000153,26:0.000153,27:0.000153,28:0.000153,29:0.000000
10345046#0:0.000000,1:0.000226,2:0.000226,3:0.522912,4:0.000000,5:0.000000,6:0.000226,7:0.000000,8:0.000226,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000226,14:0.000226,15:0.000000,16:0.000226,17:0.000226,18:0.000226,19:0.000226,20:0.000000,21:0.000000,22:0.000000,23:0.000226,24:0.000000,25:0.000226,26:0.000226,27:0.000226,28:0.000000,29:0.000000
40836183#0:0.000000,1:0.000000,2:0.000153,3:0.000153,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000153,11:0.000000,12:0.000153,13:0.000153,14:0.000153,15:0.000153,16:0.000000,17:0.000153,18:0.000000,19:0.000000,20:0.000153,21:0.000153,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000153,27:0.000153,28:0.000153,29:0.000153
8016987#0:0.000205,1:0.000205,2:0.000205,3:0.000205,4:0.000205,5:0.000205,6:0.000000,7:0.000205,8:0.000205,9:0.000205,10:0.000000,11:0.000205,12:0.000205,13:0.000205,14:0.000205,15:0.000000,16:0.811947,17:0.000205,18:0.000000,19:0.000205,20:0.000000,21:0.000205,22:0.000205,23:0.000000,24:0.000205,25:0.000000,26:0.000205,27:0.000205,28:0.000205,29:0.000205
30792798#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000153,9:0.000000,10:0.000153,11:0.000000,12:0.000153,13:0.000000,14:0.000000,15:0.000000,16:0.000153,17:0.000153,18:0.000153,19:0.000153,20:0.231481,21:0.033666,22:0.401604,23:0.000000,24:0.000000,25:0.000153,26:0.000153,27:0.000000,28:0.000000,29:0.000000
9874875#0:0.000438,1:0.000438,2:0.000438,3:0.000438,4:0.000438,5:0.000438,6:0.000438,7:0.000438,8:0.000438,9:0.000438,10:0.000438,11:0.000000,12:0.000438,13:0.000438,14:0.000000,15:0.000438,16:0.000438,17:0.000438,18:0.000000,19:0.000438,20:0.000000,21:0.000438,22:0.000000,23:0.000438,24:0.000438,25:0.000438,26:0.000438,27:0.691027,28:0.000438,29:0.000438
20207718#0:0.000000,1:0.000126,2:0.000000,3:0.000000,4:0.000000,5:0.000126,6:0.000126,7:0.626591,8:0.000000,9:0.000126,10:0.000126,11:0.000126,12:0.000126,13:0.000126,14:0.000126,15:0.000000,16:0.000126,17:0.000126,18:0.000126,19:0.000126,20:0.000000,21:0.141488,22:0.000126,23:0.000000,24:0.000000,25:0.000000,26:0.000126,27:0.000126,28:0.000126,29:0.000000
9030249#0:0.000000,1:0.000217,2:0.000217,3:0.000217,4:0.000000,5:0.000000,6:0.000217,7:0.166931,8:0.000217,9:0.000217,10:0.000217,11:0.000000,12:0.000217,13:0.000217,14:0.000217,15:0.000000,16:0.000000,17:0.000217,18:0.000217,19:0.000217,20:0.000000,21:0.338485,22:0.000000,23:0.000217,24:0.000217,25:0.000217,26:0.000217,27:0.000217,28:0.000217,29:0.227608
5019755#0:0.000283,1:0.000000,2:0.000000,3:0.000283,4:0.000283,5:0.000283,6:0.000283,7:0.000283,8:0.000283,9:0.000000,10:0.000000,11:0.000000,12:0.000283,13:0.000283,14:0.000283,15:0.000283,16:0.000000,17:0.000000,18:0.273391,19:0.000283,20:0.000283,21:0.000000,22:0.000283,23:0.000283,24:0.000000,25:0.000283,26:0.000283,27:0.000283,28:0.000283,29:0.000283
39247980#0:0.000000,1:0.000121,2:0.000121,3:0.000121,4:0.000000,5:0.000121,6:0.000000,7:0.000121,8:0.000121,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000121,14:0.000000,15:0.000121,16:0.000121,17:0.000000,18:0.000000,19:0.000121,20:0.000121,21:0.000000,22:0.000000,23:0.000000,24:0.000121,25:0.000121,26:0.000000,27:0.000121,28:0.000000,29:0.000000
52729455#0:0.000000,1:0.000153,2:0.000000,3:0.000000,4:0.000153,5:0.000000,6:0.000000,7:0.000000,8:0.000153,9:0.000153,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000153,17:0.000153,18:0.000000,19:0.000153,20:0.000000,21:0.000153,22:0.382367,23:0.000000,24:0.000153,25:0.000153,26:0.000153,27:0.000153,28:0.000000,29:0.000000
32228976#0:0.000000,1:0.000168,2:0.000168,3:0.000168,4:0.000000,5:0.000168,6:0.000168,7:0.000000,8:0.790582,9:0.000000,10:0.000168,11:0.000168,12:0.000168,13:0.000168,14:0.000168,15:0.000168,16:0.000168,17:0.000000,18:0.000168,19:0.000168,20:0.000000,21:0.000168,22:0.000168,23:0.000168,24:0.000168,25:0.000000,26:0.000168,27:0.000168,28:0.000168,29:0.000168
11625074#0:0.000000,1:0.000111,2:0.000111,3:0.000000,4:0.000000,5:0.000111,6:0.000000,7:0.000111,8:0.000111,9:0.000000,10:0.000000,11:0.212223,12:0.000111,13:0.000000,14:0.000111,15:0.000000,16:0.000111,17:0.000000,18:0.000111,19:0.000000,20:0.000000,21:0.000000,22:0.179198,23:0.000111,24:0.000111,25:0.000000,26:0.000000,27:0.000111,28:0.000111,29:0.000111
6423156#0:0.213594,1:0.000148,2:0.000148,3:0.000000,4:0.000148,5:0.000148,6:0.000000,7:0.000148,8:0.000000,9:0.000148,10:0.106514,11:0.000148,12:0.000148,13:0.000148,14:0.000148,15:0.000000,16:0.000000,17:0.000000,18:0.000148,19:0.000000,20:0.000148,21:0.000000,22:0.000000,23:0.000148,24:0.000148,25:0.000148,26:0.000000,27:0.000000,28:0.000148,29:0.000148
45239925#0:0.000165,1:0.000165,2:0.000165,3:0.219852,4:0.000000,5:0.000165,6:0.000000,7:0.000165,8:0.000165,9:0.000000,10:0.347455,11:0.000000,12:0.000165,13:0.000165,14:0.000000,15:0.000000,16:0.000000,17:0.000165,18:0.000165,19:0.000165,20:0.000000,21:0.000000,22:0.000000,23:0.000165,24:0.000165,25:0.000165,26:0.000165,27:0.000165,28:0.000000,29:0.000165
7321449#0:0.000000,1:0.000000,2:0.000336,3:0.000336,4:0.000000,5:0.000000,6:0.000336,7:0.000336,8:0.000336,9:0.000000,10:0.000000,11:0.000336,12:0.000336,13:0.000000,14:0.000336,15:0.000000,16:0.000000,17:0.000336,18:0.000000,19:0.000336,20:0.000336,21:0.000336,22:0.000336,23:0.000336,24:0.000336,25:0.000336,26:0.000336,27:0.000000,28:0.000000,29:0.000000
1037464#0:0.000000,1:0.000000,2:0.000165,3:0.000165,4:0.000000,5:0.000000,6:0.000165,7:0.000165,8:0.000000,9:0.805800,10:0.000000,11:0.000000,12:0.000000,13:0.000165,14:0.000000,15:0.000000,16:0.000165,17:0.000165,18:0.000000,19:0.000165,20:0.000165,21:0.000165,22:0.000165,23:0.000000,24:0.000165,25:0.000000,26:0.000000,27:0.000165,28:0.000000,29:0.000000
29061756#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000164,6:0.000164,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000164,14:0.000164,15:0.000000,16:0.000164,17:0.000164,18:0.000000,19:0.000164,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000164,26:0.000000,27:0.000164,28:0.000000,29:0.000164
3764349#0:0.000000,1:0.000173,2:0.000173,3:0.000173,4:0.000173,5:0.000000,6:0.597138,7:0.000000,8:0.000173,9:0.000173,10:0.000000,11:0.000173,12:0.000000,13:0.000173,14:0.000173,15:0.000000,16:0.000173,17:0.000173,18:0.000173,19:0.000173,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000173,25:0.000173,26:0.000000,27:0.000173,28:0.000173,29:0.000000
3746949#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
5141127#0:0.000000,1:0.000172,2:0.000172,3:0.000172,4:0.000172,5:0.000172,6:0.000172,7:0.000172,8:0.229250,9:0.000172,10:0.000000,11:0.000172,12:0.000172,13:0.332121,14:0.000172,15:0.000172,16:0.000172,17:0.000000,18:0.000172,19:0.000172,20:0.000172,21:0.000172,22:0.000172,23:0.573541,24:0.000172,25:0.000172,26:0.000172,27:0.000172,28:0.000172,29:0.000172
20439180#0:0.000000,1:0.000125,2:0.000125,3:0.000000,4:0.000125,5:0.000000,6:0.000125,7:0.000000,8:0.000125,9:0.000000,10:0.000000,11:0.000125,12:0.000125,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000125,18:0.000125,19:0.000125,20:0.000000,21:0.000000,22:0.235629,23:0.000125,24:0.000125,25:0.000000,26:0.000125,27:0.000125,28:0.000125,29:0.234873
54133101#0:0.000000,1:0.000000,2:0.000190,3:0.000000,4:0.000190,5:0.000190,6:0.000000,7:0.000190,8:0.000190,9:0.000000,10:0.397525,11:0.349425,12:0.000190,13:0.000000,14:0.000190,15:0.000190,16:0.000190,17:0.000190,18:0.000000,19:0.000190,20:0.000000,21:0.000190,22:0.000000,23:0.000000,24:0.000190,25:0.000000,26:0.000190,27:0.000190,28:0.000190,29:0.000190
30255384#0:0.000000,1:0.000141,2:0.000141,3:0.000141,4:0.000000,5:0.212970,6:0.000141,7:0.000141,8:0.000141,9:0.000000,10:0.631737,11:0.000000,12:0.000141,13:0.000141,14:0.000000,15:0.000141,16:0.000141,17:0.000141,18:0.000000,19:0.000141,20:0.000141,21:0.000141,22:0.000141,23:0.000000,24:0.000000,25:0.000141,26:0.000000,27:0.000000,28:0.000141,29:0.000141
4090515#0:0.000000,1:0.000000,2:0.000128,3:0.000128,4:0.000000,5:0.000000,6:0.000128,7:0.000000,8:0.000000,9:0.000128,10:0.000000,11:0.000000,12:0.000128,13:0.000128,14:0.000128,15:0.003103,16:0.000128,17:0.000128,18:0.000128,19:0.000128,20:0.000000,21:0.000128,22:0.000100,23:0.000128,24:0.000128,25:0.000000,26:0.000128,27:0.000128,28:0.000128,29:0.000000
20882582#0:0.000101,1:0.000101,2:0.000101,3:0.000101,4:0.000101,5:0.000101,6:0.000101,7:0.000101,8:0.000101,9:0.000101,10:0.434755,11:0.000101,12:0.000000,13:0.000101,14:0.000000,15:0.000000,16:0.000000,17:0.000101,18:0.000101,19:0.000101,20:0.000101,21:0.000101,22:0.000101,23:0.000000,24:0.000000,25:0.000101,26:0.000101,27:0.000101,28:0.000101,29:0.492495
6801048#0:0.000000,1:0.000215,2:0.000215,3:0.000215,4:0.000215,5:0.000215,6:0.000215,7:0.000000,8:0.000215,9:0.000000,10:0.000000,11:0.000000,12:0.000215,13:0.000215,14:0.000215,15:0.000215,16:0.000000,17:0.000215,18:0.000215,19:0.000000,20:0.000000,21:0.000215,22:0.000000,23:0.000000,24:0.000215,25:0.000215,26:0.000215,27:0.000000,28:0.638262,29:0.000000
14423712#0:0.000000,1:0.000115,2:0.000000,3:0.000000,4:0.000115,5:0.000115,6:0.000115,7:0.000000,8:0.251810,9:0.000115,10:0.000115,11:0.000000,12:0.000115,13:0.000115,14:0.000115,15:0.000115,16:0.000115,17:0.000000,18:0.000115,19:0.000000,20:0.000115,21:0.000000,22:0.000000,23:0.000000,24:0.000115,25:0.000000,26:0.000115,27:0.000000,28:0.000115,29:0.000115
38177904#0:0.000000,1:0.000142,2:0.000000,3:0.000142,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000142,12:0.000000,13:0.000142,14:0.000142,15:0.000142,16:0.000000,17:0.000142,18:0.000142,19:0.000142,20:0.000000,21:0.000142,22:0.000000,23:0.000142,24:0.000142,25:0.000000,26:0.000142,27:0.000000,28:0.000142,29:0.000000
35966235#0:0.000000,1:0.000113,2:0.000113,3:0.000000,4:0.000000,5:0.000000,6:0.000113,7:0.000113,8:0.000113,9:0.000113,10:0.239416,11:0.000000,12:0.000113,13:0.000113,14:0.000000,15:0.000113,16:0.149253,17:0.000000,18:0.000000,19:0.000113,20:0.000000,21:0.000113,22:0.000000,23:0.000113,24:0.000113,25:0.000113,26:0.000113,27:0.000000,28:0.000113,29:0.000000
33286827#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000140,9:0.000140,10:0.000000,11:0.000140,12:0.000000,13:0.000140,14:0.000140,15:0.000140,16:0.000000,17:0.000140,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000140,25:0.000000,26:0.000000,27:0.000140,28:0.000000,29:0.000000
47472301#0:0.000000,1:0.059567,2:0.000137,3:0.000137,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000137,10:0.230116,11:0.320594,12:0.000137,13:0.000000,14:0.000000,15:0.000137,16:0.168989,17:0.000137,18:0.000137,19:0.114891,20:0.000137,21:0.000137,22:0.000000,23:0.000137,24:0.000000,25:0.000137,26:0.000000,27:0.000137,28:0.000137,29:0.000000
38835891#0:0.000000,1:0.555357,2:0.000118,3:0.000000,4:0.000118,5:0.000000,6:0.000000,7:0.000118,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000118,13:0.000118,14:0.000118,15:0.000000,16:0.000118,17:0.000000,18:0.000118,19:0.000118,20:0.000118,21:0.000000,22:0.000118,23:0.000118,24:0.000118,25:0.000118,26:0.000000,27:0.000000,28:0.000118,29:0.000118
10288476#0:0.000000,1:0.000000,2:0.000148,3:0.000000,4:0.000148,5:0.000148,6:0.000148,7:0.000000,8:0.000148,9:0.000148,10:0.000000,11:0.000148,12:0.000148,13:0.000148,14:0.000000,15:0.000148,16:0.000000,17:0.000148,18:0.000148,19:0.000148,20:0.000148,21:0.000148,22:0.000000,23:0.000000,24:0.000148,25:0.687135,26:0.000148,27:0.000148,28:0.000148,29:0.000000
8563999#0:0.000000,1:0.000127,2:0.000000,3:0.000000,4:0.000000,5:0.000127,6:0.000127,7:0.000127,8:0.000000,9:0.000000,10:0.000000,11:0.000110,12:0.000127,13:0.000127,14:0.000000,15:0.000000,16:0.000127,17:0.000127,18:0.000127,19:0.000000,20:0.000000,21:0.000127,22:0.000000,23:0.000127,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000127,29:0.000000
46634070#0:0.000000,1:0.000132,2:0.000132,3:0.000132,4:0.000000,5:0.000000,6:0.000132,7:0.000000,8:0.000132,9:0.000000,10:0.222810,11:0.000000,12:0.000132,13:0.000132,14:0.000000,15:0.000000,16:0.000132,17:0.000132,18:0.000132,19:0.000132,20:0.000132,21:0.000132,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000132,27:0.000000,28:0.000132,29:0.000132
41940669#0:0.000000,1:0.000158,2:0.000158,3:0.000000,4:0.000158,5:0.000158,6:0.000158,7:0.000000,8:0.000158,9:0.000000,10:0.000158,11:0.000158,12:0.000000,13:0.000000,14:0.000158,15:0.000000,16:0.000158,17:0.000158,18:0.000000,19:0.000158,20:0.000158,21:0.000158,22:0.000000,23:0.000158,24:0.000158,25:0.000158,26:0.000158,27:0.000158,28:0.000000,29:0.084822
8673984#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
14985921#0:0.000000,1:0.000000,2:0.000000,3:0.000161,4:0.000000,5:0.000161,6:0.199056,7:0.000161,8:0.000000,9:0.000161,10:0.349045,11:0.000000,12:0.000161,13:0.000000,14:0.000161,15:0.000000,16:0.000000,17:0.000161,18:0.000161,19:0.000161,20:0.000000,21:0.000161,22:0.000161,23:0.000000,24:0.000000,25:0.000000,26:0.000161,27:0.000000,28:0.000000,29:0.000161
2122947#0:0.000000,1:0.000000,2:0.000138,3:0.000138,4:0.000138,5:0.000138,6:0.000138,7:0.000000,8:0.635282,9:0.000138,10:0.000000,11:0.000000,12:0.000138,13:0.000138,14:0.000138,15:0.000138,16:0.000000,17:0.000138,18:0.000138,19:0.000000,20:0.000138,21:0.000138,22:0.000000,23:0.000000,24:0.000138,25:0.000000,26:0.000000,27:0.000000,28:0.000138,29:0.000138
51091143#0:0.000000,1:0.000169,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000169,7:0.000000,8:0.000169,9:0.000169,10:0.038855,11:0.000169,12:0.000169,13:0.000169,14:0.000169,15:0.000169,16:0.000169,17:0.000000,18:0.000169,19:0.000169,20:0.000000,21:0.000169,22:0.000000,23:0.000169,24:0.000169,25:0.000000,26:0.000169,27:0.000169,28:0.000169,29:0.000000
9685201#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
7471826#0:0.000000,1:0.000116,2:0.000116,3:0.000000,4:0.000000,5:0.000000,6:0.000116,7:0.000116,8:0.000116,9:0.000000,10:0.000000,11:0.000116,12:0.000116,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000116,19:0.000116,20:0.000116,21:0.000116,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000116,28:0.000000,29:0.000000
34597590#0:0.000000,1:0.000275,2:0.000275,3:0.000275,4:0.000000,5:0.000000,6:0.000275,7:0.000000,8:0.000275,9:0.000275,10:0.000000,11:0.000000,12:0.000275,13:0.000000,14:0.000275,15:0.000275,16:0.000000,17:0.000275,18:0.000275,19:0.000275,20:0.000275,21:0.000275,22:0.000275,23:0.675725,24:0.000000,25:0.000275,26:0.000275,27:0.000275,28:0.000275,29:0.000275
