39533058#0:0.000000,1:0.000000,2:0.000000,3:0.000319,4:0.000000,5:0.000319,6:0.000319,7:0.000000,8:0.000000,9:0.000000,10:0.000319,11:0.485792,12:0.000319,13:0.000000,14:0.000319,15:0.000000,16:0.000319,17:0.000319,18:0.000000,19:0.000319,20:0.000319,21:0.000319,22:0.058447,23:0.000000,24:0.000000,25:0.000000,26:0.000319,27:0.000319,28:0.000319,29:0.000000
16823838#0:0.000000,1:0.000496,2:0.000496,3:0.000000,4:0.000000,5:0.000000,6:0.000496,7:0.000496,8:0.000496,9:0.000496,10:0.064987,11:0.375166,12:0.000000,13:0.000000,14:0.000496,15:0.000496,16:0.000496,17:0.000496,18:0.000496,19:0.000496,20:0.000496,21:0.000000,22:0.000496,23:0.000000,24:0.000496,25:0.000496,26:0.000000,27:0.000496,28:0.000496,29:0.000000
54626344#0:0.000000,1:0.313915,2:0.000121,3:0.000121,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000121,10:0.484973,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:-0.000140,16:0.000000,17:0.000121,18:0.000121,19:0.000121,20:0.000000,21:0.000000,22:0.000121,23:0.000121,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000121,29:0.000000
32994861#0:0.000000,1:0.000000,2:0.000116,3:0.000000,4:0.000116,5:0.000116,6:0.000116,7:0.000116,8:0.000116,9:0.094193,10:0.000116,11:0.000116,12:0.000116,13:0.299797,14:0.000000,15:0.000000,16:0.000116,17:0.000000,18:0.000000,19:0.000116,20:0.000000,21:0.000000,22:0.227296,23:0.000000,24:0.000000,25:0.000116,26:0.000000,27:0.000116,28:0.000000,29:0.000000
25859118#0:0.000188,1:0.000188,2:0.000000,3:0.000188,4:0.000188,5:0.000188,6:0.000188,7:0.010885,8:0.000188,9:0.000000,10:0.322297,11:0.000000,12:0.000000,13:0.042500,14:0.000188,15:0.000188,16:0.000188,17:0.000000,18:0.251612,19:0.003658,20:0.022583,21:0.000188,22:0.063463,23:0.000000,24:0.000000,25:0.231037,26:0.000000,27:0.000188,28:0.000188,29:0.000000
31204400#0:0.000122,1:0.000122,2:0.000122,3:0.000000,4:0.173555,5:0.000000,6:0.165950,7:0.000000,8:0.054419,9:0.000000,10:0.000000,11:0.000122,12:0.000000,13:0.000122,14:0.000122,15:0.000122,16:0.499235,17:0.000000,18:0.000000,19:0.000122,20:0.000122,21:0.000122,22:0.000122,23:0.022843,24:0.000122,25:0.000122,26:0.000000,27:0.000122,28:0.000122,29:0.000000
31001653#0:0.078522,1:0.000000,2:0.000000,3:0.000080,4:0.000000,5:0.265071,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.279732,11:0.022557,12:0.000080,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.005519,18:0.000000,19:0.000000,20:0.000000,21:0.000080,22:0.000000,23:0.005883,24:0.027305,25:0.088475,26:0.000071,27:0.000000,28:0.000000,29:0.130282
51425289#0:0.009036,1:0.000113,2:0.000113,3:0.000113,4:0.000000,5:0.000113,6:0.010283,7:0.851572,8:0.000000,9:0.000000,10:0.000000,11:0.000113,12:0.000113,13:0.028588,14:0.000113,15:0.000000,16:0.000113,17:0.000000,18:0.000113,19:0.000113,20:0.000113,21:0.000113,22:0.000000,23:0.000113,24:0.000113,25:0.000113,26:0.000000,27:0.000000,28:0.000113,29:0.000000
20846136#0:0.000000,1:0.000185,2:0.000185,3:0.000185,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000185,9:0.000185,10:0.977589,11:0.000000,12:0.000185,13:0.000000,14:0.000185,15:0.000000,16:0.000000,17:0.000185,18:0.000185,19:0.000000,20:0.000185,21:0.000185,22:0.208865,23:0.000000,24:0.103443,25:0.000000,26:0.000185,27:0.000185,28:0.000185,29:0.000185
31223355#0:0.043317,1:0.000117,2:0.000117,3:0.000000,4:0.055597,5:0.000000,6:0.000000,7:0.000000,8:0.076806,9:0.174086,10:0.156998,11:0.000000,12:0.130821,13:0.000117,14:0.000000,15:0.000117,16:0.000000,17:0.000000,18:0.000117,19:0.000000,20:0.000000,21:0.000117,22:0.000000,23:0.000000,24:0.000117,25:0.000000,26:0.000000,27:0.000000,28:0.066129,29:0.074777
50068029#0:0.056069,1:0.000131,2:0.000000,3:0.033944,4:0.000131,5:0.000131,6:0.000000,7:0.000131,8:0.000000,9:0.000000,10:0.091946,11:0.001836,12:0.000000,13:0.000000,14:0.151303,15:0.000000,16:0.000000,17:0.220762,18:0.000000,19:0.000131,20:0.000000,21:0.000000,22:0.347191,23:0.000131,24:0.000000,25:0.000000,26:0.000131,27:0.000131,28:0.000131,29:0.000000
33191487#0:0.023260,1:0.000000,2:0.000125,3:0.000125,4:0.362759,5:0.000000,6:0.045043,7:0.000000,8:0.374289,9:0.000000,10:0.073272,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000125,16:0.000125,17:0.000000,18:0.000125,19:0.000125,20:0.000125,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000125,26:0.000125,27:0.000000,28:0.000000,29:0.000125
26674752#0:0.143272,1:0.000108,2:0.000108,3:0.000000,4:0.000000,5:0.000000,6:0.000108,7:0.000000,8:0.000108,9:0.000000,10:0.048816,11:0.000000,12:0.000108,13:0.000000,14:0.000000,15:0.000000,16:0.000108,17:0.000108,18:0.000000,19:0.000108,20:0.000108,21:0.000108,22:0.047281,23:0.000108,24:0.000000,25:0.218291,26:0.000000,27:0.000000,28:0.000000,29:0.355404
45998145#0:0.000000,1:0.000249,2:0.000249,3:0.373383,4:0.000249,5:0.000000,6:0.000000,7:0.175248,8:0.000249,9:0.000249,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000249,20:0.043527,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000249,28:0.000000,29:0.000249
12142152#0:0.022591,1:0.000000,2:0.000152,3:0.000000,4:0.000000,5:0.000000,6:0.239590,7:0.441563,8:0.000152,9:0.000152,10:0.000152,11:0.000000,12:0.000000,13:0.000152,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000152,24:0.000000,25:0.000000,26:0.000000,27:0.000152,28:0.000000,29:0.000000
2365514#0:0.047190,1:0.000137,2:0.000000,3:0.163136,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000137,9:0.000000,10:0.021281,11:0.000137,12:0.000000,13:0.161535,14:0.000137,15:0.000000,16:0.000137,17:0.000137,18:0.000000,19:0.000137,20:0.000000,21:0.000137,22:0.031509,23:0.000137,24:0.000000,25:0.097722,26:0.000137,27:0.000000,28:0.000137,29:0.000000
11104332#0:0.101805,1:0.000000,2:0.284667,3:0.000175,4:0.000175,5:0.000000,6:0.000000,7:-0.000733,8:0.000000,9:0.000000,10:0.311149,11:0.000000,12:0.000000,13:0.000000,14:0.000175,15:0.000175,16:0.000175,17:0.000000,18:0.000000,19:0.000175,20:0.000175,21:0.000000,22:0.000000,23:0.000000,24:0.000175,25:0.000175,26:0.000175,27:0.000175,28:0.000175,29:0.065172
46089486#0:0.100100,1:0.000145,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000145,7:0.000000,8:0.000145,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.029508,14:0.000000,15:0.000145,16:0.000000,17:0.000000,18:0.050160,19:0.175472,20:0.000145,21:0.000000,22:0.111383,23:0.000000,24:0.000145,25:0.115173,26:0.000000,27:0.000145,28:0.000000,29:0.075810
48703062#0:0.000000,1:0.000000,2:0.000163,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000163,13:0.000000,14:0.000000,15:0.000163,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.051651,22:0.114297,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
15069369#0:0.134533,1:0.000000,2:0.000000,3:0.000143,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.196383,11:0.000000,12:0.000000,13:0.000143,14:0.028767,15:0.000143,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.041512,23:0.000000,24:0.000000,25:0.000000,26:0.000143,27:0.000000,28:0.000143,29:0.000000
39262809#0:0.107061,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000115,10:0.072583,11:0.000000,12:0.000000,13:0.000115,14:0.000115,15:0.000000,16:0.000115,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000115,22:0.000000,23:0.000000,24:0.279072,25:0.432543,26:0.000000,27:0.000115,28:0.000115,29:0.000000
5740125#0:0.000000,1:0.000242,2:0.000242,3:0.000000,4:0.000242,5:0.000242,6:0.000000,7:0.000000,8:0.000242,9:0.601619,10:0.000242,11:0.000000,12:0.000242,13:0.000000,14:0.000000,15:0.000000,16:0.000242,17:0.000242,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000242,23:0.000000,24:0.000242,25:0.000242,26:0.000242,27:0.000242,28:0.000000,29:0.000000
6422110#0:0.000000,1:0.000136,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000136,7:0.000000,8:0.000136,9:0.000000,10:0.198832,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000136,16:0.000000,17:0.000000,18:0.000136,19:0.000000,20:0.000000,21:0.000136,22:0.000136,23:0.000000,24:0.000000,25:0.000000,26:0.000136,27:0.000136,28:0.000000,29:0.000000
34306143#0:0.233915,1:0.000094,2:0.000094,3:0.000094,4:0.000000,5:0.000000,6:0.000000,7:0.013008,8:0.000094,9:0.000094,10:0.080401,11:0.000000,12:0.000000,13:0.000000,14:0.371759,15:0.000000,16:0.000000,17:0.000094,18:0.000000,19:0.000094,20:0.035675,21:0.000094,22:0.055066,23:0.084428,24:0.000094,25:0.000000,26:0.063694,27:0.000000,28:0.000094,29:0.000000
25564260#0:0.032071,1:0.000000,2:0.000000,3:0.000119,4:0.000000,5:0.000119,6:0.000000,7:0.613130,8:0.000119,9:0.000000,10:0.076523,11:0.571539,12:0.000000,13:0.000000,14:0.000000,15:0.000119,16:0.000119,17:0.000000,18:0.000000,19:0.000119,20:0.000119,21:0.000119,22:0.104639,23:0.000000,24:0.000000,25:0.000000,26:0.000119,27:0.000119,28:0.000119,29:0.000119
52529256#0:0.053844,1:0.000142,2:0.123853,3:0.000142,4:0.000000,5:0.039194,6:0.349476,7:0.000000,8:0.000142,9:0.000142,10:0.000142,11:0.000142,12:0.000000,13:0.000000,14:0.000142,15:0.000142,16:0.000142,17:0.000142,18:0.000000,19:0.000142,20:0.000000,21:0.000000,22:0.054869,23:0.000142,24:0.000142,25:0.234661,26:0.000142,27:0.000142,28:0.000142,29:0.000142
26108523#0:0.000000,1:0.000104,2:0.805113,3:0.000104,4:0.000000,5:0.000000,6:0.000000,7:0.000104,8:0.000104,9:0.000000,10:0.029802,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000104,16:0.000104,17:0.000000,18:0.000104,19:0.000104,20:0.000104,21:0.000104,22:0.000104,23:0.000104,24:0.000104,25:0.045958,26:0.000000,27:0.000104,28:0.000104,29:0.000000
21663855#0:0.133949,1:0.000000,2:0.000000,3:0.000000,4:0.000112,5:0.000000,6:0.000112,7:0.000000,8:0.000112,9:0.000112,10:0.167665,11:0.000112,12:0.000000,13:0.000112,14:0.012535,15:0.000000,16:0.000000,17:0.000000,18:0.332545,19:0.000000,20:0.000112,21:0.004027,22:0.246235,23:0.000000,24:0.000000,25:0.000000,26:0.008832,27:0.000112,28:0.000000,29:0.000000
20882544#0:-0.003125,1:0.000000,2:0.000110,3:0.000000,4:0.000000,5:0.000110,6:0.000000,7:0.878744,8:0.000110,9:0.000000,10:0.000000,11:0.000000,12:0.000110,13:0.000000,14:0.000110,15:0.000000,16:0.000000,17:0.000000,18:0.000110,19:0.000000,20:0.000110,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000110,27:0.000000,28:0.000110,29:0.000110
12255348#0:0.135233,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000232,6:0.000000,7:0.000000,8:0.000232,9:0.000000,10:0.092542,11:0.000000,12:0.000232,13:0.085205,14:0.000232,15:0.000232,16:0.000000,17:0.000000,18:0.000000,19:0.000232,20:0.000000,21:0.000232,22:0.000000,23:0.000000,24:0.000232,25:0.000000,26:0.000000,27:0.000232,28:0.000232,29:0.000000
16239088#0:0.000214,1:0.000177,2:0.000189,3:0.000177,4:0.000000,5:0.000189,6:0.000000,7:0.000177,8:0.000177,9:0.000000,10:0.049709,11:0.000115,12:0.000000,13:0.000000,14:0.043861,15:0.000000,16:0.000177,17:0.000000,18:0.000177,19:0.000177,20:0.000177,21:0.000000,22:0.000000,23:0.000000,24:0.704735,25:0.000000,26:0.000000,27:0.000177,28:0.000000,29:0.000000
48542331#0:0.042394,1:0.000000,2:0.000144,3:0.000144,4:0.000000,5:0.000144,6:0.000000,7:0.000000,8:0.000144,9:0.000144,10:0.000144,11:0.000144,12:0.000144,13:0.000000,14:0.000144,15:0.000000,16:0.000000,17:0.000000,18:0.000144,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.670660,26:0.000144,27:0.000144,28:0.000144,29:0.125784
18545792#0:0.096414,1:0.000181,2:0.000000,3:0.000000,4:0.000181,5:0.000000,6:0.000000,7:0.000000,8:0.000181,9:0.000000,10:0.222491,11:0.000000,12:0.000000,13:0.000000,14:0.490850,15:0.000181,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000181,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000181,28:0.000000,29:0.000000
29309068#0:0.000000,1:0.000000,2:0.000000,3:0.000130,4:0.052840,5:0.000000,6:0.000000,7:0.000000,8:0.000130,9:0.000000,10:0.309965,11:0.000000,12:0.000130,13:0.000000,14:0.110312,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000130,20:0.000000,21:0.000000,22:0.121853,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000130,28:0.000130,29:0.000000
42149229#0:0.035611,1:0.000000,2:0.000000,3:0.049735,4:0.000000,5:0.000000,6:0.000000,7:0.164576,8:0.000000,9:0.000000,10:0.000139,11:0.054092,12:0.000000,13:0.000088,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000088,20:0.006398,21:0.357601,22:0.000000,23:0.000000,24:0.000000,25:0.175866,26:0.000000,27:0.000088,28:0.000000,29:0.000000
50307729#0:0.000000,1:0.000000,2:0.000152,3:0.000000,4:0.000152,5:0.000152,6:0.000000,7:0.000152,8:0.000152,9:0.000152,10:0.017887,11:0.000000,12:0.000000,13:0.000152,14:0.000000,15:0.000152,16:0.000152,17:0.000000,18:0.000000,19:0.000152,20:0.068599,21:0.000000,22:0.980837,23:0.000152,24:0.000000,25:0.000152,26:0.000152,27:0.000152,28:0.000000,29:0.000161
52835694#0:0.000165,1:0.000165,2:0.000165,3:0.000165,4:0.000165,5:0.000165,6:0.000165,7:0.000165,8:0.441088,9:0.000165,10:0.000165,11:0.000165,12:0.000165,13:0.000165,14:0.000165,15:0.000165,16:0.000165,17:0.000165,18:0.000198,19:0.000165,20:0.000165,21:0.111392,22:0.000165,23:0.382079,24:0.000165,25:0.000165,26:0.000165,27:0.000165,28:0.000165,29:0.000165
37424280#0:0.000000,1:0.000124,2:0.680515,3:0.000124,4:0.000000,5:0.000000,6:0.003551,7:0.000000,8:0.000000,9:0.000124,10:0.102382,11:0.000000,12:0.000000,13:0.000124,14:0.000124,15:0.000124,16:0.068514,17:0.000124,18:0.000124,19:0.000000,20:0.000000,21:0.000124,22:0.000124,23:0.000138,24:0.000124,25:0.000124,26:0.000000,27:0.000000,28:0.000000,29:0.000124
25967769#0:0.000000,1:0.000000,2:0.000142,3:0.000000,4:0.040308,5:0.000142,6:0.000000,7:0.820248,8:0.000142,9:0.000000,10:0.000000,11:0.000142,12:0.000000,13:0.000024,14:0.000142,15:0.000142,16:0.000142,17:0.000000,18:0.000142,19:0.000000,20:0.032469,21:0.000000,22:0.000142,23:0.000142,24:0.000142,25:0.000142,26:0.000142,27:0.000000,28:0.000000,29:0.000000
45324954#0:0.000000,1:0.000117,2:0.000117,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000117,9:0.000117,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.307590,15:0.000000,16:0.000000,17:0.660206,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.053442,23:0.000000,24:0.000000,25:0.000117,26:0.000000,27:0.000000,28:0.000000,29:0.000000
22479003#0:0.000000,1:0.000367,2:0.000367,3:0.000000,4:0.246481,5:0.000367,6:0.206821,7:0.000367,8:0.000367,9:0.000000,10:0.000367,11:0.000000,12:0.000367,13:0.000000,14:0.146538,15:0.000367,16:0.000367,17:0.000000,18:0.000367,19:0.000367,20:0.000367,21:0.000000,22:0.000367,23:0.000367,24:0.000367,25:0.000367,26:0.000367,27:0.000367,28:0.000367,29:0.000367
42778269#0:0.000000,1:0.000000,2:0.000179,3:0.000000,4:0.000000,5:0.000179,6:0.000179,7:0.000000,8:0.000000,9:0.000000,10:0.210627,11:0.000000,12:0.051752,13:0.000179,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000179,21:0.000000,22:0.097600,23:0.000000,24:0.000000,25:0.000000,26:0.000179,27:0.000179,28:0.000179,29:0.000000
10806435#0:0.000000,1:0.000000,2:0.000000,3:0.000106,4:0.000000,5:0.000000,6:0.000000,7:0.000106,8:0.000106,9:0.000106,10:0.104238,11:0.000000,12:0.000000,13:0.000106,14:0.000106,15:0.000106,16:0.000000,17:0.000106,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.268446,23:0.000000,24:0.000106,25:0.000106,26:0.000000,27:0.000000,28:0.000106,29:0.389132
17520156#0:0.000130,1:0.000130,2:0.000130,3:0.000130,4:0.043428,5:0.000130,6:0.000130,7:0.000000,8:0.000130,9:0.037973,10:0.000130,11:0.000000,12:0.000130,13:0.000000,14:0.000130,15:0.000130,16:0.000130,17:0.000130,18:0.000130,19:0.000130,20:0.000130,21:0.000130,22:0.751102,23:0.000130,24:0.000130,25:0.019755,26:0.000000,27:0.000130,28:0.000000,29:0.053311
54550701#0:0.000000,1:0.117379,2:0.000092,3:0.000092,4:0.000092,5:0.000092,6:0.000000,7:0.000000,8:0.010562,9:0.000092,10:0.000000,11:0.000000,12:0.639171,13:0.000000,14:0.000173,15:0.000092,16:0.000092,17:0.000000,18:0.000000,19:0.000092,20:0.000092,21:0.000000,22:0.000000,23:0.124426,24:0.000092,25:0.000092,26:0.000092,27:0.000000,28:0.000000,29:0.000000
21470382#0:0.000000,1:0.000000,2:0.000000,3:0.526292,4:0.044749,5:0.000000,6:0.000118,7:0.031487,8:0.000118,9:0.025989,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000118,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000118,27:0.000118,28:0.000000,29:0.085426
2978480#0:0.000000,1:0.000492,2:0.000492,3:0.000492,4:0.000492,5:0.000492,6:0.000492,7:0.000492,8:0.000000,9:0.000000,10:0.000492,11:0.000000,12:0.508748,13:0.000492,14:0.000492,15:0.000492,16:0.000492,17:0.000492,18:0.000492,19:0.000492,20:0.000492,21:0.000492,22:0.000492,23:0.000000,24:0.128290,25:0.000000,26:0.000000,27:0.000492,28:0.000000,29:0.000000
36635316#0:0.000570,1:0.000570,2:0.000570,3:0.000570,4:0.000570,5:-0.120029,6:0.000570,7:0.000570,8:0.000570,9:0.000000,10:0.000570,11:0.000570,12:0.000000,13:0.000570,14:0.000000,15:0.000570,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000570,21:0.000000,22:0.000570,23:0.000570,24:0.000570,25:0.000570,26:0.107258,27:0.000570,28:0.000570,29:0.000570
55865118#0:0.000000,1:0.660115,2:0.000326,3:0.000326,4:-0.022273,5:0.000326,6:0.000000,7:0.000000,8:0.000000,9:0.000326,10:0.000326,11:0.000326,12:0.000326,13:0.000326,14:0.000326,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000326,20:0.000326,21:0.000000,22:0.000000,23:0.000000,24:0.000326,25:0.000326,26:0.000000,27:0.000326,28:0.000326,29:0.000326
47045817#0:0.102640,1:0.000170,2:0.000170,3:0.000000,4:0.000000,5:0.000170,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.275377,11:0.000000,12:0.000170,13:0.000000,14:0.000000,15:0.027314,16:0.000000,17:0.000000,18:0.000000,19:0.000170,20:0.078855,21:0.000170,22:0.087250,23:0.000170,24:0.000000,25:0.000170,26:0.000000,27:0.000170,28:0.000170,29:0.049935
51456708#0:0.061487,1:0.000000,2:0.000000,3:0.000115,4:0.000000,5:0.000115,6:0.000000,7:0.000000,8:0.000000,9:0.000115,10:0.000000,11:0.000000,12:0.000000,13:0.000115,14:0.000000,15:0.000000,16:0.015778,17:0.000000,18:0.010285,19:0.000115,20:0.004124,21:0.000115,22:0.236077,23:0.000000,24:0.000000,25:0.000115,26:0.000115,27:0.000000,28:0.000000,29:0.020590
32134356#0:0.000000,1:0.000111,2:0.000111,3:0.000000,4:0.000111,5:0.000111,6:0.000000,7:0.000000,8:0.000111,9:0.000111,10:0.272656,11:0.000000,12:0.000111,13:0.000000,14:0.000000,15:0.000111,16:0.000000,17:0.000000,18:0.000111,19:0.000000,20:0.000000,21:0.000111,22:0.000111,23:0.000111,24:0.000111,25:0.000111,26:0.639121,27:0.000111,28:0.000111,29:0.000000
53879514#0:0.000218,1:0.000218,2:0.000218,3:0.000218,4:0.000000,5:0.000000,6:0.000218,7:0.000218,8:0.000218,9:0.000000,10:0.000000,11:0.000221,12:0.000000,13:0.000218,14:0.000218,15:0.000218,16:0.000000,17:0.000218,18:0.000000,19:0.000000,20:0.000218,21:0.000217,22:0.000218,23:0.000218,24:0.000218,25:0.000000,26:0.000000,27:0.000218,28:0.000218,29:0.000218
5135167#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000543,6:0.000000,7:0.000543,8:0.000543,9:0.000543,10:0.000000,11:0.000000,12:0.000543,13:0.000000,14:0.000000,15:0.000543,16:0.000543,17:0.000000,18:0.000543,19:0.000543,20:0.000543,21:0.000000,22:0.444195,23:0.000000,24:0.000543,25:0.000543,26:0.000000,27:0.000543,28:0.000000,29:0.000543
