40430082#0:0.107850,1:0.000124,2:0.000124,3:0.000124,4:0.000124,5:0.000000,6:0.000124,7:0.000124,8:0.000124,9:0.000000,10:0.000000,11:0.000000,12:0.000124,13:0.000124,14:0.000124,15:0.000000,16:0.000124,17:0.000000,18:0.000000,19:0.000124,20:0.000124,21:0.000124,22:0.148893,23:0.000124,24:0.000000,25:0.154002,26:0.000124,27:0.000000,28:0.000124,29:0.055876
26097585#0:0.000000,1:0.000115,2:0.000115,3:0.000115,4:0.000000,5:0.000000,6:0.000000,7:0.000115,8:0.578295,9:0.000115,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000115,15:0.000115,16:0.000000,17:0.000115,18:0.000115,19:0.000115,20:0.000000,21:0.000115,22:0.000115,23:0.000000,24:0.000115,25:0.000115,26:0.000115,27:0.000000,28:0.000115,29:0.000115
14493741#0:0.000000,1:0.000217,2:0.000217,3:0.000217,4:0.000217,5:0.000000,6:0.000217,7:0.000217,8:0.000217,9:0.000217,10:0.000217,11:0.000217,12:0.000217,13:0.000217,14:0.000217,15:0.000217,16:0.000000,17:0.000217,18:0.000217,19:0.000217,20:0.000217,21:0.000217,22:0.000217,23:0.000217,24:0.000217,25:0.000217,26:0.677157,27:0.000217,28:0.000217,29:0.000217
3443760#0:0.000000,1:0.712669,2:0.000133,3:0.000000,4:0.000133,5:0.000133,6:0.000133,7:0.000133,8:0.000000,9:0.000000,10:0.000133,11:0.000133,12:0.000133,13:0.000133,14:0.000000,15:0.000133,16:0.000133,17:0.000133,18:0.000000,19:0.000000,20:0.000000,21:0.000133,22:0.000133,23:0.000133,24:0.000000,25:0.000133,26:0.000133,27:0.000133,28:0.000133,29:0.000133
25099827#0:0.000174,1:0.000174,2:0.000174,3:0.000174,4:0.000174,5:0.000174,6:0.005382,7:0.000174,8:0.166840,9:0.000174,10:0.078299,11:0.140799,12:0.000174,13:0.000174,14:0.000174,15:0.000174,16:0.000174,17:0.015799,18:0.000174,19:0.588715,20:0.000174,21:0.000174,22:0.000174,23:0.000174,24:0.000174,25:0.000174,26:0.000174,27:0.000174,28:0.000174,29:0.000174
13841460#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
8782905#0:0.120302,1:0.000125,2:0.000125,3:0.000125,4:0.000000,5:0.000125,6:0.506257,7:0.000000,8:0.305966,9:0.000125,10:0.000000,11:0.000000,12:0.000125,13:0.000125,14:0.000125,15:0.000000,16:0.000125,17:0.000125,18:0.000000,19:0.000125,20:0.000125,21:0.000125,22:0.000125,23:0.000125,24:0.000000,25:0.000000,26:0.000125,27:0.000000,28:0.000125,29:0.000125
4591162#0:0.000000,1:0.000126,2:0.000126,3:0.000126,4:0.000126,5:0.000126,6:0.000126,7:0.000126,8:0.000126,9:0.000126,10:0.000000,11:0.000126,12:0.000126,13:0.000000,14:0.000000,15:0.000000,16:0.000126,17:0.000126,18:0.000000,19:0.000000,20:0.000126,21:0.000000,22:0.000000,23:0.000126,24:0.000126,25:0.000000,26:0.000000,27:0.000000,28:0.000126,29:0.000126
6747708#0:0.000000,1:0.000000,2:0.000125,3:0.000125,4:0.000125,5:0.000125,6:0.000000,7:0.000000,8:0.000125,9:0.000000,10:0.000000,11:0.000000,12:0.000125,13:0.000000,14:0.000000,15:0.000125,16:0.000125,17:0.000000,18:0.000125,19:0.000125,20:0.000125,21:0.000125,22:0.000000,23:0.000125,24:0.000000,25:0.000000,26:0.000125,27:0.000125,28:0.000125,29:0.000125
36764733#0:0.000000,1:0.000000,2:0.000185,3:0.000185,4:0.000000,5:0.000185,6:0.000000,7:0.000185,8:0.000185,9:0.000000,10:0.000000,11:0.000000,12:0.000185,13:0.000185,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000185,21:0.000000,22:0.000000,23:0.000185,24:0.000185,25:0.000185,26:0.000000,27:0.000185,28:0.000000,29:0.000000
11910207#0:0.000000,1:0.000125,2:0.000125,3:0.000000,4:0.000000,5:0.000000,6:0.000125,7:0.000000,8:0.000125,9:0.000000,10:0.000125,11:0.000125,12:0.000125,13:0.000000,14:0.000125,15:0.000125,16:0.000125,17:0.000000,18:0.000000,19:0.000125,20:0.000000,21:0.000125,22:0.000000,23:0.000125,24:0.000125,25:0.000000,26:0.000000,27:0.000125,28:0.000000,29:0.000000
51038275#0:0.049639,1:0.000103,2:0.000103,3:0.000103,4:0.000103,5:0.000103,6:0.000103,7:0.000103,8:0.000103,9:0.000103,10:0.151806,11:0.210630,12:0.000103,13:0.000103,14:0.049639,15:0.000103,16:0.000103,17:0.117750,18:0.000103,19:0.024871,20:0.049639,21:0.000103,22:0.105366,23:0.083695,24:0.154902,25:0.000103,26:0.000103,27:0.000103,28:0.000103,29:0.000103
52007862#0:0.000000,1:0.000000,2:0.000147,3:0.000147,4:0.000147,5:0.000000,6:0.000000,7:0.000147,8:0.000147,9:0.000147,10:0.455140,11:0.000147,12:0.000147,13:0.000147,14:0.000147,15:0.000147,16:0.000147,17:0.000147,18:0.000147,19:0.000147,20:0.000147,21:0.000147,22:0.000147,23:0.000147,24:0.000000,25:0.000000,26:0.373551,27:0.000147,28:0.000147,29:0.000147
2773579#0:0.000000,1:0.000000,2:0.000148,3:0.000148,4:0.000148,5:0.000148,6:0.000000,7:0.000148,8:0.000000,9:0.000148,10:0.000000,11:0.000000,12:0.000148,13:0.000000,14:0.000148,15:0.000000,16:0.000000,17:0.000148,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000148,27:0.000000,28:0.000148,29:0.000000
5897804#0:0.000248,1:0.000248,2:0.000000,3:0.000248,4:0.000000,5:0.000248,6:0.000000,7:0.000000,8:0.000248,9:0.000000,10:0.000000,11:0.000248,12:0.000248,13:0.000248,14:0.000000,15:0.000248,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000248,24:0.000248,25:0.000000,26:0.000000,27:0.000000,28:0.000248,29:0.000000
19950669#0:0.000000,1:0.000298,2:0.000298,3:0.000298,4:0.559184,5:0.000298,6:0.000298,7:0.000000,8:0.000298,9:0.000000,10:0.000298,11:0.000298,12:0.000000,13:0.000298,14:0.000298,15:0.000298,16:0.000298,17:0.000298,18:0.000298,19:0.000298,20:0.000000,21:0.000298,22:0.000000,23:0.000298,24:0.000298,25:0.000298,26:0.000000,27:0.000298,28:0.000298,29:0.000000
5311054#0:0.000000,1:0.000178,2:0.000178,3:0.000000,4:0.000178,5:0.000000,6:0.000178,7:0.000000,8:0.000178,9:0.000178,10:0.000178,11:0.000178,12:0.000178,13:0.000000,14:0.000000,15:0.000000,16:0.000178,17:0.000000,18:0.000000,19:0.000178,20:0.000000,21:0.000178,22:0.000000,23:0.000000,24:0.000178,25:0.000000,26:0.000000,27:0.000178,28:0.000178,29:0.000000
9873492#0:0.172917,1:0.261152,2:0.000123,3:0.000123,4:0.000123,5:0.092034,6:0.000123,7:0.000123,8:0.000123,9:0.000123,10:0.264828,11:0.000123,12:0.000123,13:0.000123,14:0.000123,15:0.000123,16:0.000123,17:0.000123,18:0.000123,19:0.000123,20:0.000123,21:0.000123,22:0.000123,23:0.000123,24:0.206005,25:0.000123,26:0.000123,27:0.000123,28:0.000123,29:0.000123
53741664#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
8450658#0:0.000000,1:0.000159,2:0.000159,3:0.000000,4:0.000000,5:0.000159,6:0.000000,7:0.000159,8:0.000159,9:0.000159,10:0.000000,11:0.000159,12:0.000159,13:0.000000,14:0.000000,15:0.000000,16:0.000159,17:0.000159,18:0.000000,19:0.000159,20:0.000000,21:0.000000,22:0.000000,23:0.000159,24:0.000159,25:0.000159,26:0.000000,27:0.000000,28:0.000159,29:0.000000
42003564#0:0.000000,1:0.000126,2:0.000000,3:0.000126,4:0.000126,5:0.000000,6:0.000000,7:0.785310,8:0.000000,9:0.000000,10:0.000000,11:0.000126,12:0.000000,13:0.000126,14:0.000126,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000126,20:0.000000,21:0.000000,22:0.000000,23:0.000126,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
36892269#0:0.000000,1:0.000155,2:0.000155,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000155,8:0.000000,9:0.000000,10:0.000000,11:0.000155,12:0.000155,13:0.000155,14:0.000155,15:0.000155,16:0.000155,17:0.000000,18:0.000155,19:0.000000,20:0.000155,21:0.000000,22:0.000000,23:0.000000,24:0.000155,25:0.000155,26:0.000000,27:0.000000,28:0.000155,29:0.000000
8781936#0:0.000000,1:0.000123,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000123,7:0.000000,8:0.000000,9:0.000000,10:0.504098,11:0.000000,12:0.000123,13:0.000000,14:0.000123,15:0.000123,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000123,21:0.000123,22:0.000123,23:0.000000,24:0.000123,25:0.000000,26:0.000123,27:0.000000,28:0.000123,29:0.000123
24689784#0:0.000243,1:0.000000,2:0.795189,3:0.000243,4:0.000000,5:0.000243,6:0.000243,7:0.000243,8:0.000243,9:0.000000,10:0.000243,11:0.000000,12:0.000243,13:0.000243,14:0.000243,15:0.000243,16:0.000243,17:0.000243,18:0.000243,19:0.000243,20:0.000000,21:0.000243,22:0.000243,23:0.000243,24:0.000243,25:0.000243,26:0.000243,27:0.000243,28:0.000243,29:0.000243
51730554#0:0.000000,1:0.000145,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000145,7:0.000000,8:0.000000,9:0.000145,10:0.000000,11:0.000000,12:0.000145,13:0.000000,14:0.000145,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000145,20:0.000000,21:0.000000,22:0.000145,23:0.000145,24:0.000000,25:0.000000,26:0.000000,27:0.000145,28:0.000000,29:0.000000
56444028#0:0.000000,1:0.000000,2:0.000126,3:0.000126,4:0.000000,5:0.000000,6:0.000126,7:0.000000,8:0.000126,9:0.000126,10:0.000000,11:0.000000,12:0.000126,13:0.000000,14:0.000126,15:0.000000,16:0.000000,17:0.000126,18:0.000126,19:0.000000,20:0.000126,21:0.000000,22:0.000126,23:0.000126,24:0.000000,25:0.000126,26:0.000126,27:0.000126,28:0.000000,29:0.000000
2324606#0:0.000258,1:0.732584,2:0.000000,3:0.000258,4:0.000258,5:0.000258,6:0.000000,7:0.000000,8:0.000258,9:0.000258,10:0.000258,11:0.000258,12:0.000258,13:0.000000,14:0.000258,15:0.000000,16:0.000258,17:0.000258,18:0.000258,19:0.000258,20:0.000000,21:0.000258,22:0.000258,23:0.000258,24:0.000258,25:0.000000,26:0.000258,27:0.000258,28:0.000258,29:0.000258
4857474#0:0.000000,1:0.000000,2:0.000142,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000142,12:0.000142,13:0.000000,14:0.000142,15:0.000142,16:0.000142,17:0.000142,18:0.000142,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000142,24:0.000000,25:0.000142,26:0.000000,27:0.000000,28:0.000142,29:0.000000
5287044#0:0.000000,1:0.000121,2:0.000121,3:0.000000,4:0.000121,5:0.000121,6:0.000000,7:0.000121,8:0.000121,9:0.192950,10:0.000000,11:0.000000,12:0.000121,13:0.000000,14:0.000000,15:0.000000,16:0.000121,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000121,24:0.000000,25:0.000000,26:0.000000,27:0.000121,28:0.000121,29:0.000121
4354181#0:0.000000,1:0.000139,2:0.000139,3:0.000139,4:0.000139,5:0.000139,6:0.000139,7:0.000000,8:0.000139,9:0.000139,10:0.527441,11:0.000139,12:0.000139,13:0.000139,14:0.000139,15:0.000139,16:0.000139,17:0.274211,18:0.000000,19:0.000139,20:0.000139,21:0.000139,22:0.000000,23:0.000000,24:0.000139,25:0.000000,26:0.000139,27:0.000139,28:0.000139,29:0.000139
17569417#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:-0.000863,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.455787
49258122#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000225,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000131,12:0.000000,13:0.000131,14:0.000131,15:0.000131,16:0.000000,17:0.000131,18:0.000131,19:0.000131,20:0.000131,21:0.000000,22:0.000131,23:0.371681,24:0.000131,25:0.000131,26:0.000225,27:0.000000,28:0.000131,29:0.000000
12792463#0:0.196699,1:0.086985,2:0.000127,3:0.000000,4:0.000000,5:0.000000,6:0.000127,7:0.000127,8:0.000127,9:0.000000,10:0.000000,11:0.000127,12:0.000127,13:0.410953,14:0.000000,15:0.000127,16:0.000000,17:0.000000,18:0.000000,19:0.000127,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000127,25:0.000000,26:0.000000,27:0.000127,28:0.000127,29:0.000000
16338576#0:0.509077,1:0.000093,2:0.000093,3:0.000000,4:0.000093,5:0.000000,6:0.000093,7:0.000000,8:0.000093,9:0.000093,10:0.128928,11:0.000093,12:0.000000,13:0.000000,14:0.000093,15:0.000093,16:0.000093,17:0.000000,18:0.000093,19:0.000093,20:0.000093,21:0.000000,22:0.125533,23:0.000093,24:0.000093,25:0.000000,26:0.000000,27:0.000093,28:0.000000,29:0.103866
37961874#0:0.000000,1:0.000117,2:0.000117,3:0.000117,4:0.000000,5:0.000117,6:0.000000,7:0.000117,8:0.000000,9:0.000117,10:0.000000,11:0.000117,12:0.000000,13:0.000117,14:0.000117,15:0.000117,16:0.796465,17:0.000000,18:0.000117,19:0.000117,20:0.000117,21:0.000000,22:0.000000,23:0.000000,24:0.000117,25:0.000000,26:0.000117,27:0.000000,28:0.000117,29:0.000117
9881370#0:0.000000,1:0.000099,2:0.000000,3:0.000099,4:0.000099,5:0.000099,6:0.000099,7:0.000000,8:0.000099,9:0.000099,10:0.336957,11:0.000099,12:0.000099,13:0.000000,14:0.000000,15:0.000099,16:0.000000,17:0.000099,18:0.000099,19:0.000000,20:0.000099,21:0.000000,22:0.000000,23:0.000099,24:0.000099,25:0.000000,26:0.000000,27:0.000099,28:0.000000,29:0.000000
10687134#0:0.082671,1:0.000160,2:0.000000,3:0.000000,4:0.000000,5:0.000160,6:0.000160,7:0.000160,8:0.000160,9:0.618649,10:0.000160,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000160,17:0.000000,18:0.000160,19:0.000160,20:0.000160,21:0.000160,22:0.000000,23:0.000160,24:0.000000,25:0.000160,26:0.000160,27:0.000000,28:0.000000,29:0.000000
36744351#0:0.000000,1:0.000104,2:0.000000,3:0.000000,4:0.000104,5:0.000104,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000104,12:0.000000,13:0.000104,14:0.000104,15:0.000104,16:0.228242,17:0.000104,18:0.000104,19:0.650311,20:0.000104,21:0.000000,22:0.000104,23:0.000000,24:0.000104,25:0.000104,26:0.000104,27:0.000104,28:0.000104,29:0.000104
15580323#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
39729828#0:0.000155,1:0.000000,2:0.781235,3:0.000155,4:0.000155,5:0.000155,6:0.000155,7:0.000000,8:0.000155,9:0.000155,10:0.000000,11:0.000155,12:0.000155,13:0.000155,14:0.000155,15:0.000155,16:0.000155,17:0.000155,18:0.000155,19:0.000000,20:0.000155,21:0.000000,22:0.000155,23:0.000155,24:0.000155,25:0.000155,26:0.000155,27:0.000155,28:0.000155,29:0.000000
5346984#0:0.000112,1:0.000112,2:0.000112,3:0.000112,4:0.463655,5:0.000000,6:0.000112,7:0.000000,8:0.000000,9:0.000000,10:0.065039,11:0.000112,12:0.000000,13:0.000112,14:0.214811,15:0.000112,16:0.000112,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000112,22:0.000000,23:0.000000,24:0.000112,25:0.000112,26:0.000112,27:0.000000,28:0.000000,29:0.000112
45153963#0:0.000000,1:0.000000,2:0.000099,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.236434,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000099,26:0.000000,27:0.000000,28:0.000099,29:0.000000
8834222#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.000000
5645488#0:0.000000,1:0.000155,2:0.000000,3:0.896743,4:0.000000,5:0.000000,6:0.000155,7:0.000000,8:0.000155,9:0.000155,10:0.000155,11:0.000000,12:0.000155,13:0.000000,14:0.000155,15:0.000155,16:0.000155,17:0.000000,18:0.000155,19:0.000155,20:0.000000,21:0.000155,22:0.000000,23:0.000000,24:0.000155,25:0.000155,26:0.000155,27:0.000155,28:0.000000,29:0.000155
51257523#0:0.000194,1:0.000194,2:0.000194,3:0.000194,4:0.000194,5:0.139729,6:0.000194,7:0.046705,8:0.000194,9:0.000194,10:0.000194,11:0.000194,12:0.000194,13:0.000194,14:0.000194,15:0.569961,16:0.000194,17:0.000194,18:0.000194,19:0.000194,20:0.000194,21:0.000194,22:0.000194,23:0.000194,24:0.000194,25:0.000194,26:0.000194,27:0.000194,28:0.238566,29:0.000194
56205492#0:0.616032,1:0.000115,2:0.013956,3:0.000115,4:0.052018,5:0.000115,6:0.000115,7:0.000115,8:0.000115,9:0.000115,10:0.000115,11:0.000115,12:0.000115,13:0.000115,14:0.000115,15:0.117762,16:0.000115,17:0.000115,18:0.000115,19:0.000115,20:0.000115,21:0.000115,22:0.135063,23:0.000115,24:0.000115,25:0.000115,26:0.000115,27:0.000115,28:0.000115,29:0.062399
56198325#0:0.000000,1:0.000172,2:0.000172,3:0.000172,4:0.000000,5:0.333519,6:0.000172,7:0.000172,8:0.000172,9:0.000172,10:0.000172,11:0.000172,12:0.000172,13:0.000000,14:0.000172,15:0.000172,16:0.000172,17:0.000172,18:0.000172,19:0.000172,20:0.505864,21:0.000172,22:0.000172,23:0.000000,24:0.000172,25:0.000172,26:0.000172,27:0.000172,28:0.000172,29:0.000172
26612409#0:0.000000,1:0.000209,2:0.000000,3:0.000000,4:0.000209,5:0.000209,6:0.000000,7:0.000209,8:0.000000,9:0.000000,10:0.000209,11:0.000000,12:0.000209,13:0.000000,14:0.000000,15:0.000000,16:0.000209,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000209,22:0.000209,23:0.000209,24:0.000209,25:0.000000,26:0.000209,27:0.000000,28:0.000000,29:0.000209
50485023#0:0.000200,1:0.000000,2:0.000200,3:0.000000,4:0.517923,5:0.000200,6:0.000200,7:0.000200,8:0.000200,9:0.000200,10:0.000000,11:0.000000,12:0.000200,13:0.000200,14:0.000200,15:0.000200,16:0.144658,17:0.000000,18:0.000200,19:0.000200,20:0.000200,21:0.000200,22:0.152033,23:0.000200,24:0.000200,25:0.000200,26:0.000200,27:0.000200,28:0.000200,29:0.000000
9969855#0:0.000000,1:0.000155,2:0.000155,3:0.000155,4:0.000155,5:0.000000,6:0.000000,7:0.000155,8:0.000155,9:0.000155,10:0.437818,11:0.000155,12:0.000155,13:0.000155,14:0.000155,15:0.000155,16:0.000155,17:0.000155,18:0.000155,19:0.000155,20:0.000155,21:0.000155,22:0.000155,23:0.000155,24:0.000155,25:0.000155,26:0.411586,27:0.000155,28:0.000155,29:0.000155
29966112#0:0.000000,1:0.000161,2:0.000000,3:0.000161,4:0.000161,5:0.000161,6:0.000000,7:0.000161,8:0.000161,9:0.000161,10:0.000000,11:0.000000,12:0.000161,13:0.000000,14:0.000000,15:0.000161,16:0.000161,17:0.000161,18:0.000161,19:0.000000,20:0.000161,21:0.000161,22:0.000161,23:0.000000,24:0.000000,25:0.000000,26:0.000161,27:0.000000,28:0.000161,29:0.000000
